Date,prediction_type,SKU,Demand,model,model_ranking,real/pred,identifier_ranking
2024-02-06 00:00:00,predicted_value,Cardiox_Chain Store,131.55803706936732,Additive,1.0,pred,1.0
2024-02-06 00:00:00,lower_bound,Cardiox_Chain Store,118.65281026896088,Additive,1.0,pred,1.0
2024-02-06 00:00:00,upper_bound,Cardiox_Chain Store,143.61432989959442,Additive,1.0,pred,1.0
2024-02-13 00:00:00,predicted_value,Cardiox_Chain Store,127.06832176190532,Additive,1.0,pred,1.0
2024-02-13 00:00:00,lower_bound,Cardiox_Chain Store,113.405486152614,Additive,1.0,pred,1.0
2024-02-13 00:00:00,upper_bound,Cardiox_Chain Store,139.09057407996477,Additive,1.0,pred,1.0
2024-02-20 00:00:00,predicted_value,Cardiox_Chain Store,123.28684322364666,Additive,1.0,pred,1.0
2024-02-20 00:00:00,lower_bound,Cardiox_Chain Store,109.92894578595208,Additive,1.0,pred,1.0
2024-02-20 00:00:00,upper_bound,Cardiox_Chain Store,136.60568640543684,Additive,1.0,pred,1.0
2024-02-27 00:00:00,predicted_value,Cardiox_Chain Store,120.54507217227382,Additive,1.0,pred,1.0
2024-02-27 00:00:00,lower_bound,Cardiox_Chain Store,107.40012417303048,Additive,1.0,pred,1.0
2024-02-27 00:00:00,upper_bound,Cardiox_Chain Store,132.59173594910308,Additive,1.0,pred,1.0
2024-03-05 00:00:00,predicted_value,Cardiox_Chain Store,128.4559815071372,Additive,1.0,pred,1.0
2024-03-05 00:00:00,lower_bound,Cardiox_Chain Store,114.62023716370535,Additive,1.0,pred,1.0
2024-03-05 00:00:00,upper_bound,Cardiox_Chain Store,141.72908806205876,Additive,1.0,pred,1.0
2024-03-12 00:00:00,predicted_value,Cardiox_Chain Store,129.10948840348976,Additive,1.0,pred,1.0
2024-03-12 00:00:00,lower_bound,Cardiox_Chain Store,116.6190781158164,Additive,1.0,pred,1.0
2024-03-12 00:00:00,upper_bound,Cardiox_Chain Store,140.9370239009118,Additive,1.0,pred,1.0
2023-06-13 00:00:00,predicted_value,Cardiox_Online Store,283.17705698908463,Additive,1.0,pred,1.0
2023-06-13 00:00:00,lower_bound,Cardiox_Online Store,256.6384826294727,Additive,1.0,pred,1.0
2023-06-13 00:00:00,upper_bound,Cardiox_Online Store,309.5225001216479,Additive,1.0,pred,1.0
2023-06-20 00:00:00,predicted_value,Cardiox_Online Store,263.32275487108603,Additive,1.0,pred,1.0
2023-06-20 00:00:00,lower_bound,Cardiox_Online Store,237.6983424138015,Additive,1.0,pred,1.0
2023-06-20 00:00:00,upper_bound,Cardiox_Online Store,290.53856716043435,Additive,1.0,pred,1.0
2023-06-27 00:00:00,predicted_value,Cardiox_Online Store,261.07325818930644,Additive,1.0,pred,1.0
2023-06-27 00:00:00,lower_bound,Cardiox_Online Store,234.7351392646514,Additive,1.0,pred,1.0
2023-06-27 00:00:00,upper_bound,Cardiox_Online Store,286.5130314862104,Additive,1.0,pred,1.0
2023-07-04 00:00:00,predicted_value,Cardiox_Online Store,285.05519812086203,Additive,1.0,pred,1.0
2023-07-04 00:00:00,lower_bound,Cardiox_Online Store,258.7780750356338,Additive,1.0,pred,1.0
2023-07-04 00:00:00,upper_bound,Cardiox_Online Store,309.5665732570683,Additive,1.0,pred,1.0
2023-07-11 00:00:00,predicted_value,Cardiox_Online Store,265.40577642706324,Additive,1.0,pred,1.0
2023-07-11 00:00:00,lower_bound,Cardiox_Online Store,240.31121576903232,Additive,1.0,pred,1.0
2023-07-11 00:00:00,upper_bound,Cardiox_Online Store,291.9663259689502,Additive,1.0,pred,1.0
2023-07-18 00:00:00,predicted_value,Cardiox_Online Store,257.7556620908306,Additive,1.0,pred,1.0
2023-07-18 00:00:00,lower_bound,Cardiox_Online Store,231.85836723629703,Additive,1.0,pred,1.0
2023-07-18 00:00:00,upper_bound,Cardiox_Online Store,283.53408648717243,Additive,1.0,pred,1.0
2023-07-25 00:00:00,predicted_value,Cardiox_Online Store,243.69752575202853,Additive,1.0,pred,1.0
2023-07-25 00:00:00,lower_bound,Cardiox_Online Store,216.95215614639304,Additive,1.0,pred,1.0
2023-07-25 00:00:00,upper_bound,Cardiox_Online Store,268.6614796743223,Additive,1.0,pred,1.0
2023-08-01 00:00:00,predicted_value,Cardiox_Online Store,253.8835548893634,Additive,1.0,pred,1.0
2023-08-01 00:00:00,lower_bound,Cardiox_Online Store,228.4130107213439,Additive,1.0,pred,1.0
2023-08-01 00:00:00,upper_bound,Cardiox_Online Store,281.4887131943675,Additive,1.0,pred,1.0
2023-08-08 00:00:00,predicted_value,Cardiox_Online Store,278.56593687051134,Additive,1.0,pred,1.0
2023-08-08 00:00:00,lower_bound,Cardiox_Online Store,251.6428551091145,Additive,1.0,pred,1.0
2023-08-08 00:00:00,upper_bound,Cardiox_Online Store,304.30758088763605,Additive,1.0,pred,1.0
2023-08-15 00:00:00,predicted_value,Cardiox_Online Store,249.42252323099348,Additive,1.0,pred,1.0
2023-08-15 00:00:00,lower_bound,Cardiox_Online Store,224.0903158868481,Additive,1.0,pred,1.0
2023-08-15 00:00:00,upper_bound,Cardiox_Online Store,274.90954565567483,Additive,1.0,pred,1.0
2023-08-22 00:00:00,predicted_value,Cardiox_Online Store,260.5917072999286,Additive,1.0,pred,1.0
2023-08-22 00:00:00,lower_bound,Cardiox_Online Store,235.29022672634704,Additive,1.0,pred,1.0
2023-08-22 00:00:00,upper_bound,Cardiox_Online Store,288.44130457330954,Additive,1.0,pred,1.0
2023-08-29 00:00:00,predicted_value,Cardiox_Online Store,261.9601904258184,Additive,1.0,pred,1.0
2023-08-29 00:00:00,lower_bound,Cardiox_Online Store,235.43810246826607,Additive,1.0,pred,1.0
2023-08-29 00:00:00,upper_bound,Cardiox_Online Store,289.6305737819917,Additive,1.0,pred,1.0
2023-09-05 00:00:00,predicted_value,Cardiox_Online Store,255.0126309012205,Additive,1.0,pred,1.0
2023-09-05 00:00:00,lower_bound,Cardiox_Online Store,227.9686615541333,Additive,1.0,pred,1.0
2023-09-05 00:00:00,upper_bound,Cardiox_Online Store,281.04138965178083,Additive,1.0,pred,1.0
2023-09-12 00:00:00,predicted_value,Cardiox_Online Store,309.14017535081695,Additive,1.0,pred,1.0
2023-09-12 00:00:00,lower_bound,Cardiox_Online Store,282.94198053678446,Additive,1.0,pred,1.0
2023-09-12 00:00:00,upper_bound,Cardiox_Online Store,333.4777544748824,Additive,1.0,pred,1.0
2023-09-19 00:00:00,predicted_value,Cardiox_Online Store,259.63436133881544,Additive,1.0,pred,1.0
2023-09-19 00:00:00,lower_bound,Cardiox_Online Store,234.66647754306084,Additive,1.0,pred,1.0
2023-09-19 00:00:00,upper_bound,Cardiox_Online Store,285.45093564302533,Additive,1.0,pred,1.0
2023-09-26 00:00:00,predicted_value,Cardiox_Online Store,222.5459890755872,Additive,1.0,pred,1.0
2023-09-26 00:00:00,lower_bound,Cardiox_Online Store,198.5968527339325,Additive,1.0,pred,1.0
2023-09-26 00:00:00,upper_bound,Cardiox_Online Store,248.55876179604195,Additive,1.0,pred,1.0
2023-10-03 00:00:00,predicted_value,Cardiox_Online Store,308.0084249149007,Additive,1.0,pred,1.0
2023-10-03 00:00:00,lower_bound,Cardiox_Online Store,283.3228165427936,Additive,1.0,pred,1.0
2023-10-03 00:00:00,upper_bound,Cardiox_Online Store,335.03866548145953,Additive,1.0,pred,1.0
2023-10-10 00:00:00,predicted_value,Cardiox_Online Store,293.49464942018614,Additive,1.0,pred,1.0
2023-10-10 00:00:00,lower_bound,Cardiox_Online Store,268.1440622137501,Additive,1.0,pred,1.0
2023-10-10 00:00:00,upper_bound,Cardiox_Online Store,318.11222253340446,Additive,1.0,pred,1.0
2023-10-17 00:00:00,predicted_value,Cardiox_Online Store,238.7809001805282,Additive,1.0,pred,1.0
2023-10-17 00:00:00,lower_bound,Cardiox_Online Store,212.6016407650299,Additive,1.0,pred,1.0
2023-10-17 00:00:00,upper_bound,Cardiox_Online Store,263.6465656593384,Additive,1.0,pred,1.0
2023-10-24 00:00:00,predicted_value,Cardiox_Online Store,253.2862178973768,Additive,1.0,pred,1.0
2023-10-24 00:00:00,lower_bound,Cardiox_Online Store,227.0263711929798,Additive,1.0,pred,1.0
2023-10-24 00:00:00,upper_bound,Cardiox_Online Store,278.24529369925654,Additive,1.0,pred,1.0
2023-10-31 00:00:00,predicted_value,Cardiox_Online Store,266.4397250437476,Additive,1.0,pred,1.0
2023-10-31 00:00:00,lower_bound,Cardiox_Online Store,240.2992768644151,Additive,1.0,pred,1.0
2023-10-31 00:00:00,upper_bound,Cardiox_Online Store,292.2767219078981,Additive,1.0,pred,1.0
2023-11-07 00:00:00,predicted_value,Cardiox_Online Store,266.66172730242727,Additive,1.0,pred,1.0
2023-11-07 00:00:00,lower_bound,Cardiox_Online Store,241.52378577271,Additive,1.0,pred,1.0
2023-11-07 00:00:00,upper_bound,Cardiox_Online Store,294.37009568917284,Additive,1.0,pred,1.0
2023-11-14 00:00:00,predicted_value,Cardiox_Online Store,272.1119573201706,Additive,1.0,pred,1.0
2023-11-14 00:00:00,lower_bound,Cardiox_Online Store,244.10677797429767,Additive,1.0,pred,1.0
2023-11-14 00:00:00,upper_bound,Cardiox_Online Store,298.947520337258,Additive,1.0,pred,1.0
2023-11-21 00:00:00,predicted_value,Cardiox_Online Store,336.3578334344903,Additive,1.0,pred,1.0
2023-11-21 00:00:00,lower_bound,Cardiox_Online Store,308.92549305349496,Additive,1.0,pred,1.0
2023-11-21 00:00:00,upper_bound,Cardiox_Online Store,360.723736365205,Additive,1.0,pred,1.0
2023-11-28 00:00:00,predicted_value,Cardiox_Online Store,349.9635617270018,Additive,1.0,pred,1.0
2023-11-28 00:00:00,lower_bound,Cardiox_Online Store,323.2412955545706,Additive,1.0,pred,1.0
2023-11-28 00:00:00,upper_bound,Cardiox_Online Store,375.34113260127015,Additive,1.0,pred,1.0
2023-12-05 00:00:00,predicted_value,Cardiox_Online Store,284.45534969620496,Additive,1.0,pred,1.0
2023-12-05 00:00:00,lower_bound,Cardiox_Online Store,258.4805435481008,Additive,1.0,pred,1.0
2023-12-05 00:00:00,upper_bound,Cardiox_Online Store,309.87239757698865,Additive,1.0,pred,1.0
2023-12-12 00:00:00,predicted_value,Cardiox_Online Store,357.7077006873739,Additive,1.0,pred,1.0
2023-12-12 00:00:00,lower_bound,Cardiox_Online Store,331.31957854453685,Additive,1.0,pred,1.0
2023-12-12 00:00:00,upper_bound,Cardiox_Online Store,381.4839801088386,Additive,1.0,pred,1.0
2023-12-19 00:00:00,predicted_value,Cardiox_Online Store,420.1093402657817,Additive,1.0,pred,1.0
2023-12-19 00:00:00,lower_bound,Cardiox_Online Store,391.78592096912746,Additive,1.0,pred,1.0
2023-12-19 00:00:00,upper_bound,Cardiox_Online Store,445.2949305281721,Additive,1.0,pred,1.0
2023-12-26 00:00:00,predicted_value,Cardiox_Online Store,297.2053000417095,Additive,1.0,pred,1.0
2023-12-26 00:00:00,lower_bound,Cardiox_Online Store,270.3843987486214,Additive,1.0,pred,1.0
2023-12-26 00:00:00,upper_bound,Cardiox_Online Store,324.6324124355859,Additive,1.0,pred,1.0
2024-01-02 00:00:00,predicted_value,Cardiox_Online Store,222.62162988513256,Additive,1.0,pred,1.0
2024-01-02 00:00:00,lower_bound,Cardiox_Online Store,196.699576293264,Additive,1.0,pred,1.0
2024-01-02 00:00:00,upper_bound,Cardiox_Online Store,247.60845978495288,Additive,1.0,pred,1.0
2024-01-09 00:00:00,predicted_value,Cardiox_Online Store,247.6769359766927,Additive,1.0,pred,1.0
2024-01-09 00:00:00,lower_bound,Cardiox_Online Store,220.72078492126383,Additive,1.0,pred,1.0
2024-01-09 00:00:00,upper_bound,Cardiox_Online Store,271.6444116219088,Additive,1.0,pred,1.0
2024-01-16 00:00:00,predicted_value,Cardiox_Online Store,236.60787073101625,Additive,1.0,pred,1.0
2024-01-16 00:00:00,lower_bound,Cardiox_Online Store,209.99227989147448,Additive,1.0,pred,1.0
2024-01-16 00:00:00,upper_bound,Cardiox_Online Store,263.38720560617435,Additive,1.0,pred,1.0
2024-01-23 00:00:00,predicted_value,Cardiox_Online Store,217.39280842218832,Additive,1.0,pred,1.0
2024-01-23 00:00:00,lower_bound,Cardiox_Online Store,193.09521676197105,Additive,1.0,pred,1.0
2024-01-23 00:00:00,upper_bound,Cardiox_Online Store,242.6611027385821,Additive,1.0,pred,1.0
2024-01-30 00:00:00,predicted_value,Cardiox_Online Store,243.07523291417613,Additive,1.0,pred,1.0
2024-01-30 00:00:00,lower_bound,Cardiox_Online Store,217.7609860082186,Additive,1.0,pred,1.0
2024-01-30 00:00:00,upper_bound,Cardiox_Online Store,268.6082136871111,Additive,1.0,pred,1.0
2024-02-06 00:00:00,predicted_value,Cardiox_Online Store,267.9355913332461,Additive,1.0,pred,1.0
2024-02-06 00:00:00,lower_bound,Cardiox_Online Store,242.8291178488957,Additive,1.0,pred,1.0
2024-02-06 00:00:00,upper_bound,Cardiox_Online Store,292.75816634752584,Additive,1.0,pred,1.0
2024-02-13 00:00:00,predicted_value,Cardiox_Online Store,260.2714546071686,Additive,1.0,pred,1.0
2024-02-13 00:00:00,lower_bound,Cardiox_Online Store,234.88153571188303,Additive,1.0,pred,1.0
2024-02-13 00:00:00,upper_bound,Cardiox_Online Store,286.0352993227868,Additive,1.0,pred,1.0
2024-02-20 00:00:00,predicted_value,Cardiox_Online Store,247.86393958691144,Additive,1.0,pred,1.0
2024-02-20 00:00:00,lower_bound,Cardiox_Online Store,221.65516089704136,Additive,1.0,pred,1.0
2024-02-20 00:00:00,upper_bound,Cardiox_Online Store,275.14016388961096,Additive,1.0,pred,1.0
2024-02-27 00:00:00,predicted_value,Cardiox_Online Store,240.2617048871487,Additive,1.0,pred,1.0
2024-02-27 00:00:00,lower_bound,Cardiox_Online Store,212.0606705130732,Additive,1.0,pred,1.0
2024-02-27 00:00:00,upper_bound,Cardiox_Online Store,264.8675195270282,Additive,1.0,pred,1.0
2024-03-05 00:00:00,predicted_value,Cardiox_Online Store,256.6920071647154,Additive,1.0,pred,1.0
2024-03-05 00:00:00,lower_bound,Cardiox_Online Store,228.97664944228583,Additive,1.0,pred,1.0
2024-03-05 00:00:00,upper_bound,Cardiox_Online Store,282.096115072703,Additive,1.0,pred,1.0
2024-03-12 00:00:00,predicted_value,Cardiox_Online Store,258.98085287734534,Additive,1.0,pred,1.0
2024-03-12 00:00:00,lower_bound,Cardiox_Online Store,233.26844109299864,Additive,1.0,pred,1.0
2024-03-12 00:00:00,upper_bound,Cardiox_Online Store,286.0492868488635,Additive,1.0,pred,1.0
2023-06-13 00:00:00,predicted_value,Cardiox_Retail Store,235.28162655685435,Additive,1.0,pred,1.0
2023-06-13 00:00:00,lower_bound,Cardiox_Retail Store,215.1046661628341,Additive,1.0,pred,1.0
2023-06-13 00:00:00,upper_bound,Cardiox_Retail Store,258.38838152977735,Additive,1.0,pred,1.0
2023-06-20 00:00:00,predicted_value,Cardiox_Retail Store,222.165702165198,Additive,1.0,pred,1.0
2023-06-20 00:00:00,lower_bound,Cardiox_Retail Store,197.88080279853284,Additive,1.0,pred,1.0
2023-06-20 00:00:00,upper_bound,Cardiox_Retail Store,244.68575558179177,Additive,1.0,pred,1.0
2023-06-27 00:00:00,predicted_value,Cardiox_Retail Store,220.0347765765263,Additive,1.0,pred,1.0
2023-06-27 00:00:00,lower_bound,Cardiox_Retail Store,195.0493834507641,Additive,1.0,pred,1.0
2023-06-27 00:00:00,upper_bound,Cardiox_Retail Store,240.87747252092444,Additive,1.0,pred,1.0
2023-07-04 00:00:00,predicted_value,Cardiox_Retail Store,236.9941592447504,Additive,1.0,pred,1.0
2023-07-04 00:00:00,lower_bound,Cardiox_Retail Store,213.58670497931203,Additive,1.0,pred,1.0
2023-07-04 00:00:00,upper_bound,Cardiox_Retail Store,259.1559953976948,Additive,1.0,pred,1.0
2023-07-11 00:00:00,predicted_value,Cardiox_Retail Store,218.5350115360698,Additive,1.0,pred,1.0
2023-07-11 00:00:00,lower_bound,Cardiox_Retail Store,194.7930259665708,Additive,1.0,pred,1.0
2023-07-11 00:00:00,upper_bound,Cardiox_Retail Store,240.65707631857973,Additive,1.0,pred,1.0
2023-07-18 00:00:00,predicted_value,Cardiox_Retail Store,214.06071849679407,Additive,1.0,pred,1.0
2023-07-18 00:00:00,lower_bound,Cardiox_Retail Store,191.60872451987453,Additive,1.0,pred,1.0
2023-07-18 00:00:00,upper_bound,Cardiox_Retail Store,236.2442905506956,Additive,1.0,pred,1.0
2023-07-25 00:00:00,predicted_value,Cardiox_Retail Store,204.4242693009525,Additive,1.0,pred,1.0
2023-07-25 00:00:00,lower_bound,Cardiox_Retail Store,182.914501648124,Additive,1.0,pred,1.0
2023-07-25 00:00:00,upper_bound,Cardiox_Retail Store,226.83031220916112,Additive,1.0,pred,1.0
2023-08-01 00:00:00,predicted_value,Cardiox_Retail Store,210.1488773648618,Additive,1.0,pred,1.0
2023-08-01 00:00:00,lower_bound,Cardiox_Retail Store,186.00958556829707,Additive,1.0,pred,1.0
2023-08-01 00:00:00,upper_bound,Cardiox_Retail Store,234.61680510594385,Additive,1.0,pred,1.0
2023-08-08 00:00:00,predicted_value,Cardiox_Retail Store,227.59228475143016,Additive,1.0,pred,1.0
2023-08-08 00:00:00,lower_bound,Cardiox_Retail Store,205.9742388991554,Additive,1.0,pred,1.0
2023-08-08 00:00:00,upper_bound,Cardiox_Retail Store,249.9126377010844,Additive,1.0,pred,1.0
2023-08-15 00:00:00,predicted_value,Cardiox_Retail Store,206.9005922638774,Additive,1.0,pred,1.0
2023-08-15 00:00:00,lower_bound,Cardiox_Retail Store,183.43757079254672,Additive,1.0,pred,1.0
2023-08-15 00:00:00,upper_bound,Cardiox_Retail Store,227.26824203323585,Additive,1.0,pred,1.0
2023-08-22 00:00:00,predicted_value,Cardiox_Retail Store,220.4189428150208,Additive,1.0,pred,1.0
2023-08-22 00:00:00,lower_bound,Cardiox_Retail Store,197.30179649670404,Additive,1.0,pred,1.0
2023-08-22 00:00:00,upper_bound,Cardiox_Retail Store,241.63659614775983,Additive,1.0,pred,1.0
2023-08-29 00:00:00,predicted_value,Cardiox_Retail Store,218.7370977803471,Additive,1.0,pred,1.0
2023-08-29 00:00:00,lower_bound,Cardiox_Retail Store,194.3239155765677,Additive,1.0,pred,1.0
2023-08-29 00:00:00,upper_bound,Cardiox_Retail Store,241.03641047828543,Additive,1.0,pred,1.0
2023-09-05 00:00:00,predicted_value,Cardiox_Retail Store,208.7379420083323,Additive,1.0,pred,1.0
2023-09-05 00:00:00,lower_bound,Cardiox_Retail Store,185.91634224388585,Additive,1.0,pred,1.0
2023-09-05 00:00:00,upper_bound,Cardiox_Retail Store,230.02740078799,Additive,1.0,pred,1.0
2023-09-12 00:00:00,predicted_value,Cardiox_Retail Store,252.8112500023232,Additive,1.0,pred,1.0
2023-09-12 00:00:00,lower_bound,Cardiox_Retail Store,229.1181988484279,Additive,1.0,pred,1.0
2023-09-12 00:00:00,upper_bound,Cardiox_Retail Store,276.26294433945986,Additive,1.0,pred,1.0
2023-09-19 00:00:00,predicted_value,Cardiox_Retail Store,213.54956624348767,Additive,1.0,pred,1.0
2023-09-19 00:00:00,lower_bound,Cardiox_Retail Store,189.002049311745,Additive,1.0,pred,1.0
2023-09-19 00:00:00,upper_bound,Cardiox_Retail Store,234.93506834264068,Additive,1.0,pred,1.0
2023-09-26 00:00:00,predicted_value,Cardiox_Retail Store,184.58464848569488,Additive,1.0,pred,1.0
2023-09-26 00:00:00,lower_bound,Cardiox_Retail Store,162.46109831557064,Additive,1.0,pred,1.0
2023-09-26 00:00:00,upper_bound,Cardiox_Retail Store,206.61005482976967,Additive,1.0,pred,1.0
2023-10-03 00:00:00,predicted_value,Cardiox_Retail Store,252.17971250503973,Additive,1.0,pred,1.0
2023-10-03 00:00:00,lower_bound,Cardiox_Retail Store,228.7512530955496,Additive,1.0,pred,1.0
2023-10-03 00:00:00,upper_bound,Cardiox_Retail Store,274.43382682968854,Additive,1.0,pred,1.0
2023-10-10 00:00:00,predicted_value,Cardiox_Retail Store,237.844000876413,Additive,1.0,pred,1.0
2023-10-10 00:00:00,lower_bound,Cardiox_Retail Store,215.38477637253823,Additive,1.0,pred,1.0
2023-10-10 00:00:00,upper_bound,Cardiox_Retail Store,261.49482742111445,Additive,1.0,pred,1.0
2023-10-17 00:00:00,predicted_value,Cardiox_Retail Store,196.703740725202,Additive,1.0,pred,1.0
2023-10-17 00:00:00,lower_bound,Cardiox_Retail Store,171.64404969175524,Additive,1.0,pred,1.0
2023-10-17 00:00:00,upper_bound,Cardiox_Retail Store,218.3877658458441,Additive,1.0,pred,1.0
2023-10-24 00:00:00,predicted_value,Cardiox_Retail Store,211.69881109169503,Additive,1.0,pred,1.0
2023-10-24 00:00:00,lower_bound,Cardiox_Retail Store,189.5224640426212,Additive,1.0,pred,1.0
2023-10-24 00:00:00,upper_bound,Cardiox_Retail Store,233.3200349450777,Additive,1.0,pred,1.0
2023-10-31 00:00:00,predicted_value,Cardiox_Retail Store,221.34581787715248,Additive,1.0,pred,1.0
2023-10-31 00:00:00,lower_bound,Cardiox_Retail Store,200.5545189544489,Additive,1.0,pred,1.0
2023-10-31 00:00:00,upper_bound,Cardiox_Retail Store,242.15627176030685,Additive,1.0,pred,1.0
2023-11-07 00:00:00,predicted_value,Cardiox_Retail Store,218.10346566317767,Additive,1.0,pred,1.0
2023-11-07 00:00:00,lower_bound,Cardiox_Retail Store,197.6395152232492,Additive,1.0,pred,1.0
2023-11-07 00:00:00,upper_bound,Cardiox_Retail Store,240.5368849441161,Additive,1.0,pred,1.0
2023-11-14 00:00:00,predicted_value,Cardiox_Retail Store,225.0536790700596,Additive,1.0,pred,1.0
2023-11-14 00:00:00,lower_bound,Cardiox_Retail Store,200.7341332628475,Additive,1.0,pred,1.0
2023-11-14 00:00:00,upper_bound,Cardiox_Retail Store,248.0346605154746,Additive,1.0,pred,1.0
2023-11-21 00:00:00,predicted_value,Cardiox_Retail Store,290.8600869800194,Additive,1.0,pred,1.0
2023-11-21 00:00:00,lower_bound,Cardiox_Retail Store,267.436113179738,Additive,1.0,pred,1.0
2023-11-21 00:00:00,upper_bound,Cardiox_Retail Store,311.8838117863272,Additive,1.0,pred,1.0
2023-11-28 00:00:00,predicted_value,Cardiox_Retail Store,304.1210816963646,Additive,1.0,pred,1.0
2023-11-28 00:00:00,lower_bound,Cardiox_Retail Store,283.2324764111107,Additive,1.0,pred,1.0
2023-11-28 00:00:00,upper_bound,Cardiox_Retail Store,326.3364704909821,Additive,1.0,pred,1.0
2023-12-05 00:00:00,predicted_value,Cardiox_Retail Store,240.1258938710507,Additive,1.0,pred,1.0
2023-12-05 00:00:00,lower_bound,Cardiox_Retail Store,217.57712449547344,Additive,1.0,pred,1.0
2023-12-05 00:00:00,upper_bound,Cardiox_Retail Store,263.4903280510007,Additive,1.0,pred,1.0
2023-12-12 00:00:00,predicted_value,Cardiox_Retail Store,307.4160788937552,Additive,1.0,pred,1.0
2023-12-12 00:00:00,lower_bound,Cardiox_Retail Store,285.56585737344045,Additive,1.0,pred,1.0
2023-12-12 00:00:00,upper_bound,Cardiox_Retail Store,329.58668284223864,Additive,1.0,pred,1.0
2023-12-19 00:00:00,predicted_value,Cardiox_Retail Store,370.1534034684953,Additive,1.0,pred,1.0
2023-12-19 00:00:00,lower_bound,Cardiox_Retail Store,346.37937496206644,Additive,1.0,pred,1.0
2023-12-19 00:00:00,upper_bound,Cardiox_Retail Store,390.8424057905155,Additive,1.0,pred,1.0
2023-12-26 00:00:00,predicted_value,Cardiox_Retail Store,256.45282223529165,Additive,1.0,pred,1.0
2023-12-26 00:00:00,lower_bound,Cardiox_Retail Store,232.6618360115121,Additive,1.0,pred,1.0
2023-12-26 00:00:00,upper_bound,Cardiox_Retail Store,279.1812498360826,Additive,1.0,pred,1.0
2024-01-02 00:00:00,predicted_value,Cardiox_Retail Store,177.86452096053767,Additive,1.0,pred,1.0
2024-01-02 00:00:00,lower_bound,Cardiox_Retail Store,155.35956448245875,Additive,1.0,pred,1.0
2024-01-02 00:00:00,upper_bound,Cardiox_Retail Store,200.6448171586868,Additive,1.0,pred,1.0
2024-01-09 00:00:00,predicted_value,Cardiox_Retail Store,196.48232468061352,Additive,1.0,pred,1.0
2024-01-09 00:00:00,lower_bound,Cardiox_Retail Store,172.24026280990157,Additive,1.0,pred,1.0
2024-01-09 00:00:00,upper_bound,Cardiox_Retail Store,217.496695705558,Additive,1.0,pred,1.0
2024-01-16 00:00:00,predicted_value,Cardiox_Retail Store,190.2393021429048,Additive,1.0,pred,1.0
2024-01-16 00:00:00,lower_bound,Cardiox_Retail Store,167.86786813199743,Additive,1.0,pred,1.0
2024-01-16 00:00:00,upper_bound,Cardiox_Retail Store,212.7622780187209,Additive,1.0,pred,1.0
2024-01-23 00:00:00,predicted_value,Cardiox_Retail Store,176.48707697320174,Additive,1.0,pred,1.0
2024-01-23 00:00:00,lower_bound,Cardiox_Retail Store,153.95205010396728,Additive,1.0,pred,1.0
2024-01-23 00:00:00,upper_bound,Cardiox_Retail Store,197.6398526860424,Additive,1.0,pred,1.0
2024-01-30 00:00:00,predicted_value,Cardiox_Retail Store,198.2205457959214,Additive,1.0,pred,1.0
2024-01-30 00:00:00,lower_bound,Cardiox_Retail Store,174.7031541448941,Additive,1.0,pred,1.0
2024-01-30 00:00:00,upper_bound,Cardiox_Retail Store,220.8192135590213,Additive,1.0,pred,1.0
2024-02-06 00:00:00,predicted_value,Cardiox_Retail Store,216.13451626715,Additive,1.0,pred,1.0
2024-02-06 00:00:00,lower_bound,Cardiox_Retail Store,192.71282360420096,Additive,1.0,pred,1.0
2024-02-06 00:00:00,upper_bound,Cardiox_Retail Store,238.9058843679869,Additive,1.0,pred,1.0
2024-02-13 00:00:00,predicted_value,Cardiox_Retail Store,210.7440065627401,Additive,1.0,pred,1.0
2024-02-13 00:00:00,lower_bound,Cardiox_Retail Store,188.2608699974496,Additive,1.0,pred,1.0
2024-02-13 00:00:00,upper_bound,Cardiox_Retail Store,233.86472579490297,Additive,1.0,pred,1.0
2024-02-20 00:00:00,predicted_value,Cardiox_Retail Store,203.24404632526395,Additive,1.0,pred,1.0
2024-02-20 00:00:00,lower_bound,Cardiox_Retail Store,180.97292585725128,Additive,1.0,pred,1.0
2024-02-20 00:00:00,upper_bound,Cardiox_Retail Store,225.33030587693705,Additive,1.0,pred,1.0
2024-02-27 00:00:00,predicted_value,Cardiox_Retail Store,194.97639014958744,Additive,1.0,pred,1.0
2024-02-27 00:00:00,lower_bound,Cardiox_Retail Store,171.04763069250887,Additive,1.0,pred,1.0
2024-02-27 00:00:00,upper_bound,Cardiox_Retail Store,216.2999349501252,Additive,1.0,pred,1.0
2024-03-05 00:00:00,predicted_value,Cardiox_Retail Store,206.60861746897825,Additive,1.0,pred,1.0
2024-03-05 00:00:00,lower_bound,Cardiox_Retail Store,182.2090878735441,Additive,1.0,pred,1.0
2024-03-05 00:00:00,upper_bound,Cardiox_Retail Store,229.33329660124784,Additive,1.0,pred,1.0
2024-03-12 00:00:00,predicted_value,Cardiox_Retail Store,208.74757129841305,Additive,1.0,pred,1.0
2024-03-12 00:00:00,lower_bound,Cardiox_Retail Store,186.83143369721705,Additive,1.0,pred,1.0
2024-03-12 00:00:00,upper_bound,Cardiox_Retail Store,231.4624102409618,Additive,1.0,pred,1.0
2023-06-13 00:00:00,predicted_value,Dermacil_Chain Store,440.8156670078759,Additive,1.0,pred,1.0
2023-06-13 00:00:00,lower_bound,Dermacil_Chain Store,405.1435215097349,Additive,1.0,pred,1.0
2023-06-13 00:00:00,upper_bound,Dermacil_Chain Store,477.1983635274944,Additive,1.0,pred,1.0
