Region,Country,Store,SKU,date,quantity
APAC,South Korea,Store10,Dermaglow,2021-02-17 00:00:00,164.0
APAC,South Korea,Store10,Dermaglow,2021-02-18 00:00:00,84.0
APAC,South Korea,Store10,Dermaglow,2021-02-19 00:00:00,103.0
APAC,South Korea,Store10,Dermaglow,2021-02-20 00:00:00,22.0
APAC,South Korea,Store10,Dermaglow,2021-02-21 00:00:00,84.0
APAC,South Korea,Store10,Dermaglow,2021-02-22 00:00:00,19.0
APAC,South Korea,Store10,Dermaglow,2021-02-23 00:00:00,85.0
APAC,South Korea,Store10,Dermaglow,2021-02-24 00:00:00,79.0
APAC,South Korea,Store10,Dermaglow,2021-02-25 00:00:00,61.0
APAC,South Korea,Store10,Dermaglow,2021-02-26 00:00:00,119.0
APAC,South Korea,Store10,Dermaglow,2021-02-27 00:00:00,30.0
APAC,South Korea,Store10,Dermaglow,2021-02-28 00:00:00,24.0
APAC,South Korea,Store10,Dermaglow,2021-03-01 00:00:00,74.0
APAC,South Korea,Store10,Dermaglow,2021-03-02 00:00:00,122.0
APAC,South Korea,Store10,Dermaglow,2021-03-03 00:00:00,103.0
APAC,South Korea,Store10,Dermaglow,2021-03-04 00:00:00,94.0
APAC,South Korea,Store10,Dermaglow,2021-03-05 00:00:00,84.0
APAC,South Korea,Store10,Dermaglow,2021-03-06 00:00:00,59.0
APAC,South Korea,Store10,Dermaglow,2021-03-07 00:00:00,115.0
APAC,South Korea,Store10,Dermaglow,2021-03-08 00:00:00,69.0
APAC,South Korea,Store10,Dermaglow,2021-03-09 00:00:00,57.0
APAC,South Korea,Store10,Dermaglow,2021-03-10 00:00:00,30.0
APAC,South Korea,Store10,Dermaglow,2021-03-11 00:00:00,119.0
APAC,South Korea,Store10,Dermaglow,2021-03-12 00:00:00,80.0
APAC,South Korea,Store10,Dermaglow,2021-03-13 00:00:00,97.0
APAC,South Korea,Store10,Dermaglow,2021-03-14 00:00:00,81.0
APAC,South Korea,Store10,Dermaglow,2021-03-15 00:00:00,147.0
APAC,South Korea,Store10,Dermaglow,2021-03-16 00:00:00,39.0
APAC,South Korea,Store10,Dermaglow,2021-03-17 00:00:00,19.0
APAC,South Korea,Store10,Dermaglow,2021-03-18 00:00:00,87.0
APAC,South Korea,Store10,Dermaglow,2021-03-19 00:00:00,12.0
APAC,South Korea,Store10,Dermaglow,2021-03-20 00:00:00,58.0
APAC,South Korea,Store10,Dermaglow,2021-03-21 00:00:00,89.0
APAC,South Korea,Store10,Dermaglow,2021-03-22 00:00:00,49.0
APAC,South Korea,Store10,Dermaglow,2021-03-23 00:00:00,119.0
APAC,South Korea,Store10,Dermaglow,2021-03-24 00:00:00,97.0
APAC,South Korea,Store10,Dermaglow,2021-03-25 00:00:00,131.0
APAC,South Korea,Store10,Dermaglow,2021-03-26 00:00:00,83.0
APAC,South Korea,Store10,Dermaglow,2021-03-27 00:00:00,76.0
APAC,South Korea,Store10,Dermaglow,2021-03-28 00:00:00,52.0
APAC,South Korea,Store10,Dermaglow,2021-03-29 00:00:00,141.0
APAC,South Korea,Store10,Dermaglow,2021-03-30 00:00:00,73.0
APAC,South Korea,Store10,Dermaglow,2021-03-31 00:00:00,81.0
APAC,South Korea,Store10,Dermaglow,2021-04-01 00:00:00,79.0
APAC,South Korea,Store10,Dermaglow,2021-04-02 00:00:00,44.0
APAC,South Korea,Store10,Dermaglow,2021-04-03 00:00:00,119.0
APAC,South Korea,Store10,Dermaglow,2021-04-04 00:00:00,76.0
APAC,South Korea,Store10,Dermaglow,2021-04-05 00:00:00,63.0
APAC,South Korea,Store10,Dermaglow,2021-04-06 00:00:00,134.0
APAC,South Korea,Store10,Dermaglow,2021-04-07 00:00:00,103.0
APAC,South Korea,Store10,Dermaglow,2021-04-08 00:00:00,88.0
APAC,South Korea,Store10,Dermaglow,2021-04-09 00:00:00,95.0
APAC,South Korea,Store10,Dermaglow,2021-04-10 00:00:00,35.0
APAC,South Korea,Store10,Dermaglow,2021-04-11 00:00:00,61.0
APAC,South Korea,Store10,Dermaglow,2021-04-12 00:00:00,98.0
APAC,South Korea,Store10,Dermaglow,2021-04-13 00:00:00,67.0
APAC,South Korea,Store10,Dermaglow,2021-04-14 00:00:00,33.0
APAC,South Korea,Store10,Dermaglow,2021-04-15 00:00:00,22.0
APAC,South Korea,Store10,Dermaglow,2021-04-16 00:00:00,64.0
APAC,South Korea,Store10,Dermaglow,2021-04-17 00:00:00,115.0
APAC,South Korea,Store10,Dermaglow,2021-04-18 00:00:00,35.0
APAC,South Korea,Store10,Dermaglow,2021-04-19 00:00:00,105.0
APAC,South Korea,Store10,Dermaglow,2021-04-20 00:00:00,115.0
APAC,South Korea,Store10,Dermaglow,2021-04-21 00:00:00,58.0
APAC,South Korea,Store10,Dermaglow,2021-04-22 00:00:00,118.0
APAC,South Korea,Store10,Dermaglow,2021-04-23 00:00:00,71.0
APAC,South Korea,Store10,Dermaglow,2021-04-24 00:00:00,93.0
APAC,South Korea,Store10,Dermaglow,2021-04-25 00:00:00,132.0
APAC,South Korea,Store10,Dermaglow,2021-04-26 00:00:00,161.0
APAC,South Korea,Store10,Dermaglow,2021-04-27 00:00:00,62.0
APAC,South Korea,Store10,Dermaglow,2021-04-28 00:00:00,78.0
APAC,South Korea,Store10,Dermaglow,2021-04-29 00:00:00,125.0
APAC,South Korea,Store10,Dermaglow,2021-04-30 00:00:00,84.0
APAC,South Korea,Store10,Dermaglow,2021-05-01 00:00:00,128.0
APAC,South Korea,Store10,Dermaglow,2021-05-02 00:00:00,166.0
APAC,South Korea,Store10,Dermaglow,2021-05-03 00:00:00,153.0
APAC,South Korea,Store10,Dermaglow,2021-05-04 00:00:00,124.0
APAC,South Korea,Store10,Dermaglow,2021-05-05 00:00:00,119.0
APAC,South Korea,Store10,Dermaglow,2021-05-06 00:00:00,86.0
APAC,South Korea,Store10,Dermaglow,2021-05-07 00:00:00,1.0
APAC,South Korea,Store10,Dermaglow,2021-05-08 00:00:00,95.0
APAC,South Korea,Store10,Dermaglow,2021-05-09 00:00:00,101.0
APAC,South Korea,Store10,Dermaglow,2021-05-10 00:00:00,73.0
APAC,South Korea,Store10,Dermaglow,2021-05-11 00:00:00,96.0
APAC,South Korea,Store10,Dermaglow,2021-05-12 00:00:00,147.0
APAC,South Korea,Store10,Dermaglow,2021-05-13 00:00:00,72.0
APAC,South Korea,Store10,Dermaglow,2021-05-14 00:00:00,61.0
APAC,South Korea,Store10,Dermaglow,2021-05-15 00:00:00,40.0
APAC,South Korea,Store10,Dermaglow,2021-05-16 00:00:00,146.0
APAC,South Korea,Store10,Dermaglow,2021-05-17 00:00:00,120.0
APAC,South Korea,Store10,Dermaglow,2021-05-18 00:00:00,108.0
APAC,South Korea,Store10,Dermaglow,2021-05-19 00:00:00,169.0
APAC,South Korea,Store10,Dermaglow,2021-05-20 00:00:00,86.0
APAC,South Korea,Store10,Dermaglow,2021-05-21 00:00:00,131.0
APAC,South Korea,Store10,Dermaglow,2021-05-22 00:00:00,125.0
APAC,South Korea,Store10,Dermaglow,2021-05-23 00:00:00,63.0
APAC,South Korea,Store10,Dermaglow,2021-05-24 00:00:00,105.0
APAC,South Korea,Store10,Dermaglow,2021-05-25 00:00:00,164.0
APAC,South Korea,Store10,Dermaglow,2021-05-26 00:00:00,130.0
APAC,South Korea,Store10,Dermaglow,2021-05-27 00:00:00,97.0
APAC,South Korea,Store10,Dermaglow,2021-05-28 00:00:00,71.0
APAC,South Korea,Store10,Dermaglow,2021-05-29 00:00:00,116.0
APAC,South Korea,Store10,Dermaglow,2021-05-30 00:00:00,72.0
APAC,South Korea,Store10,Dermaglow,2021-05-31 00:00:00,128.0
APAC,South Korea,Store10,Dermaglow,2021-06-01 00:00:00,127.0
APAC,South Korea,Store10,Dermaglow,2021-06-02 00:00:00,153.0
APAC,South Korea,Store10,Dermaglow,2021-06-03 00:00:00,102.0
APAC,South Korea,Store10,Dermaglow,2021-06-04 00:00:00,92.0
APAC,South Korea,Store10,Dermaglow,2021-06-05 00:00:00,153.0
APAC,South Korea,Store10,Dermaglow,2021-06-06 00:00:00,119.0
APAC,South Korea,Store10,Dermaglow,2021-06-07 00:00:00,79.0
APAC,South Korea,Store10,Dermaglow,2021-06-08 00:00:00,108.0
APAC,South Korea,Store10,Dermaglow,2021-06-09 00:00:00,189.0
APAC,South Korea,Store10,Dermaglow,2021-06-10 00:00:00,178.0
APAC,South Korea,Store10,Dermaglow,2021-06-11 00:00:00,116.0
APAC,South Korea,Store10,Dermaglow,2021-06-12 00:00:00,162.0
APAC,South Korea,Store10,Dermaglow,2021-06-13 00:00:00,16.0
APAC,South Korea,Store10,Dermaglow,2021-06-14 00:00:00,160.0
APAC,South Korea,Store10,Dermaglow,2021-06-15 00:00:00,179.0
APAC,South Korea,Store10,Dermaglow,2021-06-16 00:00:00,119.0
APAC,South Korea,Store10,Dermaglow,2021-06-17 00:00:00,134.0
APAC,South Korea,Store10,Dermaglow,2021-06-18 00:00:00,81.0
APAC,South Korea,Store10,Dermaglow,2021-06-19 00:00:00,69.0
APAC,South Korea,Store10,Dermaglow,2021-06-20 00:00:00,163.0
APAC,South Korea,Store10,Dermaglow,2021-06-21 00:00:00,109.0
APAC,South Korea,Store09,Fungistop,2021-06-22 00:00:00,146.0
APAC,South Korea,Store10,Dermaglow,2021-06-22 00:00:00,124.0
APAC,South Korea,Store09,Fungistop,2021-06-23 00:00:00,194.0
APAC,South Korea,Store10,Dermaglow,2021-06-23 00:00:00,92.0
APAC,South Korea,Store09,Fungistop,2021-06-24 00:00:00,182.0
APAC,South Korea,Store10,Dermaglow,2021-06-24 00:00:00,90.0
APAC,South Korea,Store09,Fungistop,2021-06-25 00:00:00,77.0
APAC,South Korea,Store10,Dermaglow,2021-06-25 00:00:00,75.0
APAC,South Korea,Store10,Dermaglow,2021-06-26 00:00:00,122.0
APAC,South Korea,Store09,Fungistop,2021-06-27 00:00:00,82.0
APAC,South Korea,Store10,Dermaglow,2021-06-27 00:00:00,151.0
APAC,South Korea,Store09,Fungistop,2021-06-28 00:00:00,68.0
APAC,South Korea,Store10,Dermaglow,2021-06-28 00:00:00,114.0
APAC,South Korea,Store10,Dermaglow,2021-06-29 00:00:00,120.0
APAC,South Korea,Store09,Fungistop,2021-06-30 00:00:00,92.0
APAC,South Korea,Store10,Dermaglow,2021-06-30 00:00:00,102.0
APAC,South Korea,Store09,Fungistop,2021-07-01 00:00:00,194.0
APAC,South Korea,Store10,Dermaglow,2021-07-01 00:00:00,101.0
APAC,South Korea,Store09,Fungistop,2021-07-02 00:00:00,130.0
APAC,South Korea,Store10,Dermaglow,2021-07-02 00:00:00,128.0
APAC,South Korea,Store10,Dermaglow,2021-07-03 00:00:00,73.0
APAC,South Korea,Store10,Dermaglow,2021-07-04 00:00:00,113.0
APAC,South Korea,Store10,Dermaglow,2021-07-05 00:00:00,39.0
APAC,South Korea,Store09,Fungistop,2021-07-06 00:00:00,92.0
APAC,South Korea,Store10,Dermaglow,2021-07-06 00:00:00,104.0
APAC,South Korea,Store09,Fungistop,2021-07-07 00:00:00,160.0
APAC,South Korea,Store10,Dermaglow,2021-07-07 00:00:00,190.0
APAC,South Korea,Store09,Fungistop,2021-07-08 00:00:00,156.0
APAC,South Korea,Store10,Dermaglow,2021-07-08 00:00:00,78.0
APAC,South Korea,Store09,Fungistop,2021-07-09 00:00:00,188.0
APAC,South Korea,Store10,Dermaglow,2021-07-09 00:00:00,63.0
APAC,South Korea,Store10,Dermaglow,2021-07-10 00:00:00,176.0
APAC,South Korea,Store09,Fungistop,2021-07-11 00:00:00,86.0
APAC,South Korea,Store10,Dermaglow,2021-07-11 00:00:00,128.0
APAC,South Korea,Store09,Fungistop,2021-07-12 00:00:00,133.0
APAC,South Korea,Store10,Dermaglow,2021-07-12 00:00:00,169.0
APAC,South Korea,Store09,Fungistop,2021-07-13 00:00:00,125.0
APAC,South Korea,Store10,Dermaglow,2021-07-13 00:00:00,192.0
APAC,South Korea,Store10,Dermaglow,2021-07-14 00:00:00,147.0
APAC,South Korea,Store09,Fungistop,2021-07-15 00:00:00,114.0
APAC,South Korea,Store10,Dermaglow,2021-07-15 00:00:00,108.0
APAC,South Korea,Store10,Dermaglow,2021-07-16 00:00:00,85.0
APAC,South Korea,Store09,Fungistop,2021-07-17 00:00:00,275.0
APAC,South Korea,Store10,Dermaglow,2021-07-17 00:00:00,133.0
APAC,South Korea,Store09,Fungistop,2021-07-18 00:00:00,94.0
APAC,South Korea,Store10,Dermaglow,2021-07-18 00:00:00,112.0
APAC,South Korea,Store09,Fungistop,2021-07-19 00:00:00,183.0
APAC,South Korea,Store10,Dermaglow,2021-07-19 00:00:00,167.0
APAC,South Korea,Store09,Fungistop,2021-07-20 00:00:00,218.0
APAC,South Korea,Store10,Dermaglow,2021-07-20 00:00:00,106.0
APAC,South Korea,Store09,Fungistop,2021-07-21 00:00:00,162.0
APAC,South Korea,Store10,Dermaglow,2021-07-21 00:00:00,83.0
APAC,South Korea,Store09,Fungistop,2021-07-22 00:00:00,172.0
APAC,South Korea,Store10,Dermaglow,2021-07-22 00:00:00,102.0
APAC,South Korea,Store09,Fungistop,2021-07-23 00:00:00,189.0
APAC,South Korea,Store10,Dermaglow,2021-07-23 00:00:00,160.0
APAC,South Korea,Store09,Fungistop,2021-07-24 00:00:00,191.0
APAC,South Korea,Store10,Dermaglow,2021-07-24 00:00:00,82.0
APAC,South Korea,Store09,Fungistop,2021-07-25 00:00:00,212.0
APAC,South Korea,Store10,Dermaglow,2021-07-25 00:00:00,124.0
APAC,South Korea,Store09,Fungistop,2021-07-26 00:00:00,179.0
APAC,South Korea,Store10,Dermaglow,2021-07-26 00:00:00,150.0
APAC,South Korea,Store09,Fungistop,2021-07-27 00:00:00,211.0
APAC,South Korea,Store10,Dermaglow,2021-07-27 00:00:00,117.0
APAC,South Korea,Store09,Fungistop,2021-07-28 00:00:00,196.0
APAC,South Korea,Store10,Dermaglow,2021-07-28 00:00:00,100.0
APAC,South Korea,Store09,Fungistop,2021-07-29 00:00:00,97.0
APAC,South Korea,Store10,Dermaglow,2021-07-29 00:00:00,129.0
APAC,South Korea,Store09,Fungistop,2021-07-30 00:00:00,184.0
APAC,South Korea,Store10,Dermaglow,2021-07-30 00:00:00,49.0
APAC,South Korea,Store09,Fungistop,2021-07-31 00:00:00,237.0
APAC,South Korea,Store10,Dermaglow,2021-07-31 00:00:00,68.0
APAC,South Korea,Store09,Fungistop,2021-08-01 00:00:00,184.0
APAC,South Korea,Store10,Dermaglow,2021-08-01 00:00:00,158.0
APAC,South Korea,Store09,Fungistop,2021-08-02 00:00:00,245.0
APAC,South Korea,Store10,Dermaglow,2021-08-02 00:00:00,151.0
APAC,South Korea,Store09,Fungistop,2021-08-03 00:00:00,239.0
APAC,South Korea,Store10,Dermaglow,2021-08-03 00:00:00,145.0
APAC,South Korea,Store09,Fungistop,2021-08-04 00:00:00,192.0
APAC,South Korea,Store10,Dermaglow,2021-08-04 00:00:00,53.0
APAC,South Korea,Store09,Fungistop,2021-08-05 00:00:00,128.0
APAC,South Korea,Store10,Dermaglow,2021-08-05 00:00:00,70.0
APAC,South Korea,Store09,Fungistop,2021-08-06 00:00:00,145.0
APAC,South Korea,Store10,Dermaglow,2021-08-06 00:00:00,104.0
APAC,South Korea,Store09,Fungistop,2021-08-07 00:00:00,162.0
APAC,South Korea,Store10,Dermaglow,2021-08-07 00:00:00,128.0
APAC,South Korea,Store10,Dermaglow,2021-08-08 00:00:00,124.0
APAC,South Korea,Store09,Fungistop,2021-08-09 00:00:00,168.0
APAC,South Korea,Store10,Dermaglow,2021-08-09 00:00:00,95.0
APAC,South Korea,Store09,Fungistop,2021-08-10 00:00:00,196.0
APAC,South Korea,Store10,Dermaglow,2021-08-10 00:00:00,137.0
APAC,South Korea,Store09,Fungistop,2021-08-11 00:00:00,217.0
APAC,South Korea,Store10,Dermaglow,2021-08-11 00:00:00,207.0
APAC,South Korea,Store09,Fungistop,2021-08-12 00:00:00,268.0
APAC,South Korea,Store10,Dermaglow,2021-08-12 00:00:00,37.0
APAC,South Korea,Store09,Fungistop,2021-08-13 00:00:00,220.0
APAC,South Korea,Store10,Dermaglow,2021-08-13 00:00:00,119.0
APAC,South Korea,Store09,Fungistop,2021-08-14 00:00:00,166.0
APAC,South Korea,Store10,Dermaglow,2021-08-14 00:00:00,66.0
APAC,South Korea,Store09,Fungistop,2021-08-15 00:00:00,170.0
APAC,South Korea,Store10,Dermaglow,2021-08-15 00:00:00,103.0
APAC,South Korea,Store09,Fungistop,2021-08-16 00:00:00,147.0
APAC,South Korea,Store10,Dermaglow,2021-08-16 00:00:00,196.0
APAC,South Korea,Store09,Fungistop,2021-08-17 00:00:00,195.0
APAC,South Korea,Store10,Dermaglow,2021-08-17 00:00:00,120.0
APAC,South Korea,Store09,Fungistop,2021-08-18 00:00:00,247.0
APAC,South Korea,Store10,Dermaglow,2021-08-18 00:00:00,84.0
APAC,South Korea,Store09,Fungistop,2021-08-19 00:00:00,185.0
APAC,South Korea,Store10,Dermaglow,2021-08-19 00:00:00,117.0
APAC,South Korea,Store09,Fungistop,2021-08-20 00:00:00,261.0
APAC,South Korea,Store10,Dermaglow,2021-08-20 00:00:00,83.0
APAC,South Korea,Store09,Fungistop,2021-08-21 00:00:00,120.0
APAC,South Korea,Store10,Dermaglow,2021-08-21 00:00:00,88.0
APAC,South Korea,Store09,Fungistop,2021-08-22 00:00:00,151.0
APAC,South Korea,Store10,Dermaglow,2021-08-22 00:00:00,101.0
APAC,South Korea,Store09,Fungistop,2021-08-23 00:00:00,185.0
APAC,South Korea,Store10,Dermaglow,2021-08-23 00:00:00,96.0
APAC,South Korea,Store09,Fungistop,2021-08-24 00:00:00,192.0
APAC,South Korea,Store10,Dermaglow,2021-08-24 00:00:00,121.0
APAC,South Korea,Store09,Fungistop,2021-08-25 00:00:00,153.0
APAC,South Korea,Store10,Dermaglow,2021-08-25 00:00:00,135.0
APAC,South Korea,Store09,Fungistop,2021-08-26 00:00:00,217.0
APAC,South Korea,Store10,Dermaglow,2021-08-26 00:00:00,55.0
APAC,South Korea,Store09,Fungistop,2021-08-27 00:00:00,301.0
APAC,South Korea,Store10,Dermaglow,2021-08-27 00:00:00,148.0
APAC,South Korea,Store09,Fungistop,2021-08-28 00:00:00,177.0
APAC,South Korea,Store10,Dermaglow,2021-08-28 00:00:00,65.0
APAC,South Korea,Store09,Fungistop,2021-08-29 00:00:00,86.0
APAC,South Korea,Store10,Dermaglow,2021-08-29 00:00:00,136.0
APAC,South Korea,Store09,Fungistop,2021-08-30 00:00:00,181.0
APAC,South Korea,Store10,Dermaglow,2021-08-30 00:00:00,102.0
APAC,South Korea,Store09,Fungistop,2021-08-31 00:00:00,199.0
APAC,South Korea,Store10,Dermaglow,2021-08-31 00:00:00,162.0
APAC,South Korea,Store09,Fungistop,2021-09-01 00:00:00,161.0
APAC,South Korea,Store10,Dermaglow,2021-09-01 00:00:00,71.0
APAC,South Korea,Store09,Fungistop,2021-09-02 00:00:00,270.0
APAC,South Korea,Store10,Dermaglow,2021-09-02 00:00:00,125.0
APAC,South Korea,Store09,Fungistop,2021-09-03 00:00:00,175.0
APAC,South Korea,Store10,Dermaglow,2021-09-03 00:00:00,74.0
APAC,South Korea,Store09,Fungistop,2021-09-04 00:00:00,111.0
APAC,South Korea,Store10,Dermaglow,2021-09-04 00:00:00,105.0
APAC,South Korea,Store09,Fungistop,2021-09-05 00:00:00,236.0
APAC,South Korea,Store10,Dermaglow,2021-09-05 00:00:00,125.0
APAC,South Korea,Store09,Fungistop,2021-09-06 00:00:00,207.0
APAC,South Korea,Store10,Dermaglow,2021-09-06 00:00:00,88.0
APAC,South Korea,Store09,Fungistop,2021-09-07 00:00:00,239.0
APAC,South Korea,Store10,Dermaglow,2021-09-07 00:00:00,142.0
APAC,South Korea,Store09,Fungistop,2021-09-08 00:00:00,270.0
APAC,South Korea,Store10,Dermaglow,2021-09-08 00:00:00,108.0
APAC,South Korea,Store09,Fungistop,2021-09-09 00:00:00,121.0
APAC,South Korea,Store10,Dermaglow,2021-09-09 00:00:00,18.0
APAC,South Korea,Store09,Fungistop,2021-09-10 00:00:00,220.0
APAC,South Korea,Store10,Dermaglow,2021-09-10 00:00:00,129.0
APAC,South Korea,Store09,Fungistop,2021-09-11 00:00:00,252.0
APAC,South Korea,Store10,Dermaglow,2021-09-11 00:00:00,122.0
APAC,South Korea,Store09,Fungistop,2021-09-12 00:00:00,165.0
APAC,South Korea,Store10,Dermaglow,2021-09-12 00:00:00,57.0
APAC,South Korea,Store09,Fungistop,2021-09-13 00:00:00,173.0
APAC,South Korea,Store10,Dermaglow,2021-09-13 00:00:00,106.0
APAC,South Korea,Store09,Fungistop,2021-09-14 00:00:00,187.0
APAC,South Korea,Store10,Dermaglow,2021-09-14 00:00:00,79.0
APAC,South Korea,Store09,Fungistop,2021-09-15 00:00:00,92.0
APAC,South Korea,Store10,Dermaglow,2021-09-15 00:00:00,58.0
APAC,South Korea,Store09,Fungistop,2021-09-16 00:00:00,318.0
APAC,South Korea,Store10,Dermaglow,2021-09-16 00:00:00,90.0
APAC,South Korea,Store09,Fungistop,2021-09-17 00:00:00,187.0
APAC,South Korea,Store10,Dermaglow,2021-09-17 00:00:00,138.0
APAC,South Korea,Store09,Fungistop,2021-09-18 00:00:00,140.0
APAC,South Korea,Store10,Dermaglow,2021-09-18 00:00:00,73.0
APAC,South Korea,Store09,Fungistop,2021-09-19 00:00:00,150.0
APAC,South Korea,Store10,Dermaglow,2021-09-19 00:00:00,179.0
APAC,South Korea,Store09,Fungistop,2021-09-20 00:00:00,320.0
APAC,South Korea,Store10,Dermaglow,2021-09-20 00:00:00,110.0
APAC,South Korea,Store09,Fungistop,2021-09-21 00:00:00,148.0
APAC,South Korea,Store10,Dermaglow,2021-09-21 00:00:00,101.0
APAC,South Korea,Store09,Fungistop,2021-09-22 00:00:00,113.0
APAC,South Korea,Store10,Dermaglow,2021-09-22 00:00:00,35.0
APAC,South Korea,Store09,Fungistop,2021-09-23 00:00:00,261.0
APAC,South Korea,Store10,Dermaglow,2021-09-23 00:00:00,128.0
APAC,South Korea,Store10,Dermaglow,2021-09-24 00:00:00,124.0
APAC,South Korea,Store09,Fungistop,2021-09-25 00:00:00,177.0
APAC,South Korea,Store10,Dermaglow,2021-09-25 00:00:00,82.0
APAC,South Korea,Store09,Fungistop,2021-09-26 00:00:00,193.0
APAC,South Korea,Store10,Dermaglow,2021-09-26 00:00:00,84.0
APAC,South Korea,Store09,Fungistop,2021-09-27 00:00:00,267.0
APAC,South Korea,Store10,Dermaglow,2021-09-27 00:00:00,96.0
APAC,South Korea,Store09,Fungistop,2021-09-28 00:00:00,166.0
APAC,South Korea,Store10,Dermaglow,2021-09-28 00:00:00,103.0
APAC,South Korea,Store09,Fungistop,2021-09-29 00:00:00,196.0
APAC,South Korea,Store10,Dermaglow,2021-09-29 00:00:00,77.0
APAC,South Korea,Store09,Fungistop,2021-09-30 00:00:00,285.0
APAC,South Korea,Store10,Dermaglow,2021-09-30 00:00:00,120.0
APAC,South Korea,Store09,Fungistop,2021-10-01 00:00:00,130.0
APAC,South Korea,Store10,Dermaglow,2021-10-01 00:00:00,90.0
APAC,South Korea,Store09,Fungistop,2021-10-02 00:00:00,177.0
APAC,South Korea,Store10,Dermaglow,2021-10-02 00:00:00,70.0
APAC,South Korea,Store09,Fungistop,2021-10-03 00:00:00,233.0
APAC,South Korea,Store10,Dermaglow,2021-10-03 00:00:00,105.0
APAC,South Korea,Store10,Dermaglow,2021-10-04 00:00:00,102.0
APAC,South Korea,Store09,Fungistop,2021-10-05 00:00:00,163.0
APAC,South Korea,Store10,Dermaglow,2021-10-05 00:00:00,56.0
APAC,South Korea,Store09,Fungistop,2021-10-06 00:00:00,216.0
APAC,South Korea,Store10,Dermaglow,2021-10-06 00:00:00,47.0
APAC,South Korea,Store09,Fungistop,2021-10-07 00:00:00,217.0
APAC,South Korea,Store10,Dermaglow,2021-10-07 00:00:00,82.0
APAC,South Korea,Store09,Fungistop,2021-10-08 00:00:00,151.0
APAC,South Korea,Store10,Dermaglow,2021-10-08 00:00:00,66.0
APAC,South Korea,Store09,Fungistop,2021-10-09 00:00:00,175.0
APAC,South Korea,Store10,Dermaglow,2021-10-09 00:00:00,33.0
APAC,South Korea,Store09,Fungistop,2021-10-10 00:00:00,206.0
APAC,South Korea,Store10,Dermaglow,2021-10-10 00:00:00,37.0
APAC,South Korea,Store09,Fungistop,2021-10-11 00:00:00,230.0
APAC,South Korea,Store10,Dermaglow,2021-10-11 00:00:00,12.0
APAC,South Korea,Store09,Fungistop,2021-10-12 00:00:00,256.0
APAC,South Korea,Store10,Dermaglow,2021-10-12 00:00:00,106.0
APAC,South Korea,Store09,Fungistop,2021-10-13 00:00:00,229.0
APAC,South Korea,Store10,Dermaglow,2021-10-13 00:00:00,99.0
APAC,South Korea,Store09,Fungistop,2021-10-14 00:00:00,277.0
APAC,South Korea,Store10,Dermaglow,2021-10-14 00:00:00,75.0
APAC,South Korea,Store09,Fungistop,2021-10-15 00:00:00,213.0
APAC,South Korea,Store09,Fungistop,2021-10-16 00:00:00,235.0
APAC,South Korea,Store10,Dermaglow,2021-10-16 00:00:00,23.0
APAC,South Korea,Store09,Fungistop,2021-10-17 00:00:00,215.0
APAC,South Korea,Store10,Dermaglow,2021-10-17 00:00:00,138.0
APAC,South Korea,Store09,Fungistop,2021-10-18 00:00:00,230.0
APAC,South Korea,Store10,Dermaglow,2021-10-18 00:00:00,57.0
APAC,South Korea,Store09,Fungistop,2021-10-19 00:00:00,212.0
APAC,South Korea,Store10,Dermaglow,2021-10-19 00:00:00,141.0
APAC,South Korea,Store09,Fungistop,2021-10-20 00:00:00,239.0
APAC,South Korea,Store10,Dermaglow,2021-10-20 00:00:00,127.0
APAC,South Korea,Store09,Fungistop,2021-10-21 00:00:00,251.0
APAC,South Korea,Store10,Dermaglow,2021-10-21 00:00:00,60.0
APAC,South Korea,Store09,Fungistop,2021-10-22 00:00:00,300.0
APAC,South Korea,Store10,Dermaglow,2021-10-22 00:00:00,90.0
APAC,South Korea,Store09,Fungistop,2021-10-23 00:00:00,300.0
APAC,South Korea,Store10,Dermaglow,2021-10-23 00:00:00,46.0
APAC,South Korea,Store09,Fungistop,2021-10-24 00:00:00,85.0
APAC,South Korea,Store10,Dermaglow,2021-10-24 00:00:00,61.0
APAC,South Korea,Store09,Fungistop,2021-10-25 00:00:00,123.0
APAC,South Korea,Store10,Dermaglow,2021-10-25 00:00:00,53.0
APAC,South Korea,Store09,Fungistop,2021-10-26 00:00:00,192.0
APAC,South Korea,Store10,Dermaglow,2021-10-26 00:00:00,72.0
APAC,South Korea,Store10,Dermaglow,2021-10-27 00:00:00,42.0
APAC,South Korea,Store09,Fungistop,2021-10-28 00:00:00,197.0
APAC,South Korea,Store10,Dermaglow,2021-10-28 00:00:00,60.0
APAC,South Korea,Store09,Fungistop,2021-10-29 00:00:00,218.0
APAC,South Korea,Store10,Dermaglow,2021-10-29 00:00:00,2.0
APAC,South Korea,Store09,Fungistop,2021-10-30 00:00:00,193.0
APAC,South Korea,Store10,Dermaglow,2021-10-30 00:00:00,96.0
APAC,South Korea,Store09,Fungistop,2021-10-31 00:00:00,168.0
APAC,South Korea,Store10,Dermaglow,2021-10-31 00:00:00,96.0
APAC,South Korea,Store09,Fungistop,2021-11-01 00:00:00,196.0
APAC,South Korea,Store10,Dermaglow,2021-11-01 00:00:00,36.0
APAC,South Korea,Store09,Fungistop,2021-11-02 00:00:00,168.0
APAC,South Korea,Store10,Dermaglow,2021-11-02 00:00:00,47.0
APAC,South Korea,Store09,Fungistop,2021-11-03 00:00:00,263.0
