sku,quantity,unit_price,inventory,date
Dermaglow,33.0,37.0,127.0,2020-05-08 00:00:00
Dermaglow,26.0,37.0,101.0,2020-05-09 00:00:00
Dermaglow,25.0,37.0,76.0,2020-05-10 00:00:00
Dermaglow,26.0,37.0,50.0,2020-05-11 00:00:00
Dermaglow,27.0,37.0,23.0,2020-05-12 00:00:00
Dermaglow,23.0,37.0,0.0,2020-05-13 00:00:00
Dermaglow,28.0,37.0,317.0,2020-05-14 00:00:00
Dermaglow,27.0,37.0,290.0,2020-05-15 00:00:00
Dermaglow,30.0,37.0,260.0,2020-05-16 00:00:00
Dermaglow,31.0,37.0,229.0,2020-05-17 00:00:00
Dermaglow,44.0,37.0,185.0,2020-05-18 00:00:00
Dermaglow,21.0,37.0,164.0,2020-05-19 00:00:00
Dermaglow,49.0,37.0,115.0,2020-05-20 00:00:00
Dermaglow,29.0,37.0,86.0,2020-05-21 00:00:00
Dermaglow,28.0,37.0,58.0,2020-05-22 00:00:00
Dermaglow,33.0,37.0,25.0,2020-05-23 00:00:00
Dermaglow,25.0,37.0,0.0,2020-05-24 00:00:00
Dermaglow,36.0,37.0,217.0,2020-05-25 00:00:00
Dermaglow,29.0,37.0,188.0,2020-05-26 00:00:00
Dermaglow,17.0,37.0,171.0,2020-05-27 00:00:00
Dermaglow,43.0,37.0,128.0,2020-05-28 00:00:00
Dermaglow,16.0,37.0,112.0,2020-05-29 00:00:00
Dermaglow,30.0,37.0,82.0,2020-05-30 00:00:00
Dermaglow,26.0,37.0,56.0,2020-05-31 00:00:00
Dermaglow,28.0,37.0,28.0,2020-06-01 00:00:00
Dermaglow,23.0,37.0,5.0,2020-06-02 00:00:00
Dermaglow,5.0,37.0,0.0,2020-06-03 00:00:00
Dermaglow,40.0,37.0,236.0,2020-06-04 00:00:00
Dermaglow,37.0,37.0,199.0,2020-06-05 00:00:00
Dermaglow,27.0,37.0,172.0,2020-06-06 00:00:00
Dermaglow,30.0,37.0,142.0,2020-06-07 00:00:00
Dermaglow,22.0,37.0,120.0,2020-06-08 00:00:00
Dermaglow,29.0,37.0,91.0,2020-06-09 00:00:00
Dermaglow,26.0,37.0,65.0,2020-06-10 00:00:00
Dermaglow,44.0,37.0,21.0,2020-06-11 00:00:00
Dermaglow,21.0,37.0,0.0,2020-06-12 00:00:00
Dermaglow,20.0,37.0,95.0,2020-06-13 00:00:00
Dermaglow,24.0,37.0,71.0,2020-06-14 00:00:00
Dermaglow,23.0,37.0,48.0,2020-06-15 00:00:00
Dermaglow,22.0,37.0,26.0,2020-06-16 00:00:00
Dermaglow,26.0,37.0,0.0,2020-06-17 00:00:00
Dermaglow,22.0,37.0,415.0,2020-06-18 00:00:00
Dermaglow,23.0,37.0,392.0,2020-06-19 00:00:00
Dermaglow,25.0,37.0,367.0,2020-06-20 00:00:00
Dermaglow,15.0,37.0,352.0,2020-06-21 00:00:00
Dermaglow,27.0,37.0,325.0,2020-06-22 00:00:00
Dermaglow,25.0,37.0,300.0,2020-06-23 00:00:00
Dermaglow,26.0,37.0,274.0,2020-06-24 00:00:00
Dermaglow,25.0,37.0,249.0,2020-06-25 00:00:00
Dermaglow,27.0,37.0,222.0,2020-06-26 00:00:00
Dermaglow,22.0,37.0,200.0,2020-06-27 00:00:00
Dermaglow,22.0,37.0,178.0,2020-06-28 00:00:00
Dermaglow,24.0,37.0,154.0,2020-06-29 00:00:00
Dermaglow,20.0,37.0,134.0,2020-06-30 00:00:00
Dermaglow,23.0,37.0,111.0,2020-07-01 00:00:00
Dermaglow,18.0,37.0,93.0,2020-07-02 00:00:00
Dermaglow,18.0,37.0,75.0,2020-07-03 00:00:00
Dermaglow,23.0,37.0,52.0,2020-07-04 00:00:00
Dermaglow,17.0,37.0,35.0,2020-07-05 00:00:00
Dermaglow,23.0,37.0,12.0,2020-07-06 00:00:00
Dermaglow,12.0,37.0,0.0,2020-07-07 00:00:00
Dermaglow,19.0,37.0,510.0,2020-07-08 00:00:00
Dermaglow,24.0,37.0,486.0,2020-07-09 00:00:00
Dermaglow,26.0,37.0,460.0,2020-07-10 00:00:00
Dermaglow,27.0,37.0,433.0,2020-07-11 00:00:00
Dermaglow,12.0,37.0,421.0,2020-07-12 00:00:00
Dermaglow,21.0,37.0,400.0,2020-07-13 00:00:00
Dermaglow,24.0,37.0,376.0,2020-07-14 00:00:00
Dermaglow,28.0,37.0,348.0,2020-07-15 00:00:00
Dermaglow,11.0,37.0,337.0,2020-07-16 00:00:00
Dermaglow,18.0,37.0,319.0,2020-07-17 00:00:00
Dermaglow,21.0,37.0,298.0,2020-07-18 00:00:00
Dermaglow,21.0,37.0,277.0,2020-07-19 00:00:00
Dermaglow,34.0,37.0,243.0,2020-07-20 00:00:00
Dermaglow,22.0,37.0,221.0,2020-07-21 00:00:00
Dermaglow,19.0,37.0,202.0,2020-07-22 00:00:00
Dermaglow,19.0,37.0,183.0,2020-07-23 00:00:00
Dermaglow,21.0,37.0,162.0,2020-07-24 00:00:00
Dermaglow,12.0,37.0,150.0,2020-07-25 00:00:00
Dermaglow,17.0,37.0,133.0,2020-07-26 00:00:00
Dermaglow,9.0,37.0,124.0,2020-07-27 00:00:00
Dermaglow,34.0,37.0,90.0,2020-07-28 00:00:00
Dermaglow,19.0,37.0,71.0,2020-07-29 00:00:00
Dermaglow,36.0,37.0,35.0,2020-07-30 00:00:00
Dermaglow,15.0,37.0,20.0,2020-07-31 00:00:00
Dermaglow,21.0,37.0,666.0,2020-08-01 00:00:00
Dermaglow,11.0,37.0,655.0,2020-08-02 00:00:00
Dermaglow,20.0,37.0,635.0,2020-08-03 00:00:00
Dermaglow,9.0,37.0,626.0,2020-08-04 00:00:00
Dermaglow,10.0,37.0,616.0,2020-08-05 00:00:00
Dermaglow,14.0,37.0,602.0,2020-08-06 00:00:00
Dermaglow,10.0,37.0,592.0,2020-08-07 00:00:00
Dermaglow,16.0,37.0,576.0,2020-08-08 00:00:00
Dermaglow,18.0,37.0,558.0,2020-08-09 00:00:00
Dermaglow,12.0,37.0,546.0,2020-08-10 00:00:00
Dermaglow,12.0,37.0,534.0,2020-08-11 00:00:00
Dermaglow,13.0,37.0,521.0,2020-08-12 00:00:00
Dermaglow,15.0,37.0,506.0,2020-08-13 00:00:00
Dermaglow,9.0,37.0,497.0,2020-08-14 00:00:00
Dermaglow,23.0,37.0,474.0,2020-08-15 00:00:00
Dermaglow,14.0,37.0,460.0,2020-08-16 00:00:00
Dermaglow,9.0,37.0,451.0,2020-08-17 00:00:00
Dermaglow,22.0,37.0,429.0,2020-08-18 00:00:00
Dermaglow,12.0,37.0,417.0,2020-08-19 00:00:00
Dermaglow,17.0,37.0,400.0,2020-08-20 00:00:00
Dermaglow,11.0,37.0,389.0,2020-08-21 00:00:00
Dermaglow,21.0,37.0,368.0,2020-08-22 00:00:00
Dermaglow,11.0,37.0,357.0,2020-08-23 00:00:00
Dermaglow,15.0,37.0,342.0,2020-08-24 00:00:00
Dermaglow,15.0,37.0,327.0,2020-08-25 00:00:00
Dermaglow,8.0,37.0,319.0,2020-08-26 00:00:00
Dermaglow,11.0,37.0,308.0,2020-08-27 00:00:00
Dermaglow,19.0,37.0,289.0,2020-08-28 00:00:00
Dermaglow,9.0,37.0,280.0,2020-08-29 00:00:00
Dermaglow,8.0,37.0,272.0,2020-08-30 00:00:00
Dermaglow,9.0,37.0,263.0,2020-08-31 00:00:00
Dermaglow,17.0,37.0,246.0,2020-09-01 00:00:00
Dermaglow,10.0,37.0,236.0,2020-09-02 00:00:00
Dermaglow,10.0,37.0,226.0,2020-09-03 00:00:00
Dermaglow,7.0,37.0,219.0,2020-09-04 00:00:00
Dermaglow,7.0,37.0,212.0,2020-09-05 00:00:00
Dermaglow,9.0,37.0,203.0,2020-09-06 00:00:00
Dermaglow,9.0,37.0,194.0,2020-09-07 00:00:00
Dermaglow,9.0,37.0,185.0,2020-09-08 00:00:00
Dermaglow,9.0,37.0,176.0,2020-09-09 00:00:00
Dermaglow,12.0,37.0,164.0,2020-09-10 00:00:00
Dermaglow,17.0,37.0,147.0,2020-09-11 00:00:00
Dermaglow,7.0,37.0,140.0,2020-09-12 00:00:00
Dermaglow,17.0,37.0,123.0,2020-09-13 00:00:00
Dermaglow,13.0,37.0,110.0,2020-09-14 00:00:00
Dermaglow,14.0,37.0,96.0,2020-09-15 00:00:00
Dermaglow,9.0,37.0,87.0,2020-09-16 00:00:00
Dermaglow,8.0,37.0,79.0,2020-09-17 00:00:00
Dermaglow,12.0,37.0,67.0,2020-09-18 00:00:00
Dermaglow,7.0,37.0,60.0,2020-09-19 00:00:00
Dermaglow,15.0,37.0,45.0,2020-09-20 00:00:00
Dermaglow,11.0,37.0,34.0,2020-09-21 00:00:00
Dermaglow,25.0,37.0,9.0,2020-09-22 00:00:00
Dermaglow,11.0,37.0,320.0,2020-09-23 00:00:00
Dermaglow,14.0,37.0,306.0,2020-09-24 00:00:00
Dermaglow,16.0,37.0,290.0,2020-09-25 00:00:00
Dermaglow,15.0,37.0,275.0,2020-09-26 00:00:00
Dermaglow,7.0,37.0,268.0,2020-09-27 00:00:00
Dermaglow,12.0,37.0,256.0,2020-09-28 00:00:00
Dermaglow,7.0,37.0,249.0,2020-09-29 00:00:00
Dermaglow,28.0,37.0,221.0,2020-09-30 00:00:00
Dermaglow,9.0,37.0,212.0,2020-10-01 00:00:00
Dermaglow,28.0,37.0,184.0,2020-10-02 00:00:00
Dermaglow,15.0,37.0,169.0,2020-10-03 00:00:00
Dermaglow,15.0,37.0,154.0,2020-10-04 00:00:00
Dermaglow,7.0,37.0,147.0,2020-10-05 00:00:00
Dermaglow,18.0,37.0,129.0,2020-10-06 00:00:00
Dermaglow,16.0,37.0,113.0,2020-10-07 00:00:00
Dermaglow,24.0,37.0,89.0,2020-10-08 00:00:00
Dermaglow,12.0,37.0,77.0,2020-10-09 00:00:00
Dermaglow,13.0,37.0,64.0,2020-10-10 00:00:00
Dermaglow,16.0,37.0,48.0,2020-10-11 00:00:00
Dermaglow,16.0,37.0,32.0,2020-10-12 00:00:00
Dermaglow,13.0,37.0,19.0,2020-10-13 00:00:00
Dermaglow,14.0,37.0,442.0,2020-10-14 00:00:00
Dermaglow,12.0,37.0,430.0,2020-10-15 00:00:00
Dermaglow,13.0,37.0,417.0,2020-10-16 00:00:00
Dermaglow,7.0,37.0,410.0,2020-10-17 00:00:00
Dermaglow,10.0,37.0,400.0,2020-10-18 00:00:00
Dermaglow,11.0,37.0,389.0,2020-10-19 00:00:00
Dermaglow,10.0,37.0,379.0,2020-10-20 00:00:00
Dermaglow,7.0,37.0,372.0,2020-10-21 00:00:00
Dermaglow,27.0,37.0,345.0,2020-10-22 00:00:00
Dermaglow,15.0,37.0,330.0,2020-10-23 00:00:00
Dermaglow,14.0,37.0,316.0,2020-10-24 00:00:00
Dermaglow,16.0,37.0,300.0,2020-10-25 00:00:00
Dermaglow,15.0,37.0,285.0,2020-10-26 00:00:00
Dermaglow,36.0,37.0,249.0,2020-10-27 00:00:00
Dermaglow,10.0,37.0,239.0,2020-10-28 00:00:00
Dermaglow,17.0,37.0,222.0,2020-10-29 00:00:00
Dermaglow,13.0,37.0,209.0,2020-10-30 00:00:00
Dermaglow,14.0,37.0,195.0,2020-10-31 00:00:00
Dermaglow,10.0,37.0,185.0,2020-11-01 00:00:00
Dermaglow,21.0,37.0,164.0,2020-11-02 00:00:00
Dermaglow,14.0,37.0,150.0,2020-11-03 00:00:00
Dermaglow,20.0,37.0,130.0,2020-11-04 00:00:00
Dermaglow,13.0,37.0,117.0,2020-11-05 00:00:00
Dermaglow,20.0,37.0,97.0,2020-11-06 00:00:00
Dermaglow,19.0,37.0,78.0,2020-11-07 00:00:00
Dermaglow,19.0,37.0,59.0,2020-11-08 00:00:00
Dermaglow,15.0,37.0,44.0,2020-11-09 00:00:00
Dermaglow,11.0,37.0,33.0,2020-11-10 00:00:00
Dermaglow,17.0,37.0,16.0,2020-11-11 00:00:00
Dermaglow,16.0,37.0,483.0,2020-11-12 00:00:00
Dermaglow,13.0,37.0,470.0,2020-11-13 00:00:00
Dermaglow,22.0,37.0,448.0,2020-11-14 00:00:00
Dermaglow,18.0,37.0,430.0,2020-11-15 00:00:00
Dermaglow,14.0,37.0,416.0,2020-11-16 00:00:00
Dermaglow,12.0,37.0,404.0,2020-11-17 00:00:00
Dermaglow,15.0,37.0,389.0,2020-11-18 00:00:00
Dermaglow,13.0,37.0,376.0,2020-11-19 00:00:00
Dermaglow,12.0,37.0,364.0,2020-11-20 00:00:00
Dermaglow,14.0,37.0,350.0,2020-11-21 00:00:00
Dermaglow,13.0,37.0,337.0,2020-11-22 00:00:00
Dermaglow,25.0,37.0,312.0,2020-11-23 00:00:00
Dermaglow,40.0,37.0,272.0,2020-11-24 00:00:00
Dermaglow,14.0,37.0,258.0,2020-11-25 00:00:00
Dermaglow,17.0,37.0,241.0,2020-11-26 00:00:00
Dermaglow,20.0,37.0,221.0,2020-11-27 00:00:00
Dermaglow,21.0,37.0,200.0,2020-11-28 00:00:00
Dermaglow,13.0,37.0,187.0,2020-11-29 00:00:00
Dermaglow,45.0,37.0,142.0,2020-11-30 00:00:00
Dermaglow,16.0,37.0,126.0,2020-12-01 00:00:00
Dermaglow,14.0,37.0,112.0,2020-12-02 00:00:00
Dermaglow,19.0,37.0,93.0,2020-12-03 00:00:00
Dermaglow,14.0,37.0,79.0,2020-12-04 00:00:00
Dermaglow,32.0,37.0,47.0,2020-12-05 00:00:00
Dermaglow,18.0,37.0,29.0,2020-12-06 00:00:00
Dermaglow,28.0,37.0,1.0,2020-12-07 00:00:00
Dermaglow,20.0,37.0,280.0,2020-12-08 00:00:00
Dermaglow,16.0,37.0,264.0,2020-12-09 00:00:00
Dermaglow,21.0,37.0,243.0,2020-12-10 00:00:00
Dermaglow,18.0,37.0,225.0,2020-12-11 00:00:00
Dermaglow,20.0,37.0,205.0,2020-12-12 00:00:00
Dermaglow,22.0,37.0,183.0,2020-12-13 00:00:00
Dermaglow,17.0,37.0,166.0,2020-12-14 00:00:00
Dermaglow,20.0,37.0,146.0,2020-12-15 00:00:00
Dermaglow,16.0,37.0,130.0,2020-12-16 00:00:00
Dermaglow,16.0,37.0,114.0,2020-12-17 00:00:00
Dermaglow,19.0,37.0,95.0,2020-12-18 00:00:00
Dermaglow,19.0,37.0,76.0,2020-12-19 00:00:00
Dermaglow,20.0,37.0,56.0,2020-12-20 00:00:00
Dermaglow,18.0,37.0,38.0,2020-12-21 00:00:00
Dermaglow,20.0,37.0,18.0,2020-12-22 00:00:00
Dermaglow,13.0,37.0,281.0,2020-12-23 00:00:00
Dermaglow,26.0,37.0,255.0,2020-12-24 00:00:00
Dermaglow,22.0,37.0,233.0,2020-12-25 00:00:00
Dermaglow,37.0,37.0,196.0,2020-12-26 00:00:00
Dermaglow,17.0,37.0,179.0,2020-12-27 00:00:00
Dermaglow,30.0,37.0,149.0,2020-12-28 00:00:00
Dermaglow,27.0,37.0,122.0,2020-12-29 00:00:00
Dermaglow,21.0,37.0,101.0,2020-12-30 00:00:00
Dermaglow,21.0,37.0,80.0,2020-12-31 00:00:00
Diabecheck,23.0,13.0,1372.0,2020-01-01 00:00:00
Diabecheck,33.0,13.0,1339.0,2020-01-02 00:00:00
Diabecheck,21.0,13.0,1318.0,2020-01-03 00:00:00
Diabecheck,13.0,13.0,1305.0,2020-01-04 00:00:00
Diabecheck,21.0,13.0,1284.0,2020-01-05 00:00:00
Diabecheck,23.0,13.0,1261.0,2020-01-06 00:00:00
Diabecheck,29.0,13.0,1232.0,2020-01-07 00:00:00
Diabecheck,26.0,13.0,1206.0,2020-01-08 00:00:00
Diabecheck,33.0,13.0,1173.0,2020-01-09 00:00:00
Diabecheck,19.0,13.0,1154.0,2020-01-10 00:00:00
Diabecheck,15.0,13.0,1139.0,2020-01-11 00:00:00
Diabecheck,29.0,13.0,1110.0,2020-01-12 00:00:00
Diabecheck,18.0,13.0,1092.0,2020-01-13 00:00:00
Diabecheck,22.0,13.0,1070.0,2020-01-14 00:00:00
Diabecheck,24.0,13.0,1046.0,2020-01-15 00:00:00
Diabecheck,19.0,13.0,1027.0,2020-01-16 00:00:00
Diabecheck,20.0,13.0,1007.0,2020-01-17 00:00:00
Diabecheck,24.0,13.0,983.0,2020-01-18 00:00:00
Diabecheck,19.0,13.0,964.0,2020-01-19 00:00:00
Diabecheck,22.0,13.0,942.0,2020-01-20 00:00:00
Diabecheck,14.0,13.0,928.0,2020-01-21 00:00:00
Diabecheck,19.0,13.0,909.0,2020-01-22 00:00:00
Diabecheck,18.0,13.0,891.0,2020-01-23 00:00:00
Diabecheck,24.0,13.0,867.0,2020-01-24 00:00:00
Diabecheck,14.0,13.0,853.0,2020-01-25 00:00:00
Diabecheck,15.0,13.0,838.0,2020-01-26 00:00:00
Diabecheck,21.0,13.0,817.0,2020-01-27 00:00:00
Diabecheck,19.0,13.0,798.0,2020-01-28 00:00:00
Diabecheck,22.0,13.0,776.0,2020-01-29 00:00:00
Diabecheck,17.0,13.0,759.0,2020-01-30 00:00:00
Diabecheck,18.0,13.0,741.0,2020-01-31 00:00:00
Diabecheck,25.0,13.0,716.0,2020-02-01 00:00:00
Diabecheck,16.0,13.0,700.0,2020-02-02 00:00:00
Diabecheck,29.0,13.0,671.0,2020-02-03 00:00:00
Diabecheck,27.0,13.0,644.0,2020-02-04 00:00:00
Diabecheck,15.0,13.0,629.0,2020-02-05 00:00:00
Diabecheck,19.0,13.0,610.0,2020-02-06 00:00:00
Diabecheck,12.0,13.0,598.0,2020-02-07 00:00:00
Diabecheck,18.0,13.0,580.0,2020-02-08 00:00:00
Diabecheck,15.0,13.0,565.0,2020-02-09 00:00:00
Diabecheck,9.0,13.0,556.0,2020-02-10 00:00:00
Diabecheck,20.0,13.0,536.0,2020-02-11 00:00:00
Diabecheck,22.0,13.0,514.0,2020-02-12 00:00:00
Diabecheck,18.0,13.0,496.0,2020-02-13 00:00:00
Diabecheck,16.0,13.0,480.0,2020-02-14 00:00:00
Diabecheck,26.0,13.0,454.0,2020-02-15 00:00:00
Diabecheck,22.0,13.0,432.0,2020-02-16 00:00:00
Diabecheck,19.0,13.0,413.0,2020-02-17 00:00:00
Diabecheck,15.0,13.0,398.0,2020-02-18 00:00:00
Diabecheck,15.0,13.0,383.0,2020-02-19 00:00:00
Diabecheck,15.0,13.0,368.0,2020-02-20 00:00:00
Diabecheck,25.0,13.0,343.0,2020-02-21 00:00:00
Diabecheck,18.0,13.0,325.0,2020-02-22 00:00:00
Diabecheck,15.0,13.0,310.0,2020-02-23 00:00:00
Diabecheck,22.0,13.0,288.0,2020-02-24 00:00:00
Diabecheck,20.0,13.0,268.0,2020-02-25 00:00:00
Diabecheck,16.0,13.0,252.0,2020-02-26 00:00:00
Diabecheck,35.0,13.0,217.0,2020-02-27 00:00:00
Diabecheck,24.0,13.0,193.0,2020-02-28 00:00:00
Diabecheck,21.0,13.0,172.0,2020-02-29 00:00:00
Diabecheck,37.0,13.0,135.0,2020-03-01 00:00:00
Diabecheck,15.0,13.0,120.0,2020-03-02 00:00:00
Diabecheck,17.0,13.0,103.0,2020-03-03 00:00:00
Diabecheck,14.0,13.0,89.0,2020-03-04 00:00:00
Diabecheck,24.0,13.0,65.0,2020-03-05 00:00:00
Diabecheck,20.0,13.0,45.0,2020-03-06 00:00:00
Diabecheck,29.0,13.0,16.0,2020-03-07 00:00:00
Diabecheck,16.0,13.0,0.0,2020-03-08 00:00:00
Diabecheck,17.0,13.0,358.0,2020-03-09 00:00:00
Diabecheck,16.0,13.0,342.0,2020-03-10 00:00:00
Diabecheck,11.0,13.0,331.0,2020-03-11 00:00:00
Diabecheck,11.0,13.0,320.0,2020-03-12 00:00:00
Diabecheck,10.0,13.0,310.0,2020-03-13 00:00:00
Diabecheck,14.0,13.0,296.0,2020-03-14 00:00:00
Diabecheck,13.0,13.0,283.0,2020-03-15 00:00:00
Diabecheck,11.0,13.0,272.0,2020-03-16 00:00:00
Diabecheck,13.0,13.0,259.0,2020-03-17 00:00:00
Diabecheck,22.0,13.0,237.0,2020-03-18 00:00:00
Diabecheck,11.0,13.0,226.0,2020-03-19 00:00:00
Diabecheck,6.0,13.0,220.0,2020-03-20 00:00:00
Diabecheck,14.0,13.0,206.0,2020-03-21 00:00:00
Diabecheck,9.0,13.0,197.0,2020-03-22 00:00:00
Diabecheck,9.0,13.0,188.0,2020-03-23 00:00:00
Diabecheck,18.0,13.0,170.0,2020-03-24 00:00:00
Diabecheck,16.0,13.0,154.0,2020-03-25 00:00:00
Diabecheck,17.0,13.0,137.0,2020-03-26 00:00:00
Diabecheck,15.0,13.0,122.0,2020-03-27 00:00:00
Diabecheck,13.0,13.0,109.0,2020-03-28 00:00:00
Diabecheck,13.0,13.0,96.0,2020-03-29 00:00:00
Diabecheck,18.0,13.0,78.0,2020-03-30 00:00:00
Diabecheck,12.0,13.0,66.0,2020-03-31 00:00:00
Diabecheck,11.0,13.0,55.0,2020-04-01 00:00:00
Diabecheck,8.0,13.0,47.0,2020-04-02 00:00:00
Diabecheck,5.0,13.0,42.0,2020-04-03 00:00:00
Diabecheck,9.0,13.0,33.0,2020-04-04 00:00:00
Diabecheck,18.0,13.0,15.0,2020-04-05 00:00:00
Diabecheck,7.0,13.0,8.0,2020-04-06 00:00:00
Diabecheck,8.0,13.0,0.0,2020-04-07 00:00:00
Diabecheck,0.0,13.0,0.0,2020-04-08 00:00:00
Diabecheck,10.0,13.0,320.0,2020-04-09 00:00:00
Diabecheck,15.0,13.0,305.0,2020-04-10 00:00:00
Diabecheck,14.0,13.0,291.0,2020-04-11 00:00:00
Diabecheck,8.0,13.0,283.0,2020-04-12 00:00:00
Diabecheck,10.0,13.0,273.0,2020-04-13 00:00:00
Diabecheck,18.0,13.0,255.0,2020-04-14 00:00:00
Diabecheck,11.0,13.0,244.0,2020-04-15 00:00:00
Diabecheck,10.0,13.0,234.0,2020-04-16 00:00:00
Diabecheck,9.0,13.0,225.0,2020-04-17 00:00:00
Diabecheck,11.0,13.0,214.0,2020-04-18 00:00:00
Diabecheck,8.0,13.0,206.0,2020-04-19 00:00:00
Diabecheck,8.0,13.0,198.0,2020-04-20 00:00:00
Diabecheck,5.0,13.0,193.0,2020-04-21 00:00:00
Diabecheck,11.0,13.0,182.0,2020-04-22 00:00:00
Diabecheck,5.0,13.0,177.0,2020-04-23 00:00:00
Diabecheck,18.0,13.0,159.0,2020-04-24 00:00:00
Diabecheck,9.0,13.0,150.0,2020-04-25 00:00:00
Diabecheck,10.0,13.0,140.0,2020-04-26 00:00:00
Diabecheck,26.0,13.0,114.0,2020-04-27 00:00:00
Diabecheck,8.0,13.0,106.0,2020-04-28 00:00:00
Diabecheck,11.0,13.0,95.0,2020-04-29 00:00:00
Diabecheck,6.0,13.0,89.0,2020-04-30 00:00:00
Diabecheck,17.0,13.0,72.0,2020-05-01 00:00:00
Diabecheck,7.0,13.0,65.0,2020-05-02 00:00:00
Diabecheck,14.0,13.0,51.0,2020-05-03 00:00:00
Diabecheck,6.0,13.0,45.0,2020-05-04 00:00:00
Diabecheck,9.0,13.0,36.0,2020-05-05 00:00:00
Diabecheck,6.0,13.0,30.0,2020-05-06 00:00:00
Diabecheck,6.0,13.0,24.0,2020-05-07 00:00:00
Diabecheck,3.0,13.0,21.0,2020-05-08 00:00:00
Diabecheck,8.0,13.0,13.0,2020-05-09 00:00:00
Diabecheck,10.0,13.0,138.0,2020-05-10 00:00:00
Diabecheck,15.0,13.0,123.0,2020-05-11 00:00:00
Diabecheck,5.0,13.0,118.0,2020-05-12 00:00:00
Diabecheck,9.0,13.0,109.0,2020-05-13 00:00:00
Diabecheck,9.0,13.0,100.0,2020-05-14 00:00:00
Diabecheck,6.0,13.0,94.0,2020-05-15 00:00:00
Diabecheck,9.0,13.0,85.0,2020-05-16 00:00:00
Diabecheck,9.0,13.0,76.0,2020-05-17 00:00:00
Diabecheck,8.0,13.0,68.0,2020-05-18 00:00:00
Diabecheck,5.0,13.0,63.0,2020-05-19 00:00:00
Diabecheck,9.0,13.0,54.0,2020-05-20 00:00:00
Diabecheck,11.0,13.0,43.0,2020-05-21 00:00:00
Diabecheck,5.0,13.0,38.0,2020-05-22 00:00:00
Diabecheck,6.0,13.0,32.0,2020-05-23 00:00:00
Diabecheck,5.0,13.0,27.0,2020-05-24 00:00:00
Diabecheck,8.0,13.0,19.0,2020-05-25 00:00:00
Diabecheck,7.0,13.0,12.0,2020-05-26 00:00:00
Diabecheck,6.0,13.0,231.0,2020-05-27 00:00:00
Diabecheck,11.0,13.0,220.0,2020-05-28 00:00:00
Diabecheck,3.0,13.0,217.0,2020-05-29 00:00:00
Diabecheck,9.0,13.0,208.0,2020-05-30 00:00:00
Diabecheck,4.0,13.0,204.0,2020-05-31 00:00:00
Diabecheck,7.0,13.0,197.0,2020-06-01 00:00:00
Diabecheck,7.0,13.0,190.0,2020-06-02 00:00:00
Diabecheck,8.0,13.0,182.0,2020-06-03 00:00:00
Diabecheck,18.0,13.0,164.0,2020-06-04 00:00:00
Diabecheck,7.0,13.0,157.0,2020-06-05 00:00:00
Diabecheck,7.0,13.0,150.0,2020-06-06 00:00:00
Diabecheck,8.0,13.0,142.0,2020-06-07 00:00:00
Diabecheck,7.0,13.0,135.0,2020-06-08 00:00:00
Diabecheck,13.0,13.0,122.0,2020-06-09 00:00:00
Diabecheck,6.0,13.0,116.0,2020-06-10 00:00:00
Diabecheck,16.0,13.0,100.0,2020-06-11 00:00:00
Diabecheck,8.0,13.0,92.0,2020-06-12 00:00:00
Diabecheck,16.0,13.0,76.0,2020-06-13 00:00:00
Diabecheck,2.0,13.0,74.0,2020-06-14 00:00:00
Diabecheck,7.0,13.0,67.0,2020-06-15 00:00:00
Diabecheck,10.0,13.0,57.0,2020-06-16 00:00:00
Diabecheck,5.0,13.0,52.0,2020-06-17 00:00:00
Diabecheck,12.0,13.0,40.0,2020-06-18 00:00:00
Diabecheck,8.0,13.0,32.0,2020-06-19 00:00:00
Diabecheck,8.0,13.0,24.0,2020-06-20 00:00:00
Diabecheck,7.0,13.0,17.0,2020-06-21 00:00:00
Diabecheck,8.0,13.0,9.0,2020-06-22 00:00:00
Diabecheck,4.0,13.0,125.0,2020-06-23 00:00:00
Diabecheck,11.0,13.0,114.0,2020-06-24 00:00:00
Diabecheck,9.0,13.0,105.0,2020-06-25 00:00:00
Diabecheck,12.0,13.0,93.0,2020-06-26 00:00:00
Diabecheck,20.0,13.0,73.0,2020-06-27 00:00:00
Diabecheck,19.0,13.0,54.0,2020-06-28 00:00:00
Diabecheck,15.0,13.0,39.0,2020-06-29 00:00:00
Diabecheck,6.0,13.0,33.0,2020-06-30 00:00:00
Diabecheck,10.0,13.0,23.0,2020-07-01 00:00:00
Diabecheck,9.0,13.0,14.0,2020-07-02 00:00:00
Diabecheck,8.0,13.0,336.0,2020-07-03 00:00:00
Diabecheck,5.0,13.0,331.0,2020-07-04 00:00:00
Diabecheck,8.0,13.0,323.0,2020-07-05 00:00:00
Diabecheck,9.0,13.0,314.0,2020-07-06 00:00:00
Diabecheck,11.0,13.0,303.0,2020-07-07 00:00:00
Diabecheck,4.0,13.0,299.0,2020-07-08 00:00:00
Diabecheck,9.0,13.0,290.0,2020-07-09 00:00:00
Diabecheck,12.0,13.0,278.0,2020-07-10 00:00:00
Diabecheck,6.0,13.0,272.0,2020-07-11 00:00:00
Diabecheck,3.0,13.0,269.0,2020-07-12 00:00:00
Diabecheck,8.0,13.0,261.0,2020-07-13 00:00:00
Diabecheck,8.0,13.0,253.0,2020-07-14 00:00:00
Diabecheck,5.0,13.0,248.0,2020-07-15 00:00:00
Diabecheck,13.0,13.0,235.0,2020-07-16 00:00:00
