Date,SKU,Demand,real/pred,decomposition,prediction_type,Dataset
2021-08-17 00:00:00,dog-blue-harness,2061.0,real,,,
2021-08-17 00:00:00,dog-safety-vest,1752.0,real,,,
2021-08-18 00:00:00,dog-blue-harness,1966.0,real,,,
2021-08-18 00:00:00,dog-safety-vest,1806.0,real,,,
2021-08-18 00:00:00,large-dog-apparel,1699.0,real,,,
2021-08-18 00:00:00,small-dog-apparel,1726.0,real,,,
2021-08-19 00:00:00,dog-blue-harness,1668.0,real,,,
2021-08-19 00:00:00,dog-safety-vest,1757.0,real,,,
2021-08-19 00:00:00,large-dog-apparel,1530.0,real,,,
2021-08-19 00:00:00,small-dog-apparel,1434.0,real,,,
2021-08-20 00:00:00,dog-blue-harness,1636.0,real,,,
2021-08-20 00:00:00,dog-safety-vest,1418.0,real,,,
2021-08-20 00:00:00,large-dog-apparel,1470.0,real,,,
2021-08-20 00:00:00,small-dog-apparel,1550.0,real,,,
2021-08-21 00:00:00,large-dog-apparel,1120.0,real,,,
2021-08-21 00:00:00,small-dog-apparel,1493.0,real,,,
2021-08-21 00:00:00,dog-blue-harness,1736.0,real,,,
2021-08-21 00:00:00,dog-safety-vest,1566.0,real,,,
2021-08-22 00:00:00,dog-blue-harness,1409.0,real,,,
2021-08-22 00:00:00,dog-safety-vest,1532.0,real,,,
2021-08-22 00:00:00,large-dog-apparel,1209.0,real,,,
2021-08-22 00:00:00,small-dog-apparel,1422.0,real,,,
2021-08-23 00:00:00,large-dog-apparel,1292.0,real,,,
2021-08-23 00:00:00,small-dog-apparel,1506.0,real,,,
2021-08-23 00:00:00,dog-blue-harness,1537.0,real,,,
2021-08-23 00:00:00,dog-safety-vest,1591.0,real,,,
2021-08-24 00:00:00,dog-blue-harness,1895.0,real,,,
2021-08-24 00:00:00,dog-safety-vest,1624.0,real,,,
2021-08-24 00:00:00,large-dog-apparel,1448.0,real,,,
2021-08-24 00:00:00,small-dog-apparel,1558.0,real,,,
2021-08-25 00:00:00,dog-blue-harness,1889.0,real,,,
2021-08-25 00:00:00,dog-safety-vest,1566.0,real,,,
2021-08-25 00:00:00,large-dog-apparel,1548.0,real,,,
2021-08-25 00:00:00,small-dog-apparel,1423.0,real,,,
2021-08-26 00:00:00,small-dog-apparel,1438.0,real,,,
2021-08-26 00:00:00,large-dog-apparel,1493.0,real,,,
2021-08-26 00:00:00,dog-safety-vest,1562.0,real,,,
2021-08-26 00:00:00,dog-blue-harness,1924.0,real,,,
2021-08-27 00:00:00,dog-blue-harness,1789.0,real,,,
2021-08-27 00:00:00,dog-safety-vest,1661.0,real,,,
2021-08-27 00:00:00,large-dog-apparel,1590.0,real,,,
2021-08-27 00:00:00,small-dog-apparel,1458.0,real,,,
2021-08-28 00:00:00,dog-blue-harness,1484.0,real,,,
2021-08-28 00:00:00,dog-safety-vest,1524.0,real,,,
2021-08-28 00:00:00,large-dog-apparel,1204.0,real,,,
2021-08-28 00:00:00,small-dog-apparel,1319.0,real,,,
2021-08-29 00:00:00,small-dog-apparel,1369.0,real,,,
2021-08-29 00:00:00,large-dog-apparel,1234.0,real,,,
2021-08-29 00:00:00,dog-blue-harness,1725.0,real,,,
2021-08-29 00:00:00,dog-safety-vest,1506.0,real,,,
2021-08-30 00:00:00,dog-blue-harness,1496.0,real,,,
2021-08-30 00:00:00,dog-safety-vest,1492.0,real,,,
2021-08-30 00:00:00,large-dog-apparel,1273.0,real,,,
2021-08-30 00:00:00,small-dog-apparel,1433.0,real,,,
2021-08-31 00:00:00,small-dog-apparel,1512.0,real,,,
2021-08-31 00:00:00,large-dog-apparel,1232.0,real,,,
2021-08-31 00:00:00,dog-blue-harness,1656.0,real,,,
2021-08-31 00:00:00,dog-safety-vest,1833.0,real,,,
2021-09-01 00:00:00,dog-blue-harness,1926.0,real,,,
2021-09-01 00:00:00,dog-safety-vest,1546.0,real,,,
2021-09-01 00:00:00,large-dog-apparel,1400.0,real,,,
2021-09-01 00:00:00,small-dog-apparel,1700.0,real,,,
2021-09-02 00:00:00,dog-blue-harness,2004.0,real,,,
2021-09-02 00:00:00,dog-safety-vest,1802.0,real,,,
2021-09-02 00:00:00,large-dog-apparel,1408.0,real,,,
2021-09-02 00:00:00,small-dog-apparel,1536.0,real,,,
2021-09-03 00:00:00,dog-blue-harness,1625.0,real,,,
2021-09-03 00:00:00,dog-safety-vest,1495.0,real,,,
2021-09-03 00:00:00,large-dog-apparel,1420.0,real,,,
2021-09-03 00:00:00,small-dog-apparel,1150.0,real,,,
2021-09-04 00:00:00,small-dog-apparel,1191.0,real,,,
2021-09-04 00:00:00,large-dog-apparel,1216.0,real,,,
2021-09-04 00:00:00,dog-blue-harness,1436.0,real,,,
2021-09-04 00:00:00,dog-safety-vest,1571.0,real,,,
2021-09-05 00:00:00,dog-blue-harness,1765.0,real,,,
2021-09-05 00:00:00,dog-safety-vest,1343.0,real,,,
2021-09-05 00:00:00,large-dog-apparel,1385.0,real,,,
2021-09-05 00:00:00,small-dog-apparel,1446.0,real,,,
2021-09-06 00:00:00,dog-blue-harness,1565.0,real,,,
2021-09-06 00:00:00,dog-safety-vest,1475.0,real,,,
2021-09-06 00:00:00,large-dog-apparel,1414.0,real,,,
2021-09-06 00:00:00,small-dog-apparel,1433.0,real,,,
2021-09-07 00:00:00,dog-blue-harness,1846.0,real,,,
2021-09-07 00:00:00,dog-safety-vest,1657.0,real,,,
2021-09-07 00:00:00,large-dog-apparel,1303.0,real,,,
2021-09-07 00:00:00,small-dog-apparel,1414.0,real,,,
2021-09-08 00:00:00,large-dog-apparel,1524.0,real,,,
2021-09-08 00:00:00,small-dog-apparel,1493.0,real,,,
2021-09-08 00:00:00,dog-safety-vest,1620.0,real,,,
2021-09-08 00:00:00,dog-blue-harness,1815.0,real,,,
2021-09-09 00:00:00,dog-blue-harness,1817.0,real,,,
2021-09-09 00:00:00,dog-safety-vest,1766.0,real,,,
2021-09-09 00:00:00,large-dog-apparel,1456.0,real,,,
2021-09-09 00:00:00,small-dog-apparel,1556.0,real,,,
2021-09-10 00:00:00,dog-blue-harness,1452.0,real,,,
2021-09-10 00:00:00,dog-safety-vest,1788.0,real,,,
2021-09-10 00:00:00,large-dog-apparel,1458.0,real,,,
2021-09-10 00:00:00,small-dog-apparel,1429.0,real,,,
2021-09-11 00:00:00,dog-blue-harness,1711.0,real,,,
2021-09-11 00:00:00,dog-safety-vest,1465.0,real,,,
2021-09-11 00:00:00,large-dog-apparel,1007.0,real,,,
2021-09-11 00:00:00,small-dog-apparel,1544.0,real,,,
2021-09-12 00:00:00,small-dog-apparel,1463.0,real,,,
2021-09-12 00:00:00,large-dog-apparel,1262.0,real,,,
2021-09-12 00:00:00,dog-safety-vest,1625.0,real,,,
2021-09-12 00:00:00,dog-blue-harness,1584.0,real,,,
2021-09-13 00:00:00,dog-blue-harness,1919.0,real,,,
2021-09-13 00:00:00,dog-safety-vest,1574.0,real,,,
2021-09-13 00:00:00,large-dog-apparel,1250.0,real,,,
2021-09-13 00:00:00,small-dog-apparel,1527.0,real,,,
2021-09-14 00:00:00,dog-blue-harness,1725.0,real,,,
2021-09-14 00:00:00,dog-safety-vest,1721.0,real,,,
2021-09-14 00:00:00,large-dog-apparel,1470.0,real,,,
2021-09-14 00:00:00,small-dog-apparel,1439.0,real,,,
2021-09-15 00:00:00,small-dog-apparel,1360.0,real,,,
2021-09-15 00:00:00,large-dog-apparel,1631.0,real,,,
2021-09-15 00:00:00,dog-blue-harness,1713.0,real,,,
2021-09-15 00:00:00,dog-safety-vest,1721.0,real,,,
2021-09-16 00:00:00,dog-blue-harness,1683.0,real,,,
2021-09-16 00:00:00,dog-safety-vest,1683.0,real,,,
2021-09-16 00:00:00,large-dog-apparel,1397.0,real,,,
2021-09-16 00:00:00,small-dog-apparel,1677.0,real,,,
2021-09-17 00:00:00,small-dog-apparel,1482.0,real,,,
2021-09-17 00:00:00,large-dog-apparel,1486.0,real,,,
2021-09-17 00:00:00,dog-blue-harness,1598.0,real,,,
2021-09-17 00:00:00,dog-safety-vest,1459.0,real,,,
2021-09-18 00:00:00,dog-blue-harness,1518.0,real,,,
2021-09-18 00:00:00,dog-safety-vest,1379.0,real,,,
2021-09-18 00:00:00,large-dog-apparel,1360.0,real,,,
2021-09-18 00:00:00,small-dog-apparel,1217.0,real,,,
2021-09-19 00:00:00,dog-blue-harness,1608.0,real,,,
2021-09-19 00:00:00,dog-safety-vest,1423.0,real,,,
2021-09-19 00:00:00,large-dog-apparel,1142.0,real,,,
2021-09-19 00:00:00,small-dog-apparel,1091.0,real,,,
2021-09-20 00:00:00,dog-blue-harness,1758.0,real,,,
2021-09-20 00:00:00,dog-safety-vest,1573.0,real,,,
2021-09-20 00:00:00,large-dog-apparel,1274.0,real,,,
2021-09-20 00:00:00,small-dog-apparel,1502.0,real,,,
2021-09-21 00:00:00,small-dog-apparel,1461.0,real,,,
2021-09-21 00:00:00,large-dog-apparel,1427.0,real,,,
2021-09-21 00:00:00,dog-blue-harness,1841.0,real,,,
2021-09-21 00:00:00,dog-safety-vest,1731.0,real,,,
2021-09-22 00:00:00,dog-blue-harness,1446.0,real,,,
2021-09-22 00:00:00,dog-safety-vest,1860.0,real,,,
2021-09-22 00:00:00,large-dog-apparel,1592.0,real,,,
2021-09-22 00:00:00,small-dog-apparel,1551.0,real,,,
2021-09-23 00:00:00,dog-blue-harness,1939.0,real,,,
2021-09-23 00:00:00,dog-safety-vest,1528.0,real,,,
2021-09-23 00:00:00,large-dog-apparel,1498.0,real,,,
2021-09-23 00:00:00,small-dog-apparel,1779.0,real,,,
2021-09-24 00:00:00,dog-blue-harness,1578.0,real,,,
2021-09-24 00:00:00,dog-safety-vest,1291.0,real,,,
2021-09-24 00:00:00,large-dog-apparel,1227.0,real,,,
2021-09-24 00:00:00,small-dog-apparel,1335.0,real,,,
2021-09-25 00:00:00,large-dog-apparel,1165.0,real,,,
2021-09-25 00:00:00,small-dog-apparel,1369.0,real,,,
2021-09-25 00:00:00,dog-safety-vest,1495.0,real,,,
2021-09-25 00:00:00,dog-blue-harness,1612.0,real,,,
2021-09-26 00:00:00,dog-blue-harness,1716.0,real,,,
2021-09-26 00:00:00,dog-safety-vest,1708.0,real,,,
2021-09-26 00:00:00,large-dog-apparel,1596.0,real,,,
2021-09-26 00:00:00,small-dog-apparel,1438.0,real,,,
2021-09-27 00:00:00,dog-blue-harness,1596.0,real,,,
2021-09-27 00:00:00,dog-safety-vest,1648.0,real,,,
2021-09-27 00:00:00,large-dog-apparel,1419.0,real,,,
2021-09-27 00:00:00,small-dog-apparel,1670.0,real,,,
2021-09-28 00:00:00,dog-blue-harness,1596.0,real,,,
2021-09-28 00:00:00,dog-safety-vest,1686.0,real,,,
2021-09-28 00:00:00,large-dog-apparel,1229.0,real,,,
2021-09-28 00:00:00,small-dog-apparel,1404.0,real,,,
2021-09-29 00:00:00,small-dog-apparel,1401.0,real,,,
2021-09-29 00:00:00,large-dog-apparel,1539.0,real,,,
2021-09-29 00:00:00,dog-safety-vest,1933.0,real,,,
2021-09-29 00:00:00,dog-blue-harness,1837.0,real,,,
2021-09-30 00:00:00,dog-blue-harness,1758.0,real,,,
2021-09-30 00:00:00,dog-safety-vest,1709.0,real,,,
2021-09-30 00:00:00,large-dog-apparel,1598.0,real,,,
2021-09-30 00:00:00,small-dog-apparel,1763.0,real,,,
2021-10-01 00:00:00,dog-blue-harness,1815.0,real,,,
2021-10-01 00:00:00,dog-safety-vest,1522.0,real,,,
2021-10-01 00:00:00,large-dog-apparel,1204.0,real,,,
2021-10-01 00:00:00,small-dog-apparel,1187.0,real,,,
2021-10-02 00:00:00,dog-blue-harness,1458.0,real,,,
2021-10-02 00:00:00,dog-safety-vest,1444.0,real,,,
2021-10-02 00:00:00,large-dog-apparel,1368.0,real,,,
2021-10-02 00:00:00,small-dog-apparel,1420.0,real,,,
2021-10-03 00:00:00,small-dog-apparel,1412.0,real,,,
2021-10-03 00:00:00,large-dog-apparel,1127.0,real,,,
2021-10-03 00:00:00,dog-safety-vest,1322.0,real,,,
2021-10-03 00:00:00,dog-blue-harness,1480.0,real,,,
2021-10-04 00:00:00,dog-blue-harness,1711.0,real,,,
2021-10-04 00:00:00,dog-safety-vest,1598.0,real,,,
2021-10-04 00:00:00,large-dog-apparel,1205.0,real,,,
2021-10-04 00:00:00,small-dog-apparel,1561.0,real,,,
2021-10-05 00:00:00,dog-blue-harness,1677.0,real,,,
2021-10-05 00:00:00,dog-safety-vest,1925.0,real,,,
2021-10-05 00:00:00,large-dog-apparel,1330.0,real,,,
2021-10-05 00:00:00,small-dog-apparel,1350.0,real,,,
2021-10-06 00:00:00,dog-blue-harness,1948.0,real,,,
2021-10-06 00:00:00,dog-safety-vest,1582.0,real,,,
2021-10-06 00:00:00,large-dog-apparel,1548.0,real,,,
2021-10-06 00:00:00,small-dog-apparel,1634.0,real,,,
2021-10-07 00:00:00,large-dog-apparel,1176.0,real,,,
2021-10-07 00:00:00,small-dog-apparel,1511.0,real,,,
2021-10-07 00:00:00,dog-blue-harness,1731.0,real,,,
2021-10-07 00:00:00,dog-safety-vest,1494.0,real,,,
2021-10-08 00:00:00,dog-blue-harness,1786.0,real,,,
2021-10-08 00:00:00,dog-safety-vest,1603.0,real,,,
2021-10-08 00:00:00,large-dog-apparel,1444.0,real,,,
2021-10-08 00:00:00,small-dog-apparel,1589.0,real,,,
2021-10-09 00:00:00,dog-blue-harness,1791.0,real,,,
2021-10-09 00:00:00,dog-safety-vest,1652.0,real,,,
2021-10-09 00:00:00,large-dog-apparel,1516.0,real,,,
2021-10-09 00:00:00,small-dog-apparel,1379.0,real,,,
2021-10-10 00:00:00,dog-blue-harness,1526.0,real,,,
2021-10-10 00:00:00,dog-safety-vest,1444.0,real,,,
2021-10-10 00:00:00,large-dog-apparel,1351.0,real,,,
2021-10-10 00:00:00,small-dog-apparel,1369.0,real,,,
2021-10-11 00:00:00,large-dog-apparel,1403.0,real,,,
2021-10-11 00:00:00,small-dog-apparel,1347.0,real,,,
2021-10-11 00:00:00,dog-blue-harness,1471.0,real,,,
2021-10-11 00:00:00,dog-safety-vest,1279.0,real,,,
2021-10-12 00:00:00,dog-blue-harness,1858.0,real,,,
2021-10-12 00:00:00,dog-safety-vest,1614.0,real,,,
2021-10-12 00:00:00,large-dog-apparel,1408.0,real,,,
2021-10-12 00:00:00,small-dog-apparel,1462.0,real,,,
2021-10-13 00:00:00,large-dog-apparel,1614.0,real,,,
2021-10-13 00:00:00,small-dog-apparel,1490.0,real,,,
2021-10-13 00:00:00,dog-blue-harness,1679.0,real,,,
2021-10-13 00:00:00,dog-safety-vest,1685.0,real,,,
2021-10-14 00:00:00,dog-blue-harness,1755.0,real,,,
2021-10-14 00:00:00,dog-safety-vest,1756.0,real,,,
2021-10-14 00:00:00,large-dog-apparel,1434.0,real,,,
2021-10-14 00:00:00,small-dog-apparel,1497.0,real,,,
2021-10-15 00:00:00,small-dog-apparel,1353.0,real,,,
2021-10-15 00:00:00,dog-blue-harness,1725.0,real,,,
2021-10-15 00:00:00,dog-safety-vest,1420.0,real,,,
2021-10-15 00:00:00,large-dog-apparel,1384.0,real,,,
2021-10-16 00:00:00,dog-safety-vest,1321.0,real,,,
2021-10-16 00:00:00,large-dog-apparel,1231.0,real,,,
2021-10-16 00:00:00,dog-blue-harness,1509.0,real,,,
2021-10-16 00:00:00,small-dog-apparel,1740.0,real,,,
2021-10-17 00:00:00,small-dog-apparel,1582.0,real,,,
2021-10-17 00:00:00,large-dog-apparel,1208.0,real,,,
2021-10-17 00:00:00,dog-safety-vest,1402.0,real,,,
2021-10-17 00:00:00,dog-blue-harness,1735.0,real,,,
2021-10-18 00:00:00,dog-blue-harness,1542.0,real,,,
2021-10-18 00:00:00,dog-safety-vest,1804.0,real,,,
2021-10-18 00:00:00,large-dog-apparel,1361.0,real,,,
2021-10-18 00:00:00,small-dog-apparel,1528.0,real,,,
2021-10-19 00:00:00,dog-blue-harness,1885.0,real,,,
2021-10-19 00:00:00,dog-safety-vest,1676.0,real,,,
2021-10-19 00:00:00,large-dog-apparel,1477.0,real,,,
2021-10-19 00:00:00,small-dog-apparel,1438.0,real,,,
2021-10-20 00:00:00,dog-blue-harness,1713.0,real,,,
2021-10-20 00:00:00,dog-safety-vest,1651.0,real,,,
2021-10-20 00:00:00,large-dog-apparel,1316.0,real,,,
2021-10-20 00:00:00,small-dog-apparel,1609.0,real,,,
2021-10-21 00:00:00,small-dog-apparel,1474.0,real,,,
2021-10-21 00:00:00,large-dog-apparel,1421.0,real,,,
2021-10-21 00:00:00,dog-safety-vest,1669.0,real,,,
2021-10-21 00:00:00,dog-blue-harness,1705.0,real,,,
2021-10-22 00:00:00,dog-blue-harness,1570.0,real,,,
2021-10-22 00:00:00,dog-safety-vest,1413.0,real,,,
2021-10-22 00:00:00,large-dog-apparel,1286.0,real,,,
2021-10-22 00:00:00,small-dog-apparel,1436.0,real,,,
2021-10-23 00:00:00,dog-blue-harness,1551.0,real,,,
2021-10-23 00:00:00,dog-safety-vest,1263.0,real,,,
2021-10-23 00:00:00,large-dog-apparel,1144.0,real,,,
2021-10-23 00:00:00,small-dog-apparel,1566.0,real,,,
2021-10-24 00:00:00,dog-blue-harness,1401.0,real,,,
2021-10-24 00:00:00,dog-safety-vest,1317.0,real,,,
2021-10-24 00:00:00,large-dog-apparel,1371.0,real,,,
2021-10-24 00:00:00,small-dog-apparel,1199.0,real,,,
2021-10-25 00:00:00,large-dog-apparel,1242.0,real,,,
2021-10-25 00:00:00,small-dog-apparel,1417.0,real,,,
2021-10-25 00:00:00,dog-blue-harness,1744.0,real,,,
2021-10-25 00:00:00,dog-safety-vest,1482.0,real,,,
2021-10-26 00:00:00,dog-blue-harness,1785.0,real,,,
2021-10-26 00:00:00,dog-safety-vest,1771.0,real,,,
2021-10-26 00:00:00,large-dog-apparel,1541.0,real,,,
2021-10-26 00:00:00,small-dog-apparel,1550.0,real,,,
2021-10-27 00:00:00,dog-blue-harness,1910.0,real,,,
2021-10-27 00:00:00,dog-safety-vest,1489.0,real,,,
2021-10-27 00:00:00,large-dog-apparel,1277.0,real,,,
2021-10-27 00:00:00,small-dog-apparel,1378.0,real,,,
2021-10-28 00:00:00,dog-blue-harness,1628.0,real,,,
2021-10-28 00:00:00,dog-safety-vest,1394.0,real,,,
2021-10-28 00:00:00,large-dog-apparel,1510.0,real,,,
2021-10-28 00:00:00,small-dog-apparel,1594.0,real,,,
2021-10-29 00:00:00,large-dog-apparel,1241.0,real,,,
2021-10-29 00:00:00,small-dog-apparel,1450.0,real,,,
2021-10-29 00:00:00,dog-blue-harness,1470.0,real,,,
2021-10-29 00:00:00,dog-safety-vest,1653.0,real,,,
2021-10-30 00:00:00,dog-blue-harness,1590.0,real,,,
2021-10-30 00:00:00,dog-safety-vest,1400.0,real,,,
2021-10-30 00:00:00,large-dog-apparel,1269.0,real,,,
2021-10-30 00:00:00,small-dog-apparel,1457.0,real,,,
2021-10-31 00:00:00,large-dog-apparel,1043.0,real,,,
2021-10-31 00:00:00,small-dog-apparel,1295.0,real,,,
2021-10-31 00:00:00,dog-blue-harness,1500.0,real,,,
2021-10-31 00:00:00,dog-safety-vest,1476.0,real,,,
2021-11-01 00:00:00,dog-blue-harness,1690.0,real,,,
2021-11-01 00:00:00,dog-safety-vest,1695.0,real,,,
2021-11-01 00:00:00,large-dog-apparel,1220.0,real,,,
2021-11-01 00:00:00,small-dog-apparel,1429.0,real,,,
2021-11-02 00:00:00,small-dog-apparel,1384.0,real,,,
2021-11-02 00:00:00,dog-blue-harness,1669.0,real,,,
2021-11-02 00:00:00,dog-safety-vest,1752.0,real,,,
2021-11-02 00:00:00,large-dog-apparel,1480.0,real,,,
2021-11-03 00:00:00,small-dog-apparel,1581.0,real,,,
2021-11-03 00:00:00,large-dog-apparel,1457.0,real,,,
2021-11-03 00:00:00,dog-safety-vest,1899.0,real,,,
2021-11-03 00:00:00,dog-blue-harness,1949.0,real,,,
2021-11-04 00:00:00,dog-blue-harness,1696.0,real,,,
2021-11-04 00:00:00,dog-safety-vest,1482.0,real,,,
2021-11-04 00:00:00,large-dog-apparel,1493.0,real,,,
2021-11-04 00:00:00,small-dog-apparel,1317.0,real,,,
2021-11-05 00:00:00,dog-blue-harness,1735.0,real,,,
2021-11-05 00:00:00,dog-safety-vest,1738.0,real,,,
2021-11-05 00:00:00,large-dog-apparel,1191.0,real,,,
2021-11-05 00:00:00,small-dog-apparel,1331.0,real,,,
2021-11-06 00:00:00,dog-blue-harness,1629.0,real,,,
2021-11-06 00:00:00,dog-safety-vest,1156.0,real,,,
2021-11-06 00:00:00,large-dog-apparel,1369.0,real,,,
2021-11-06 00:00:00,small-dog-apparel,1538.0,real,,,
2021-11-07 00:00:00,small-dog-apparel,1307.0,real,,,
2021-11-07 00:00:00,large-dog-apparel,1256.0,real,,,
2021-11-07 00:00:00,dog-safety-vest,1394.0,real,,,
2021-11-07 00:00:00,dog-blue-harness,1322.0,real,,,
2021-11-08 00:00:00,dog-blue-harness,1616.0,real,,,
2021-11-08 00:00:00,dog-safety-vest,1659.0,real,,,
2021-11-08 00:00:00,large-dog-apparel,1284.0,real,,,
2021-11-08 00:00:00,small-dog-apparel,1450.0,real,,,
2021-11-09 00:00:00,dog-blue-harness,1674.0,real,,,
2021-11-09 00:00:00,dog-safety-vest,1474.0,real,,,
2021-11-09 00:00:00,large-dog-apparel,1441.0,real,,,
2021-11-09 00:00:00,small-dog-apparel,1429.0,real,,,
2021-11-10 00:00:00,dog-blue-harness,1631.0,real,,,
2021-11-10 00:00:00,dog-safety-vest,1808.0,real,,,
2021-11-10 00:00:00,large-dog-apparel,1472.0,real,,,
2021-11-10 00:00:00,small-dog-apparel,1516.0,real,,,
2021-11-11 00:00:00,small-dog-apparel,1479.0,real,,,
2021-11-11 00:00:00,large-dog-apparel,1577.0,real,,,
2021-11-11 00:00:00,dog-blue-harness,1821.0,real,,,
2021-11-11 00:00:00,dog-safety-vest,1674.0,real,,,
2021-11-12 00:00:00,dog-blue-harness,1670.0,real,,,
2021-11-12 00:00:00,dog-safety-vest,1531.0,real,,,
2021-11-12 00:00:00,large-dog-apparel,1369.0,real,,,
2021-11-12 00:00:00,small-dog-apparel,1375.0,real,,,
2021-11-13 00:00:00,dog-blue-harness,1526.0,real,,,
2021-11-13 00:00:00,dog-safety-vest,1447.0,real,,,
2021-11-13 00:00:00,large-dog-apparel,1081.0,real,,,
2021-11-13 00:00:00,small-dog-apparel,1308.0,real,,,
2021-11-14 00:00:00,dog-blue-harness,1661.0,real,,,
2021-11-14 00:00:00,dog-safety-vest,1307.0,real,,,
2021-11-14 00:00:00,large-dog-apparel,1245.0,real,,,
2021-11-14 00:00:00,small-dog-apparel,1344.0,real,,,
2021-11-15 00:00:00,large-dog-apparel,1155.0,real,,,
2021-11-15 00:00:00,small-dog-apparel,1233.0,real,,,
2021-11-15 00:00:00,dog-safety-vest,1567.0,real,,,
2021-11-15 00:00:00,dog-blue-harness,1576.0,real,,,
2021-11-16 00:00:00,dog-blue-harness,1866.0,real,,,
2021-11-16 00:00:00,dog-safety-vest,1754.0,real,,,
2021-11-16 00:00:00,large-dog-apparel,1369.0,real,,,
2021-11-16 00:00:00,small-dog-apparel,1282.0,real,,,
2021-11-17 00:00:00,dog-blue-harness,1674.0,real,,,
2021-11-17 00:00:00,dog-safety-vest,1566.0,real,,,
2021-11-17 00:00:00,large-dog-apparel,1273.0,real,,,
2021-11-17 00:00:00,small-dog-apparel,1750.0,real,,,
2021-11-18 00:00:00,dog-blue-harness,1514.0,real,,,
2021-11-18 00:00:00,dog-safety-vest,1608.0,real,,,
2021-11-18 00:00:00,large-dog-apparel,1371.0,real,,,
2021-11-18 00:00:00,small-dog-apparel,1511.0,real,,,
2021-11-19 00:00:00,dog-safety-vest,1296.0,real,,,
2021-11-19 00:00:00,large-dog-apparel,1406.0,real,,,
2021-11-19 00:00:00,dog-blue-harness,1435.0,real,,,
2021-11-19 00:00:00,small-dog-apparel,1603.0,real,,,
2021-11-20 00:00:00,small-dog-apparel,1222.0,real,,,
2021-11-20 00:00:00,large-dog-apparel,1212.0,real,,,
2021-11-20 00:00:00,dog-safety-vest,1354.0,real,,,
2021-11-20 00:00:00,dog-blue-harness,1423.0,real,,,
2021-11-21 00:00:00,dog-blue-harness,1634.0,real,,,
2021-11-21 00:00:00,dog-safety-vest,1552.0,real,,,
2021-11-21 00:00:00,large-dog-apparel,1334.0,real,,,
2021-11-21 00:00:00,small-dog-apparel,1292.0,real,,,
2021-11-22 00:00:00,dog-blue-harness,1555.0,real,,,
2021-11-22 00:00:00,dog-safety-vest,1413.0,real,,,
2021-11-22 00:00:00,large-dog-apparel,1235.0,real,,,
2021-11-22 00:00:00,small-dog-apparel,1229.0,real,,,
2021-11-23 00:00:00,small-dog-apparel,1356.0,real,,,
2021-11-23 00:00:00,large-dog-apparel,1334.0,real,,,
2021-11-23 00:00:00,dog-blue-harness,1659.0,real,,,
2021-11-23 00:00:00,dog-safety-vest,1725.0,real,,,
2021-11-24 00:00:00,dog-blue-harness,1924.0,real,,,
2021-11-24 00:00:00,dog-safety-vest,1750.0,real,,,
2021-11-24 00:00:00,large-dog-apparel,1429.0,real,,,
2021-11-24 00:00:00,small-dog-apparel,1589.0,real,,,
2021-11-25 00:00:00,small-dog-apparel,1618.0,real,,,
2021-11-25 00:00:00,large-dog-apparel,1435.0,real,,,
2021-11-25 00:00:00,dog-blue-harness,1678.0,real,,,
2021-11-25 00:00:00,dog-safety-vest,1693.0,real,,,
2021-11-26 00:00:00,dog-blue-harness,1857.0,real,,,
2021-11-26 00:00:00,dog-safety-vest,1597.0,real,,,
2021-11-26 00:00:00,large-dog-apparel,1426.0,real,,,
2021-11-26 00:00:00,small-dog-apparel,1407.0,real,,,
2021-11-27 00:00:00,dog-blue-harness,1500.0,real,,,
2021-11-27 00:00:00,dog-safety-vest,1587.0,real,,,
2021-11-27 00:00:00,large-dog-apparel,1214.0,real,,,
2021-11-27 00:00:00,small-dog-apparel,1248.0,real,,,
2021-11-28 00:00:00,dog-blue-harness,1723.0,real,,,
2021-11-28 00:00:00,dog-safety-vest,1405.0,real,,,
2021-11-28 00:00:00,large-dog-apparel,1173.0,real,,,
2021-11-28 00:00:00,small-dog-apparel,1457.0,real,,,
2021-11-29 00:00:00,small-dog-apparel,1366.0,real,,,
2021-11-29 00:00:00,large-dog-apparel,1228.0,real,,,
2021-11-29 00:00:00,dog-blue-harness,1721.0,real,,,
2021-11-29 00:00:00,dog-safety-vest,1574.0,real,,,
2021-11-30 00:00:00,dog-blue-harness,1665.0,real,,,
2021-11-30 00:00:00,dog-safety-vest,1866.0,real,,,
2021-11-30 00:00:00,large-dog-apparel,1490.0,real,,,
2021-11-30 00:00:00,small-dog-apparel,1407.0,real,,,
2021-12-01 00:00:00,dog-blue-harness,1946.0,real,,,
2021-12-01 00:00:00,dog-safety-vest,2054.0,real,,,
2021-12-01 00:00:00,large-dog-apparel,1406.0,real,,,
2021-12-01 00:00:00,small-dog-apparel,1641.0,real,,,
2021-12-02 00:00:00,dog-blue-harness,1871.0,real,,,
2021-12-02 00:00:00,dog-safety-vest,1878.0,real,,,
2021-12-02 00:00:00,large-dog-apparel,1216.0,real,,,
2021-12-02 00:00:00,small-dog-apparel,1614.0,real,,,
2021-12-03 00:00:00,large-dog-apparel,1507.0,real,,,
2021-12-03 00:00:00,small-dog-apparel,1618.0,real,,,
2021-12-03 00:00:00,dog-safety-vest,1519.0,real,,,
2021-12-03 00:00:00,dog-blue-harness,1542.0,real,,,
2021-12-04 00:00:00,dog-blue-harness,1601.0,real,,,
2021-12-04 00:00:00,dog-safety-vest,1522.0,real,,,
