Date,SKU,lower_bound_demand,real_demand,upper_bound_demand,exceptions,Confidence
2021-12-21 00:00:00,Thyrocare RS,,1352.0,,,0.75
2021-12-21 00:00:00,Virustop CS,,443.0,,,0.75
2021-12-21 00:00:00,Virustop OS,,545.0,,,0.75
2021-12-21 00:00:00,Virustop RS,,783.0,,,0.8
2021-12-28 00:00:00,AntifungalY CS,,72.0,,,0.85
2021-12-28 00:00:00,AntifungalY OS,,380.0,,,0.75
2021-12-28 00:00:00,AntifungalY RS,,308.0,,,0.8
2021-12-28 00:00:00,Bronchosafe CS,,251.0,,,0.75
2021-12-28 00:00:00,Bronchosafe OS,,294.0,,,0.75
2021-12-28 00:00:00,Bronchosafe RS,,398.0,,,0.8
2021-12-28 00:00:00,Cancerend CS,,176.0,,,0.8
2021-12-28 00:00:00,Cancerend OS,,362.0,,,0.75
2021-12-28 00:00:00,Cancerend RS,,700.0,,,0.75
2021-12-28 00:00:00,Cardioplus CS,,113.0,,,0.8
2021-12-28 00:00:00,Cardioplus OS,,224.0,,,0.8
2021-12-28 00:00:00,Cardioplus RS,,190.0,,,0.8
2021-12-28 00:00:00,Cardiox CS,,115.0,,,0.8
2021-12-28 00:00:00,Cardiox OS,,228.0,,,0.85
2021-12-28 00:00:00,Cardiox RS,,194.0,,,0.8
2021-12-28 00:00:00,Dermacil CS,,408.0,,,0.85
2021-12-28 00:00:00,Dermacil OS,,343.0,,,0.75
2021-12-28 00:00:00,Dermacil RS,,259.0,,,0.8
2021-12-28 00:00:00,Dermaglow CS,,416.0,,,0.85
2021-12-28 00:00:00,Dermaglow OS,,343.0,,,0.75
2021-12-28 00:00:00,Dermaglow RS,,259.0,,,0.8
2021-12-28 00:00:00,Diabecheck CS,,357.0,,,0.8
2021-12-28 00:00:00,Diabecheck OS,,334.0,,,0.8
2021-12-28 00:00:00,Diabecheck RS,,417.0,,,0.8
2021-12-28 00:00:00,Diabetrol CS,,357.0,,,0.8
2021-12-28 00:00:00,Diabetrol OS,,327.0,,,0.8
2021-12-28 00:00:00,Diabetrol RS,,417.0,,,0.8
2021-12-28 00:00:00,Fungistop CS,,72.0,,,0.8
2021-12-28 00:00:00,Fungistop OS,,380.0,,,0.75
2021-12-28 00:00:00,Fungistop RS,,302.0,,,0.75
2021-12-28 00:00:00,Hepafix CS,,423.0,,,0.85
2021-12-28 00:00:00,Hepafix OS,,277.0,,,0.85
2021-12-28 00:00:00,Hepafix RS,,386.0,,,0.85
2021-12-28 00:00:00,Hepaheal CS,,415.0,,,0.85
2021-12-28 00:00:00,Hepaheal OS,,272.0,,,0.85
2021-12-28 00:00:00,Hepaheal RS,,393.0,,,0.85
2021-12-28 00:00:00,Immunoboost CS,,251.0,,,0.75
2021-12-28 00:00:00,Immunoboost OS,,289.0,,,0.75
2021-12-28 00:00:00,Immunoboost RS,,390.0,,,0.75
2021-12-28 00:00:00,Immunomax CS,,251.0,,,0.75
2021-12-28 00:00:00,Immunomax OS,,289.0,,,0.75
2021-12-28 00:00:00,Immunomax RS,,398.0,,,0.8
2021-12-28 00:00:00,Neurofix CS,,173.0,,,0.75
2021-12-28 00:00:00,Neurofix OS,,355.0,,,0.75
2021-12-28 00:00:00,Neurofix RS,,700.0,,,0.75
2021-12-28 00:00:00,Osteofix CS,,324.0,,,0.85
2021-12-28 00:00:00,Osteofix OS,,193.0,,,0.85
2021-12-28 00:00:00,Osteofix RS,,260.0,,,0.85
2021-12-28 00:00:00,Osteogrow CS,,318.0,,,0.8
2021-12-28 00:00:00,Osteogrow OS,,189.0,,,0.85
2021-12-28 00:00:00,Osteogrow RS,,254.0,,,0.85
2021-12-28 00:00:00,Paingelix CS,,113.0,,,0.85
2021-12-28 00:00:00,Paingelix OS,,228.0,,,0.85
2021-12-28 00:00:00,Paingelix RS,,194.0,,,0.8
2021-12-28 00:00:00,Thyrocare CS,,173.0,,,0.75
2021-12-28 00:00:00,Thyrocare OS,,362.0,,,0.75
2021-12-28 00:00:00,Thyrocare RS,,686.0,,,0.75
2021-12-28 00:00:00,Virustop CS,,246.0,,,0.75
2021-12-28 00:00:00,Virustop OS,,289.0,,,0.75
2021-12-28 00:00:00,Virustop RS,,398.0,,,0.8
2022-01-04 00:00:00,AntifungalY CS,,70.0,,,0.85
2022-01-04 00:00:00,AntifungalY OS,,369.0,,,0.75
2022-01-04 00:00:00,AntifungalY RS,,299.0,,,0.8
2022-01-04 00:00:00,Bronchosafe CS,,276.0,,,0.75
2022-01-04 00:00:00,Bronchosafe OS,,336.0,,,0.75
2022-01-04 00:00:00,Bronchosafe RS,,462.0,,,0.8
2022-01-04 00:00:00,Cancerend CS,,239.0,,,0.8
2022-01-04 00:00:00,Cancerend OS,,402.0,,,0.75
2022-01-04 00:00:00,Cancerend RS,,797.0,,,0.75
2022-01-04 00:00:00,Cardioplus CS,,117.0,,,0.8
2022-01-04 00:00:00,Cardioplus OS,,238.0,,,0.8
2022-01-04 00:00:00,Cardioplus RS,,193.0,,,0.8
2022-01-04 00:00:00,Cardiox CS,,120.0,,,0.8
2022-01-04 00:00:00,Cardiox OS,,243.0,,,0.85
2022-01-04 00:00:00,Cardiox RS,,197.0,,,0.8
2022-01-04 00:00:00,Dermacil CS,,390.0,,,0.85
2022-01-04 00:00:00,Dermacil OS,,318.0,,,0.75
2022-01-04 00:00:00,Dermacil RS,,245.0,,,0.8
2022-01-04 00:00:00,Dermaglow CS,,397.0,,,0.85
2022-01-04 00:00:00,Dermaglow OS,,318.0,,,0.75
2022-01-04 00:00:00,Dermaglow RS,,245.0,,,0.8
2022-01-04 00:00:00,Diabecheck CS,,377.0,,,0.8
2022-01-04 00:00:00,Diabecheck OS,,350.0,,,0.8
2022-01-04 00:00:00,Diabecheck RS,,440.0,,,0.8
2022-01-04 00:00:00,Diabetrol CS,,377.0,,,0.8
2022-01-04 00:00:00,Diabetrol OS,,344.0,,,0.8
2022-01-04 00:00:00,Diabetrol RS,,440.0,,,0.8
2022-01-04 00:00:00,Fungistop CS,,70.0,,,0.8
2022-01-04 00:00:00,Fungistop OS,,369.0,,,0.75
2022-01-04 00:00:00,Fungistop RS,,293.0,,,0.75
2022-01-04 00:00:00,Hepafix CS,,420.0,,,0.85
2022-01-04 00:00:00,Hepafix OS,,274.0,,,0.85
2022-01-04 00:00:00,Hepafix RS,,376.0,,,0.85
2022-01-04 00:00:00,Hepaheal CS,,412.0,,,0.85
2022-01-04 00:00:00,Hepaheal OS,,268.0,,,0.85
2022-01-04 00:00:00,Hepaheal RS,,384.0,,,0.85
2022-01-04 00:00:00,Immunoboost CS,,276.0,,,0.75
2022-01-04 00:00:00,Immunoboost OS,,330.0,,,0.75
2022-01-04 00:00:00,Immunoboost RS,,453.0,,,0.75
2022-01-04 00:00:00,Immunomax CS,,276.0,,,0.75
2022-01-04 00:00:00,Immunomax OS,,330.0,,,0.75
2022-01-04 00:00:00,Immunomax RS,,462.0,,,0.8
2022-01-04 00:00:00,Neurofix CS,,235.0,,,0.75
2022-01-04 00:00:00,Neurofix OS,,394.0,,,0.75
2022-01-04 00:00:00,Neurofix RS,,797.0,,,0.75
2022-01-04 00:00:00,Osteofix CS,,373.0,,,0.85
2022-01-04 00:00:00,Osteofix OS,,222.0,,,0.85
2022-01-04 00:00:00,Osteofix RS,,297.0,,,0.85
2022-01-04 00:00:00,Osteogrow CS,,365.0,,,0.8
2022-01-04 00:00:00,Osteogrow OS,,217.0,,,0.85
2022-01-04 00:00:00,Osteogrow RS,,292.0,,,0.85
2022-01-04 00:00:00,Paingelix CS,,117.0,,,0.85
2022-01-04 00:00:00,Paingelix OS,,243.0,,,0.85
2022-01-04 00:00:00,Paingelix RS,,197.0,,,0.8
2022-01-04 00:00:00,Thyrocare CS,,235.0,,,0.75
2022-01-04 00:00:00,Thyrocare OS,,402.0,,,0.75
2022-01-04 00:00:00,Thyrocare RS,,781.0,,,0.75
2022-01-04 00:00:00,Virustop CS,,271.0,,,0.75
2022-01-04 00:00:00,Virustop OS,,330.0,,,0.75
2022-01-04 00:00:00,Virustop RS,,462.0,,,0.8
2022-01-11 00:00:00,AntifungalY CS,,66.0,,,0.85
2022-01-11 00:00:00,AntifungalY OS,,362.0,,,0.75
2022-01-11 00:00:00,AntifungalY RS,,292.0,,,0.8
2022-01-11 00:00:00,Bronchosafe CS,,262.0,,,0.75
2022-01-11 00:00:00,Bronchosafe OS,,300.0,,,0.75
2022-01-11 00:00:00,Bronchosafe RS,,419.0,,,0.8
2022-01-11 00:00:00,Cancerend CS,,193.0,,,0.8
2022-01-11 00:00:00,Cancerend OS,,372.0,,,0.75
2022-01-11 00:00:00,Cancerend RS,,725.0,,,0.75
2022-01-11 00:00:00,Cardioplus CS,,118.0,,,0.8
2022-01-11 00:00:00,Cardioplus OS,,239.0,,,0.8
2022-01-11 00:00:00,Cardioplus RS,,192.0,,,0.8
2022-01-11 00:00:00,Cardiox CS,,121.0,,,0.8
2022-01-11 00:00:00,Cardiox OS,,243.0,,,0.85
2022-01-11 00:00:00,Cardiox RS,,196.0,,,0.8
2022-01-11 00:00:00,Dermacil CS,,350.0,,,0.85
2022-01-11 00:00:00,Dermacil OS,,304.0,,,0.75
2022-01-11 00:00:00,Dermacil RS,,225.0,,,0.8
2022-01-11 00:00:00,Dermaglow CS,,357.0,,,0.85
2022-01-11 00:00:00,Dermaglow OS,,304.0,,,0.75
2022-01-11 00:00:00,Dermaglow RS,,225.0,,,0.8
2022-01-11 00:00:00,Diabecheck CS,,380.0,,,0.8
2022-01-11 00:00:00,Diabecheck OS,,352.0,,,0.8
2022-01-11 00:00:00,Diabecheck RS,,443.0,,,0.8
2022-01-11 00:00:00,Diabetrol CS,,380.0,,,0.8
2022-01-11 00:00:00,Diabetrol OS,,346.0,,,0.8
2022-01-11 00:00:00,Diabetrol RS,,443.0,,,0.8
2022-01-11 00:00:00,Fungistop CS,,66.0,,,0.8
2022-01-11 00:00:00,Fungistop OS,,362.0,,,0.75
2022-01-11 00:00:00,Fungistop RS,,287.0,,,0.75
2022-01-11 00:00:00,Hepafix CS,,388.0,,,0.85
2022-01-11 00:00:00,Hepafix OS,,255.0,,,0.85
2022-01-11 00:00:00,Hepafix RS,,356.0,,,0.85
2022-01-11 00:00:00,Hepaheal CS,,381.0,,,0.85
2022-01-11 00:00:00,Hepaheal OS,,250.0,,,0.85
2022-01-11 00:00:00,Hepaheal RS,,363.0,,,0.85
2022-01-11 00:00:00,Immunoboost CS,,262.0,,,0.75
2022-01-11 00:00:00,Immunoboost OS,,294.0,,,0.75
2022-01-11 00:00:00,Immunoboost RS,,411.0,,,0.75
2022-01-11 00:00:00,Immunomax CS,,262.0,,,0.75
2022-01-11 00:00:00,Immunomax OS,,294.0,,,0.75
2022-01-11 00:00:00,Immunomax RS,,419.0,,,0.8
2022-01-11 00:00:00,Neurofix CS,,189.0,,,0.75
2022-01-11 00:00:00,Neurofix OS,,365.0,,,0.75
2022-01-11 00:00:00,Neurofix RS,,725.0,,,0.75
2022-01-11 00:00:00,Osteofix CS,,349.0,,,0.85
2022-01-11 00:00:00,Osteofix OS,,210.0,,,0.85
2022-01-11 00:00:00,Osteofix RS,,284.0,,,0.85
2022-01-11 00:00:00,Osteogrow CS,,343.0,,,0.8
2022-01-11 00:00:00,Osteogrow OS,,206.0,,,0.85
2022-01-11 00:00:00,Osteogrow RS,,278.0,,,0.85
2022-01-11 00:00:00,Paingelix CS,,118.0,,,0.85
2022-01-11 00:00:00,Paingelix OS,,243.0,,,0.85
2022-01-11 00:00:00,Paingelix RS,,196.0,,,0.8
2022-01-11 00:00:00,Thyrocare CS,,189.0,,,0.75
2022-01-11 00:00:00,Thyrocare OS,,372.0,,,0.75
2022-01-11 00:00:00,Thyrocare RS,,710.0,,,0.75
2022-01-11 00:00:00,Virustop CS,,257.0,,,0.75
2022-01-11 00:00:00,Virustop OS,,294.0,,,0.75
2022-01-11 00:00:00,Virustop RS,,419.0,,,0.8
2022-01-18 00:00:00,AntifungalY CS,,66.0,,,0.85
2022-01-18 00:00:00,AntifungalY OS,,348.0,,,0.75
2022-01-18 00:00:00,AntifungalY RS,,282.0,,,0.8
2022-01-18 00:00:00,Bronchosafe CS,,258.0,,,0.75
2022-01-18 00:00:00,Bronchosafe OS,,296.0,,,0.75
2022-01-18 00:00:00,Bronchosafe RS,,413.0,,,0.8
2022-01-18 00:00:00,Cancerend CS,,192.0,,,0.8
2022-01-18 00:00:00,Cancerend OS,,378.0,,,0.75
2022-01-18 00:00:00,Cancerend RS,,728.0,,,0.75
2022-01-18 00:00:00,Cardioplus CS,,113.0,,,0.8
2022-01-18 00:00:00,Cardioplus OS,,226.0,,,0.8
2022-01-18 00:00:00,Cardioplus RS,,185.0,,,0.8
2022-01-18 00:00:00,Cardiox CS,,115.0,,,0.8
2022-01-18 00:00:00,Cardiox OS,,230.0,,,0.85
2022-01-18 00:00:00,Cardiox RS,,189.0,,,0.8
2022-01-18 00:00:00,Dermacil CS,,341.0,,,0.85
2022-01-18 00:00:00,Dermacil OS,,294.0,,,0.75
2022-01-18 00:00:00,Dermacil RS,,218.0,,,0.8
2022-01-18 00:00:00,Dermaglow CS,,348.0,,,0.85
2022-01-18 00:00:00,Dermaglow OS,,294.0,,,0.75
2022-01-18 00:00:00,Dermaglow RS,,218.0,,,0.8
2022-01-18 00:00:00,Diabecheck CS,,379.0,,,0.8
2022-01-18 00:00:00,Diabecheck OS,,353.0,,,0.8
2022-01-18 00:00:00,Diabecheck RS,,442.0,,,0.8
2022-01-18 00:00:00,Diabetrol CS,,379.0,,,0.8
2022-01-18 00:00:00,Diabetrol OS,,346.0,,,0.8
2022-01-18 00:00:00,Diabetrol RS,,442.0,,,0.8
2022-01-18 00:00:00,Fungistop CS,,66.0,,,0.8
2022-01-18 00:00:00,Fungistop OS,,348.0,,,0.75
2022-01-18 00:00:00,Fungistop RS,,277.0,,,0.75
2022-01-18 00:00:00,Hepafix CS,,391.0,,,0.85
2022-01-18 00:00:00,Hepafix OS,,257.0,,,0.85
2022-01-18 00:00:00,Hepafix RS,,362.0,,,0.85
2022-01-18 00:00:00,Hepaheal CS,,383.0,,,0.85
2022-01-18 00:00:00,Hepaheal OS,,252.0,,,0.85
2022-01-18 00:00:00,Hepaheal RS,,370.0,,,0.85
2022-01-18 00:00:00,Immunoboost CS,,258.0,,,0.75
2022-01-18 00:00:00,Immunoboost OS,,290.0,,,0.75
2022-01-18 00:00:00,Immunoboost RS,,405.0,,,0.75
2022-01-18 00:00:00,Immunomax CS,,258.0,,,0.75
2022-01-18 00:00:00,Immunomax OS,,290.0,,,0.75
2022-01-18 00:00:00,Immunomax RS,,413.0,,,0.8
2022-01-18 00:00:00,Neurofix CS,,188.0,,,0.75
2022-01-18 00:00:00,Neurofix OS,,370.0,,,0.75
2022-01-18 00:00:00,Neurofix RS,,728.0,,,0.75
2022-01-18 00:00:00,Osteofix CS,,355.0,,,0.85
2022-01-18 00:00:00,Osteofix OS,,212.0,,,0.85
2022-01-18 00:00:00,Osteofix RS,,286.0,,,0.85
2022-01-18 00:00:00,Osteogrow CS,,348.0,,,0.8
2022-01-18 00:00:00,Osteogrow OS,,208.0,,,0.85
2022-01-18 00:00:00,Osteogrow RS,,280.0,,,0.85
2022-01-18 00:00:00,Paingelix CS,,113.0,,,0.85
2022-01-18 00:00:00,Paingelix OS,,230.0,,,0.85
2022-01-18 00:00:00,Paingelix RS,,189.0,,,0.8
2022-01-18 00:00:00,Thyrocare CS,,188.0,,,0.75
2022-01-18 00:00:00,Thyrocare OS,,378.0,,,0.75
2022-01-18 00:00:00,Thyrocare RS,,713.0,,,0.75
2022-01-18 00:00:00,Virustop CS,,253.0,,,0.75
2022-01-18 00:00:00,Virustop OS,,290.0,,,0.75
2022-01-18 00:00:00,Virustop RS,,413.0,,,0.8
2022-01-25 00:00:00,AntifungalY CS,,67.0,,,0.85
2022-01-25 00:00:00,AntifungalY OS,,355.0,,,0.75
2022-01-25 00:00:00,AntifungalY RS,,287.0,,,0.8
2022-01-25 00:00:00,Bronchosafe CS,,250.0,,,0.75
2022-01-25 00:00:00,Bronchosafe OS,,291.0,,,0.75
2022-01-25 00:00:00,Bronchosafe RS,,403.0,,,0.8
2022-01-25 00:00:00,Cancerend CS,,186.0,,,0.8
2022-01-25 00:00:00,Cancerend OS,,359.0,,,0.75
2022-01-25 00:00:00,Cancerend RS,,697.0,,,0.75
2022-01-25 00:00:00,Cardioplus CS,,113.0,,,0.8
2022-01-25 00:00:00,Cardioplus OS,,223.0,,,0.8
2022-01-25 00:00:00,Cardioplus RS,,185.0,,,0.8
2022-01-25 00:00:00,Cardiox CS,,115.0,,,0.8
2022-01-25 00:00:00,Cardiox OS,,228.0,,,0.85
2022-01-25 00:00:00,Cardiox RS,,189.0,,,0.8
2022-01-25 00:00:00,Dermacil CS,,340.0,,,0.85
2022-01-25 00:00:00,Dermacil OS,,299.0,,,0.75
2022-01-25 00:00:00,Dermacil RS,,220.0,,,0.8
2022-01-25 00:00:00,Dermaglow CS,,347.0,,,0.85
2022-01-25 00:00:00,Dermaglow OS,,299.0,,,0.75
2022-01-25 00:00:00,Dermaglow RS,,220.0,,,0.8
2022-01-25 00:00:00,Diabecheck CS,,365.0,,,0.8
2022-01-25 00:00:00,Diabecheck OS,,340.0,,,0.8
2022-01-25 00:00:00,Diabecheck RS,,426.0,,,0.8
2022-01-25 00:00:00,Diabetrol CS,,365.0,,,0.8
2022-01-25 00:00:00,Diabetrol OS,,333.0,,,0.8
2022-01-25 00:00:00,Diabetrol RS,,426.0,,,0.8
2022-01-25 00:00:00,Fungistop CS,,67.0,,,0.8
2022-01-25 00:00:00,Fungistop OS,,355.0,,,0.75
2022-01-25 00:00:00,Fungistop RS,,282.0,,,0.75
2022-01-25 00:00:00,Hepafix CS,,420.0,,,0.85
2022-01-25 00:00:00,Hepafix OS,,275.0,,,0.85
2022-01-25 00:00:00,Hepafix RS,,386.0,,,0.85
2022-01-25 00:00:00,Hepaheal CS,,411.0,,,0.85
2022-01-25 00:00:00,Hepaheal OS,,270.0,,,0.85
2022-01-25 00:00:00,Hepaheal RS,,394.0,,,0.85
2022-01-25 00:00:00,Immunoboost CS,,250.0,,,0.75
2022-01-25 00:00:00,Immunoboost OS,,285.0,,,0.75
2022-01-25 00:00:00,Immunoboost RS,,396.0,,,0.75
2022-01-25 00:00:00,Immunomax CS,,250.0,,,0.75
2022-01-25 00:00:00,Immunomax OS,,285.0,,,0.75
2022-01-25 00:00:00,Immunomax RS,,403.0,,,0.8
2022-01-25 00:00:00,Neurofix CS,,182.0,,,0.75
2022-01-25 00:00:00,Neurofix OS,,351.0,,,0.75
2022-01-25 00:00:00,Neurofix RS,,697.0,,,0.75
2022-01-25 00:00:00,Osteofix CS,,334.0,,,0.85
2022-01-25 00:00:00,Osteofix OS,,199.0,,,0.85
2022-01-25 00:00:00,Osteofix RS,,269.0,,,0.85
2022-01-25 00:00:00,Osteogrow CS,,328.0,,,0.8
2022-01-25 00:00:00,Osteogrow OS,,196.0,,,0.85
2022-01-25 00:00:00,Osteogrow RS,,263.0,,,0.85
2022-01-25 00:00:00,Paingelix CS,,113.0,,,0.85
2022-01-25 00:00:00,Paingelix OS,,228.0,,,0.85
2022-01-25 00:00:00,Paingelix RS,,189.0,,,0.8
2022-01-25 00:00:00,Thyrocare CS,,182.0,,,0.75
2022-01-25 00:00:00,Thyrocare OS,,359.0,,,0.75
2022-01-25 00:00:00,Thyrocare RS,,683.0,,,0.75
2022-01-25 00:00:00,Virustop CS,,245.0,,,0.75
2022-01-25 00:00:00,Virustop OS,,285.0,,,0.75
2022-01-25 00:00:00,Virustop RS,,403.0,,,0.8
2022-02-01 00:00:00,AntifungalY CS,,76.0,,,0.85
2022-02-01 00:00:00,AntifungalY OS,,390.0,,,0.75
2022-02-01 00:00:00,AntifungalY RS,,317.0,,,0.8
2022-02-01 00:00:00,Bronchosafe CS,,295.0,,,0.75
2022-02-01 00:00:00,Bronchosafe OS,,366.0,,,0.75
2022-02-01 00:00:00,Bronchosafe RS,,493.0,,,0.8
2022-02-01 00:00:00,Cancerend CS,,214.0,,,0.8
2022-02-01 00:00:00,Cancerend OS,,414.0,,,0.75
2022-02-01 00:00:00,Cancerend RS,,810.0,,,0.75
2022-02-01 00:00:00,Cardioplus CS,,126.0,,,0.8
2022-02-01 00:00:00,Cardioplus OS,,254.0,,,0.8
2022-02-01 00:00:00,Cardioplus RS,,209.0,,,0.8
2022-02-01 00:00:00,Cardiox CS,,129.0,,,0.8
2022-02-01 00:00:00,Cardiox OS,,259.0,,,0.85
2022-02-01 00:00:00,Cardiox RS,,213.0,,,0.8
2022-02-01 00:00:00,Dermacil CS,,385.0,,,0.85
2022-02-01 00:00:00,Dermacil OS,,350.0,,,0.75
2022-02-01 00:00:00,Dermacil RS,,252.0,,,0.8
2022-02-01 00:00:00,Dermaglow CS,,393.0,,,0.85
2022-02-01 00:00:00,Dermaglow OS,,350.0,,,0.75
2022-02-01 00:00:00,Dermaglow RS,,252.0,,,0.8
2022-02-01 00:00:00,Diabecheck CS,,425.0,,,0.8
2022-02-01 00:00:00,Diabecheck OS,,396.0,,,0.8
2022-02-01 00:00:00,Diabecheck RS,,496.0,,,0.8
2022-02-01 00:00:00,Diabetrol CS,,425.0,,,0.8
2022-02-01 00:00:00,Diabetrol OS,,389.0,,,0.8
2022-02-01 00:00:00,Diabetrol RS,,496.0,,,0.8
2022-02-01 00:00:00,Fungistop CS,,76.0,,,0.8
2022-02-01 00:00:00,Fungistop OS,,390.0,,,0.75
2022-02-01 00:00:00,Fungistop RS,,311.0,,,0.75
2022-02-01 00:00:00,Hepafix CS,,477.0,,,0.85
2022-02-01 00:00:00,Hepafix OS,,311.0,,,0.85
2022-02-01 00:00:00,Hepafix RS,,424.0,,,0.85
2022-02-01 00:00:00,Hepaheal CS,,468.0,,,0.85
2022-02-01 00:00:00,Hepaheal OS,,304.0,,,0.85
2022-02-01 00:00:00,Hepaheal RS,,433.0,,,0.85
2022-02-01 00:00:00,Immunoboost CS,,295.0,,,0.75
2022-02-01 00:00:00,Immunoboost OS,,358.0,,,0.75
2022-02-01 00:00:00,Immunoboost RS,,483.0,,,0.75
2022-02-01 00:00:00,Immunomax CS,,295.0,,,0.75
2022-02-01 00:00:00,Immunomax OS,,358.0,,,0.75
2022-02-01 00:00:00,Immunomax RS,,493.0,,,0.8
2022-02-01 00:00:00,Neurofix CS,,210.0,,,0.75
2022-02-01 00:00:00,Neurofix OS,,406.0,,,0.75
2022-02-01 00:00:00,Neurofix RS,,810.0,,,0.75
2022-02-01 00:00:00,Osteofix CS,,385.0,,,0.85
2022-02-01 00:00:00,Osteofix OS,,230.0,,,0.85
2022-02-01 00:00:00,Osteofix RS,,310.0,,,0.85
2022-02-01 00:00:00,Osteogrow CS,,377.0,,,0.8
2022-02-01 00:00:00,Osteogrow OS,,225.0,,,0.85
2022-02-01 00:00:00,Osteogrow RS,,304.0,,,0.85
2022-02-01 00:00:00,Paingelix CS,,126.0,,,0.85
2022-02-01 00:00:00,Paingelix OS,,259.0,,,0.85
2022-02-01 00:00:00,Paingelix RS,,213.0,,,0.8
2022-02-01 00:00:00,Thyrocare CS,,210.0,,,0.75
2022-02-01 00:00:00,Thyrocare OS,,414.0,,,0.75
2022-02-01 00:00:00,Thyrocare RS,,794.0,,,0.75
2022-02-01 00:00:00,Virustop CS,,289.0,,,0.75
2022-02-01 00:00:00,Virustop OS,,358.0,,,0.75
2022-02-01 00:00:00,Virustop RS,,493.0,,,0.8
2022-02-08 00:00:00,AntifungalY CS,,78.0,,,0.85
2022-02-08 00:00:00,AntifungalY OS,,418.0,,,0.75
2022-02-08 00:00:00,AntifungalY RS,,338.0,,,0.8
2022-02-08 00:00:00,Bronchosafe CS,,293.0,,,0.75
2022-02-08 00:00:00,Bronchosafe OS,,351.0,,,0.75
2022-02-08 00:00:00,Bronchosafe RS,,473.0,,,0.8
2022-02-08 00:00:00,Cancerend CS,,217.0,,,0.8
2022-02-08 00:00:00,Cancerend OS,,430.0,,,0.75
2022-02-08 00:00:00,Cancerend RS,,837.0,,,0.75
2022-02-08 00:00:00,Cardioplus CS,,128.0,,,0.8
2022-02-08 00:00:00,Cardioplus OS,,262.0,,,0.8
2022-02-08 00:00:00,Cardioplus RS,,213.0,,,0.8
2022-02-08 00:00:00,Cardiox CS,,131.0,,,0.8
2022-02-08 00:00:00,Cardiox OS,,267.0,,,0.85
2022-02-08 00:00:00,Cardiox RS,,217.0,,,0.8
2022-02-08 00:00:00,Dermacil CS,,377.0,,,0.85
2022-02-08 00:00:00,Dermacil OS,,343.0,,,0.75
2022-02-08 00:00:00,Dermacil RS,,247.0,,,0.8
2022-02-08 00:00:00,Dermaglow CS,,385.0,,,0.85
2022-02-08 00:00:00,Dermaglow OS,,343.0,,,0.75
2022-02-08 00:00:00,Dermaglow RS,,247.0,,,0.8
2022-02-08 00:00:00,Diabecheck CS,,433.0,,,0.8
2022-02-08 00:00:00,Diabecheck OS,,405.0,,,0.8
2022-02-08 00:00:00,Diabecheck RS,,505.0,,,0.8
2022-02-08 00:00:00,Diabetrol CS,,433.0,,,0.8
2022-02-08 00:00:00,Diabetrol OS,,397.0,,,0.8
2022-02-08 00:00:00,Diabetrol RS,,505.0,,,0.8
2022-02-08 00:00:00,Fungistop CS,,78.0,,,0.8
2022-02-08 00:00:00,Fungistop OS,,418.0,,,0.75
2022-02-08 00:00:00,Fungistop RS,,331.0,,,0.75
2022-02-08 00:00:00,Hepafix CS,,496.0,,,0.85
2022-02-08 00:00:00,Hepafix OS,,323.0,,,0.85
2022-02-08 00:00:00,Hepafix RS,,442.0,,,0.85
2022-02-08 00:00:00,Hepaheal CS,,487.0,,,0.85
2022-02-08 00:00:00,Hepaheal OS,,317.0,,,0.85
2022-02-08 00:00:00,Hepaheal RS,,451.0,,,0.85
2022-02-08 00:00:00,Immunoboost CS,,293.0,,,0.75
2022-02-08 00:00:00,Immunoboost OS,,345.0,,,0.75
2022-02-08 00:00:00,Immunoboost RS,,464.0,,,0.75
2022-02-08 00:00:00,Immunomax CS,,293.0,,,0.75
2022-02-08 00:00:00,Immunomax OS,,345.0,,,0.75
2022-02-08 00:00:00,Immunomax RS,,473.0,,,0.8
2022-02-08 00:00:00,Neurofix CS,,213.0,,,0.75
2022-02-08 00:00:00,Neurofix OS,,421.0,,,0.75
2022-02-08 00:00:00,Neurofix RS,,837.0,,,0.75
2022-02-08 00:00:00,Osteofix CS,,375.0,,,0.85
2022-02-08 00:00:00,Osteofix OS,,224.0,,,0.85
2022-02-08 00:00:00,Osteofix RS,,302.0,,,0.85
2022-02-08 00:00:00,Osteogrow CS,,368.0,,,0.8
2022-02-08 00:00:00,Osteogrow OS,,220.0,,,0.85
2022-02-08 00:00:00,Osteogrow RS,,296.0,,,0.85
2022-02-08 00:00:00,Paingelix CS,,128.0,,,0.85
2022-02-08 00:00:00,Paingelix OS,,267.0,,,0.85
2022-02-08 00:00:00,Paingelix RS,,217.0,,,0.8
2022-02-08 00:00:00,Thyrocare CS,,213.0,,,0.75
2022-02-08 00:00:00,Thyrocare OS,,430.0,,,0.75
2022-02-08 00:00:00,Thyrocare RS,,820.0,,,0.75
2022-02-08 00:00:00,Virustop CS,,287.0,,,0.75
2022-02-08 00:00:00,Virustop OS,,345.0,,,0.75
2022-02-08 00:00:00,Virustop RS,,473.0,,,0.8
2022-02-15 00:00:00,AntifungalY CS,,84.0,,,0.85
2022-02-15 00:00:00,AntifungalY OS,,431.0,,,0.75
2022-02-15 00:00:00,AntifungalY RS,,350.0,,,0.8
2022-02-15 00:00:00,Bronchosafe CS,,304.0,,,0.75
2022-02-15 00:00:00,Bronchosafe OS,,373.0,,,0.75
