Date,product,decomposition,real/pred,prediction_type,demand
2023-08-15,Osteofix,stationarity,pred,predicted_value,0.0
2023-08-15,Osteofix,pred,pred,upper_bound,1649.0
2023-08-15,Osteofix,pred,pred,predicted_value,1412.0
2023-08-15,Osteofix,pred,pred,lower_bound,1193.0
2023-08-15,Neurofix,trend_seasonality,pred,predicted_value,1975.0
2023-08-15,Neurofix,stationarity,pred,predicted_value,0.0
2023-08-15,Neurofix,pred,pred,upper_bound,2352.0
2023-08-15,Neurofix,pred,pred,lower_bound,1610.0
2023-08-15,Fungistop,pred,pred,lower_bound,244.0
2023-08-15,Virustop,trend_seasonality,pred,predicted_value,1040.0
2023-08-15,Diabetrol,stationarity,pred,predicted_value,0.0
2023-08-15,Cardioplus,pred,pred,upper_bound,647.0
2023-08-15,Cardioplus,pred,pred,predicted_value,547.0
2023-08-15,Cardioplus,pred,pred,lower_bound,453.0
2023-08-15,Cancerend,trend_seasonality,pred,predicted_value,829.0
2023-08-15,Cancerend,stationarity,pred,predicted_value,0.0
2023-08-15,Cancerend,pred,pred,upper_bound,1000.0
2023-08-15,Cancerend,pred,pred,predicted_value,829.0
2023-08-15,Cancerend,pred,pred,lower_bound,647.0
2023-08-15,Bronchosafe,trend_seasonality,pred,predicted_value,1670.0
2023-08-15,Bronchosafe,stationarity,pred,predicted_value,0.0
2023-08-15,Bronchosafe,pred,pred,upper_bound,2031.0
2023-08-15,Bronchosafe,pred,pred,predicted_value,1670.0
2023-08-15,Bronchosafe,pred,pred,lower_bound,1350.0
2023-08-15,AntifungalY,trend_seasonality,pred,predicted_value,1309.0
2023-08-15,AntifungalY,stationarity,pred,predicted_value,0.0
2023-08-15,AntifungalY,pred,pred,upper_bound,1565.0
2023-08-15,AntifungalY,pred,pred,predicted_value,1309.0
2023-08-15,AntifungalY,pred,pred,lower_bound,1070.0
2023-08-15,Analgesix,trend_seasonality,pred,predicted_value,532.0
2023-08-15,Analgesix,stationarity,pred,predicted_value,0.0
2023-08-15,Analgesix,pred,pred,upper_bound,662.0
2023-08-15,Analgesix,pred,pred,predicted_value,532.0
2023-08-15,Analgesix,pred,pred,lower_bound,405.0
2023-08-15,Cardioplus,stationarity,pred,predicted_value,0.0
2023-08-15,Diabetrol,trend_seasonality,pred,predicted_value,2178.0
2023-08-15,Cardiox,pred,pred,lower_bound,519.0
2023-08-15,Cardioplus,trend_seasonality,pred,predicted_value,547.0
2023-08-15,Diabetrol,pred,pred,upper_bound,2530.0
2023-08-15,Diabetrol,pred,pred,predicted_value,2178.0
2023-08-15,Diabetrol,pred,pred,lower_bound,1809.0
2023-08-15,Diabecheck,trend_seasonality,pred,predicted_value,377.0
2023-08-15,Diabecheck,stationarity,pred,predicted_value,0.0
2023-08-15,Diabecheck,pred,pred,predicted_value,377.0
2023-08-15,Diabecheck,pred,pred,lower_bound,290.0
2023-08-15,Dermaglow,trend_seasonality,pred,predicted_value,535.0
2023-08-15,Dermaglow,stationarity,pred,predicted_value,0.0
2023-08-15,Diabecheck,pred,pred,upper_bound,463.0
2023-08-15,Dermaglow,pred,pred,predicted_value,535.0
2023-08-15,Dermaglow,pred,pred,upper_bound,626.0
2023-08-15,Cardiox,pred,pred,upper_bound,768.0
2023-08-15,Cardiox,stationarity,pred,predicted_value,0.0
2023-08-15,Dermacil,pred,pred,lower_bound,1156.0
2023-08-15,Dermacil,pred,pred,predicted_value,1418.0
2023-08-15,Cardiox,trend_seasonality,pred,predicted_value,646.0
2023-08-15,Cardiox,pred,pred,predicted_value,646.0
2023-08-15,Dermacil,stationarity,pred,predicted_value,0.0
2023-08-15,Dermacil,trend_seasonality,pred,predicted_value,1418.0
2023-08-15,Dermaglow,pred,pred,lower_bound,446.0
2023-08-15,Dermacil,pred,pred,upper_bound,1674.0
2023-08-22,Immunoboost,pred,pred,upper_bound,479.0
2023-08-22,Hepaheal,trend_seasonality,pred,predicted_value,1431.0
2023-08-22,Immunoboost,pred,pred,lower_bound,352.0
2023-08-22,Immunoboost,pred,pred,predicted_value,415.0
2023-08-22,Immunoboost,trend_seasonality,pred,predicted_value,415.0
2023-08-22,Immunomax,pred,pred,lower_bound,742.0
2023-08-22,Immunomax,pred,pred,predicted_value,916.0
2023-08-22,Immunomax,pred,pred,upper_bound,1100.0
2023-08-22,Hepaheal,stationarity,pred,predicted_value,0.0
2023-08-22,Immunoboost,stationarity,pred,predicted_value,0.0
2023-08-22,Fungistop,pred,pred,predicted_value,323.0
2023-08-22,Hepaheal,pred,pred,predicted_value,1431.0
2023-08-22,Hepaheal,pred,pred,lower_bound,1174.0
2023-08-22,Hepafix,trend_seasonality,pred,predicted_value,1041.0
2023-08-22,Hepafix,stationarity,pred,predicted_value,0.0
2023-08-22,Hepafix,pred,pred,upper_bound,1236.0
2023-08-22,Hepafix,pred,pred,predicted_value,1041.0
2023-08-22,Hepafix,pred,pred,lower_bound,832.0
2023-08-22,Fungistop,trend_seasonality,pred,predicted_value,323.0
2023-08-22,Fungistop,stationarity,pred,predicted_value,0.0
2023-08-22,Fungistop,pred,pred,upper_bound,384.0
2023-08-22,Immunomax,stationarity,pred,predicted_value,0.0
2023-08-22,Hepaheal,pred,pred,upper_bound,1713.0
2023-08-22,Immunomax,trend_seasonality,pred,predicted_value,916.0
2023-08-22,Osteogrow,pred,pred,predicted_value,601.0
2023-08-22,Neurofix,pred,pred,predicted_value,2111.0
2023-08-22,Fungistop,pred,pred,lower_bound,266.0
2023-08-22,Virustop,stationarity,pred,predicted_value,0.0
2023-08-22,Virustop,pred,pred,upper_bound,1445.0
2023-08-22,Virustop,pred,pred,predicted_value,1170.0
2023-08-22,Virustop,pred,pred,lower_bound,875.0
2023-08-22,Thyrocare,trend_seasonality,pred,predicted_value,1557.0
2023-08-22,Thyrocare,stationarity,pred,predicted_value,0.0
2023-08-22,Thyrocare,pred,pred,upper_bound,1842.0
2023-08-22,Thyrocare,pred,pred,predicted_value,1557.0
2023-08-22,Thyrocare,pred,pred,lower_bound,1288.0
2023-08-22,Osteogrow,trend_seasonality,pred,predicted_value,601.0
2023-08-22,Osteogrow,stationarity,pred,predicted_value,0.0
2023-08-22,Osteogrow,pred,pred,upper_bound,730.0
2023-08-22,Osteogrow,pred,pred,lower_bound,471.0
2023-08-22,Osteofix,trend_seasonality,pred,predicted_value,1411.0
2023-08-22,Osteofix,stationarity,pred,predicted_value,0.0
2023-08-22,Osteofix,pred,pred,upper_bound,1650.0
2023-08-22,Osteofix,pred,pred,predicted_value,1411.0
2023-08-22,Osteofix,pred,pred,lower_bound,1167.0
2023-08-22,Neurofix,trend_seasonality,pred,predicted_value,2111.0
2023-08-22,Neurofix,stationarity,pred,predicted_value,0.0
2023-08-22,Neurofix,pred,pred,upper_bound,2479.0
2023-08-22,Neurofix,pred,pred,lower_bound,1733.0
2023-08-22,Virustop,trend_seasonality,pred,predicted_value,1170.0
2023-08-22,Diabetrol,trend_seasonality,pred,predicted_value,2169.0
2023-08-22,Cardioplus,pred,pred,predicted_value,521.0
2023-08-22,Cardioplus,pred,pred,lower_bound,413.0
2023-08-22,Cancerend,trend_seasonality,pred,predicted_value,864.0
2023-08-22,Cancerend,stationarity,pred,predicted_value,0.0
2023-08-22,Cancerend,pred,pred,upper_bound,1043.0
2023-08-22,Cancerend,pred,pred,predicted_value,864.0
2023-08-22,Cancerend,pred,pred,lower_bound,682.0
2023-08-22,Bronchosafe,trend_seasonality,pred,predicted_value,1789.0
2023-08-22,Bronchosafe,stationarity,pred,predicted_value,0.0
2023-08-22,Bronchosafe,pred,pred,predicted_value,1789.0
2023-08-22,Cardioplus,pred,pred,upper_bound,619.0
2023-08-22,Bronchosafe,pred,pred,lower_bound,1465.0
2023-08-22,AntifungalY,stationarity,pred,predicted_value,0.0
2023-08-22,AntifungalY,pred,pred,upper_bound,1581.0
2023-08-22,AntifungalY,pred,pred,predicted_value,1312.0
2023-08-22,AntifungalY,pred,pred,lower_bound,1068.0
2023-08-22,Analgesix,trend_seasonality,pred,predicted_value,586.0
2023-08-22,Analgesix,stationarity,pred,predicted_value,0.0
2023-08-22,Analgesix,pred,pred,upper_bound,708.0
2023-08-22,Analgesix,pred,pred,predicted_value,586.0
2023-08-22,Analgesix,pred,pred,lower_bound,450.0
2023-08-22,Diabetrol,stationarity,pred,predicted_value,0.0
2023-08-22,AntifungalY,trend_seasonality,pred,predicted_value,1312.0
2023-08-22,Bronchosafe,pred,pred,upper_bound,2124.0
2023-08-22,Cardioplus,trend_seasonality,pred,predicted_value,521.0
2023-08-22,Cardioplus,stationarity,pred,predicted_value,0.0
2023-08-22,Diabetrol,pred,pred,predicted_value,2169.0
2023-08-22,Diabetrol,pred,pred,lower_bound,1821.0
2023-08-22,Diabecheck,trend_seasonality,pred,predicted_value,395.0
2023-08-22,Diabecheck,stationarity,pred,predicted_value,0.0
2023-08-22,Diabecheck,pred,pred,upper_bound,479.0
2023-08-22,Diabecheck,pred,pred,predicted_value,395.0
2023-08-22,Diabecheck,pred,pred,lower_bound,316.0
2023-08-22,Dermaglow,trend_seasonality,pred,predicted_value,584.0
2023-08-22,Dermaglow,stationarity,pred,predicted_value,0.0
2023-08-22,Dermaglow,pred,pred,upper_bound,674.0
2023-08-22,Dermaglow,pred,pred,predicted_value,584.0
2023-08-22,Diabetrol,pred,pred,upper_bound,2567.0
2023-08-22,Cardiox,pred,pred,lower_bound,587.0
2023-08-22,Dermaglow,pred,pred,lower_bound,500.0
2023-08-22,Cardiox,pred,pred,predicted_value,711.0
2023-08-22,Cardiox,pred,pred,upper_bound,828.0
2023-08-22,Cardiox,trend_seasonality,pred,predicted_value,711.0
2023-08-22,Cardiox,stationarity,pred,predicted_value,0.0
2023-08-22,Dermacil,pred,pred,predicted_value,1433.0
2023-08-22,Dermacil,pred,pred,upper_bound,1709.0
2023-08-22,Dermacil,stationarity,pred,predicted_value,0.0
2023-08-22,Dermacil,trend_seasonality,pred,predicted_value,1433.0
2023-08-22,Dermacil,pred,pred,lower_bound,1156.0
2023-08-29,Immunoboost,pred,pred,lower_bound,388.0
2023-08-29,Immunoboost,pred,pred,predicted_value,448.0
2023-08-29,Immunoboost,pred,pred,upper_bound,511.0
2023-08-29,Immunoboost,stationarity,pred,predicted_value,0.0
2023-08-29,Immunomax,stationarity,pred,predicted_value,0.0
2023-08-29,Immunomax,pred,pred,lower_bound,743.0
2023-08-29,Immunomax,pred,pred,predicted_value,916.0
2023-08-29,Immunomax,pred,pred,upper_bound,1098.0
2023-08-29,Hepaheal,trend_seasonality,pred,predicted_value,1537.0
2023-08-29,Immunoboost,trend_seasonality,pred,predicted_value,448.0
2023-08-29,Hepaheal,stationarity,pred,predicted_value,0.0
2023-08-29,Hepaheal,pred,pred,upper_bound,1798.0
2023-08-29,Hepaheal,pred,pred,predicted_value,1537.0
2023-08-29,Hepaheal,pred,pred,lower_bound,1262.0
2023-08-29,Hepafix,trend_seasonality,pred,predicted_value,1076.0
2023-08-29,Hepafix,stationarity,pred,predicted_value,0.0
2023-08-29,Hepafix,pred,pred,upper_bound,1287.0
2023-08-29,Hepafix,pred,pred,predicted_value,1076.0
2023-08-29,Hepafix,pred,pred,lower_bound,874.0
2023-08-29,Fungistop,trend_seasonality,pred,predicted_value,333.0
2023-08-29,Fungistop,stationarity,pred,predicted_value,0.0
2023-08-29,Fungistop,pred,pred,upper_bound,390.0
2023-08-29,Immunomax,trend_seasonality,pred,predicted_value,916.0
2023-08-29,Fungistop,pred,pred,predicted_value,333.0
2023-08-29,Neurofix,pred,pred,predicted_value,1998.0
2023-08-29,Virustop,stationarity,pred,predicted_value,0.0
2023-08-29,Virustop,pred,pred,upper_bound,1670.0
2023-08-29,Virustop,pred,pred,predicted_value,1366.0
2023-08-29,Virustop,pred,pred,lower_bound,1064.0
2023-08-29,Thyrocare,trend_seasonality,pred,predicted_value,1560.0
2023-08-29,Thyrocare,stationarity,pred,predicted_value,0.0
2023-08-29,Thyrocare,pred,pred,upper_bound,1825.0
2023-08-29,Thyrocare,pred,pred,predicted_value,1560.0
2023-08-29,Thyrocare,pred,pred,lower_bound,1292.0
2023-08-29,Osteogrow,trend_seasonality,pred,predicted_value,576.0
2023-08-29,Osteogrow,stationarity,pred,predicted_value,0.0
2023-08-29,Osteogrow,pred,pred,upper_bound,702.0
2023-08-29,Osteogrow,pred,pred,predicted_value,576.0
2023-08-29,Osteogrow,pred,pred,lower_bound,452.0
2023-08-29,Osteofix,trend_seasonality,pred,predicted_value,1332.0
2023-08-29,Osteofix,stationarity,pred,predicted_value,0.0
2023-08-29,Osteofix,pred,pred,upper_bound,1589.0
2023-08-29,Osteofix,pred,pred,predicted_value,1332.0
2023-08-29,Osteofix,pred,pred,lower_bound,1073.0
2023-08-29,Neurofix,trend_seasonality,pred,predicted_value,1998.0
2023-08-29,Neurofix,stationarity,pred,predicted_value,0.0
2023-08-29,Neurofix,pred,pred,upper_bound,2362.0
2023-08-29,Neurofix,pred,pred,lower_bound,1657.0
2023-08-29,Fungistop,pred,pred,lower_bound,277.0
2023-08-29,Virustop,trend_seasonality,pred,predicted_value,1366.0
2023-08-29,Diabetrol,stationarity,pred,predicted_value,0.0
2023-08-29,Cardioplus,pred,pred,upper_bound,653.0
2023-08-29,Cardioplus,pred,pred,predicted_value,547.0
2023-08-29,Cardioplus,pred,pred,lower_bound,446.0
2023-08-29,Cancerend,trend_seasonality,pred,predicted_value,902.0
2023-08-29,Cancerend,stationarity,pred,predicted_value,0.0
2023-08-29,Cancerend,pred,pred,upper_bound,1078.0
2023-08-29,Cancerend,pred,pred,predicted_value,902.0
2023-08-29,Cancerend,pred,pred,lower_bound,737.0
2023-08-29,Bronchosafe,trend_seasonality,pred,predicted_value,1631.0
2023-08-29,Bronchosafe,stationarity,pred,predicted_value,0.0
2023-08-29,Bronchosafe,pred,pred,upper_bound,1927.0
2023-08-29,Bronchosafe,pred,pred,predicted_value,1631.0
2023-08-29,Bronchosafe,pred,pred,lower_bound,1312.0
2023-08-29,AntifungalY,trend_seasonality,pred,predicted_value,1272.0
2023-08-29,AntifungalY,stationarity,pred,predicted_value,0.0
2023-08-29,AntifungalY,pred,pred,upper_bound,1498.0
2023-08-29,AntifungalY,pred,pred,predicted_value,1272.0
2023-08-29,AntifungalY,pred,pred,lower_bound,1019.0
2023-08-29,Analgesix,trend_seasonality,pred,predicted_value,590.0
2023-08-29,Analgesix,stationarity,pred,predicted_value,0.0
2023-08-29,Analgesix,pred,pred,upper_bound,723.0
2023-08-29,Analgesix,pred,pred,predicted_value,590.0
2023-08-29,Analgesix,pred,pred,lower_bound,454.0
2023-08-29,Cardioplus,stationarity,pred,predicted_value,0.0
2023-08-29,Diabetrol,trend_seasonality,pred,predicted_value,2115.0
2023-08-29,Cardiox,pred,pred,lower_bound,567.0
2023-08-29,Diabetrol,pred,pred,upper_bound,2539.0
2023-08-29,Diabetrol,pred,pred,predicted_value,2115.0
2023-08-29,Diabetrol,pred,pred,lower_bound,1716.0
2023-08-29,Diabecheck,trend_seasonality,pred,predicted_value,379.0
2023-08-29,Diabecheck,stationarity,pred,predicted_value,0.0
2023-08-29,Diabecheck,pred,pred,predicted_value,379.0
2023-08-29,Diabecheck,pred,pred,lower_bound,293.0
2023-08-29,Dermaglow,trend_seasonality,pred,predicted_value,585.0
2023-08-29,Dermaglow,stationarity,pred,predicted_value,0.0
2023-08-29,Dermaglow,pred,pred,upper_bound,676.0
2023-08-29,Diabecheck,pred,pred,upper_bound,461.0
2023-08-29,Dermaglow,pred,pred,lower_bound,498.0
2023-08-29,Dermaglow,pred,pred,predicted_value,585.0
2023-08-29,Cardiox,pred,pred,predicted_value,679.0
2023-08-29,Cardiox,pred,pred,upper_bound,801.0
2023-08-29,Cardiox,stationarity,pred,predicted_value,0.0
2023-08-29,Cardiox,trend_seasonality,pred,predicted_value,679.0
2023-08-29,Cardioplus,trend_seasonality,pred,predicted_value,547.0
2023-08-29,Dermacil,pred,pred,predicted_value,1444.0
2023-08-29,Dermacil,pred,pred,upper_bound,1728.0
2023-08-29,Dermacil,stationarity,pred,predicted_value,0.0
2023-08-29,Dermacil,trend_seasonality,pred,predicted_value,1444.0
2023-08-29,Dermacil,pred,pred,lower_bound,1159.0
2023-09-05,Hepaheal,trend_seasonality,pred,predicted_value,1434.0
2023-09-05,Immunoboost,pred,pred,lower_bound,362.0
2023-09-05,Immunoboost,pred,pred,predicted_value,426.0
2023-09-05,Immunoboost,pred,pred,upper_bound,495.0
2023-09-05,Immunomax,pred,pred,lower_bound,723.0
2023-09-05,Immunoboost,trend_seasonality,pred,predicted_value,426.0
2023-09-05,Immunomax,pred,pred,predicted_value,908.0
2023-09-05,Immunomax,pred,pred,upper_bound,1076.0
2023-09-05,Hepaheal,stationarity,pred,predicted_value,0.0
2023-09-05,Immunoboost,stationarity,pred,predicted_value,0.0
2023-09-05,Immunomax,stationarity,pred,predicted_value,0.0
2023-09-05,Fungistop,pred,pred,upper_bound,382.0
2023-09-05,Hepaheal,pred,pred,predicted_value,1434.0
2023-09-05,Hepaheal,pred,pred,lower_bound,1186.0
2023-09-05,Hepafix,trend_seasonality,pred,predicted_value,943.0
2023-09-05,Hepafix,stationarity,pred,predicted_value,0.0
2023-09-05,Hepafix,pred,pred,upper_bound,1154.0
2023-09-05,Hepafix,pred,pred,predicted_value,943.0
2023-09-05,Hepafix,pred,pred,lower_bound,744.0
2023-09-05,Fungistop,trend_seasonality,pred,predicted_value,325.0
2023-09-05,Fungistop,stationarity,pred,predicted_value,0.0
2023-09-05,Immunomax,trend_seasonality,pred,predicted_value,908.0
2023-09-05,Hepaheal,pred,pred,upper_bound,1697.0
2023-09-05,Neurofix,pred,pred,lower_bound,1452.0
2023-09-05,Osteogrow,pred,pred,upper_bound,723.0
2023-09-05,Neurofix,pred,pred,upper_bound,2173.0
2023-09-05,Virustop,trend_seasonality,pred,predicted_value,1268.0
2023-09-05,Virustop,stationarity,pred,predicted_value,0.0
2023-09-05,Virustop,pred,pred,upper_bound,1564.0
2023-09-05,Virustop,pred,pred,predicted_value,1268.0
2023-09-05,Virustop,pred,pred,lower_bound,954.0
2023-09-05,Thyrocare,trend_seasonality,pred,predicted_value,1530.0
2023-09-05,Thyrocare,stationarity,pred,predicted_value,0.0
2023-09-05,Thyrocare,pred,pred,upper_bound,1812.0
2023-09-05,Thyrocare,pred,pred,predicted_value,1530.0
2023-09-05,Thyrocare,pred,pred,lower_bound,1252.0
2023-09-05,Osteogrow,trend_seasonality,pred,predicted_value,601.0
2023-09-05,Osteogrow,stationarity,pred,predicted_value,0.0
2023-09-05,Fungistop,pred,pred,predicted_value,325.0
2023-09-05,Osteogrow,pred,pred,predicted_value,601.0
2023-09-05,Osteogrow,pred,pred,lower_bound,470.0
2023-09-05,Osteofix,trend_seasonality,pred,predicted_value,1276.0
2023-09-05,Osteofix,stationarity,pred,predicted_value,0.0
2023-09-05,Osteofix,pred,pred,upper_bound,1524.0
2023-09-05,Osteofix,pred,pred,predicted_value,1276.0
2023-09-05,Osteofix,pred,pred,lower_bound,1028.0
2023-09-05,Neurofix,trend_seasonality,pred,predicted_value,1820.0
2023-09-05,Neurofix,stationarity,pred,predicted_value,0.0
2023-09-05,Neurofix,pred,pred,predicted_value,1820.0
2023-09-05,Fungistop,pred,pred,lower_bound,271.0
2023-09-05,Diabetrol,stationarity,pred,predicted_value,0.0
2023-09-05,Cardioplus,pred,pred,upper_bound,682.0
2023-09-05,Cardioplus,pred,pred,predicted_value,585.0
2023-09-05,Cardioplus,pred,pred,lower_bound,484.0
2023-09-05,Cancerend,trend_seasonality,pred,predicted_value,1093.0
2023-09-05,Cancerend,stationarity,pred,predicted_value,0.0
2023-09-05,Cancerend,pred,pred,upper_bound,1268.0
2023-09-05,Cancerend,pred,pred,predicted_value,1093.0
2023-09-05,Cancerend,pred,pred,lower_bound,905.0
2023-09-05,Bronchosafe,trend_seasonality,pred,predicted_value,1608.0
2023-09-05,Bronchosafe,stationarity,pred,predicted_value,0.0
2023-09-05,Bronchosafe,pred,pred,upper_bound,1962.0
2023-09-05,Bronchosafe,pred,pred,predicted_value,1608.0
2023-09-05,Bronchosafe,pred,pred,lower_bound,1273.0
2023-09-05,AntifungalY,trend_seasonality,pred,predicted_value,1323.0
2023-09-05,AntifungalY,stationarity,pred,predicted_value,0.0
2023-09-05,AntifungalY,pred,pred,upper_bound,1564.0
2023-09-05,AntifungalY,pred,pred,predicted_value,1323.0
2023-09-05,AntifungalY,pred,pred,lower_bound,1093.0
2023-09-05,Analgesix,trend_seasonality,pred,predicted_value,550.0
2023-09-05,Analgesix,stationarity,pred,predicted_value,0.0
2023-09-05,Analgesix,pred,pred,upper_bound,685.0
2023-09-05,Analgesix,pred,pred,predicted_value,550.0
2023-09-05,Analgesix,pred,pred,lower_bound,409.0
2023-09-05,Cardioplus,stationarity,pred,predicted_value,0.0
2023-09-05,Diabetrol,trend_seasonality,pred,predicted_value,2065.0
2023-09-05,Cardiox,pred,pred,lower_bound,493.0
2023-09-05,Cardioplus,trend_seasonality,pred,predicted_value,585.0
2023-09-05,Diabetrol,pred,pred,upper_bound,2425.0
2023-09-05,Diabetrol,pred,pred,predicted_value,2065.0
2023-09-05,Diabetrol,pred,pred,lower_bound,1687.0
2023-09-05,Diabecheck,trend_seasonality,pred,predicted_value,359.0
2023-09-05,Diabecheck,stationarity,pred,predicted_value,0.0
2023-09-05,Diabecheck,pred,pred,predicted_value,359.0
2023-09-05,Diabecheck,pred,pred,lower_bound,274.0
2023-09-05,Dermaglow,trend_seasonality,pred,predicted_value,550.0
2023-09-05,Dermaglow,stationarity,pred,predicted_value,0.0
2023-09-05,Diabecheck,pred,pred,upper_bound,446.0
2023-09-05,Dermaglow,pred,pred,predicted_value,550.0
2023-09-05,Dermaglow,pred,pred,upper_bound,640.0
2023-09-05,Cardiox,pred,pred,upper_bound,745.0
2023-09-05,Cardiox,stationarity,pred,predicted_value,0.0
2023-09-05,Dermacil,pred,pred,lower_bound,1102.0
2023-09-05,Dermacil,pred,pred,predicted_value,1371.0
2023-09-05,Cardiox,trend_seasonality,pred,predicted_value,616.0
2023-09-05,Cardiox,pred,pred,predicted_value,616.0
2023-09-05,Dermacil,stationarity,pred,predicted_value,0.0
2023-09-05,Dermacil,trend_seasonality,pred,predicted_value,1371.0
2023-09-05,Dermaglow,pred,pred,lower_bound,472.0
2023-09-05,Dermacil,pred,pred,upper_bound,1657.0
2023-09-12,Immunoboost,pred,pred,upper_bound,563.0
2023-09-12,Hepaheal,trend_seasonality,pred,predicted_value,1630.0
2023-09-12,Immunoboost,pred,pred,lower_bound,435.0
2023-09-12,Immunoboost,pred,pred,predicted_value,502.0
2023-09-12,Immunoboost,trend_seasonality,pred,predicted_value,502.0
2023-09-12,Immunomax,pred,pred,lower_bound,927.0
2023-09-12,Immunomax,pred,pred,predicted_value,1103.0
2023-09-12,Immunomax,pred,pred,upper_bound,1288.0
2023-09-12,Hepaheal,stationarity,pred,predicted_value,0.0
2023-09-12,Immunoboost,stationarity,pred,predicted_value,0.0
2023-09-12,Fungistop,pred,pred,predicted_value,367.0
2023-09-12,Hepaheal,pred,pred,predicted_value,1630.0
2023-09-12,Hepaheal,pred,pred,lower_bound,1347.0
2023-09-12,Hepafix,trend_seasonality,pred,predicted_value,1067.0
2023-09-12,Hepafix,stationarity,pred,predicted_value,0.0
2023-09-12,Hepafix,pred,pred,upper_bound,1255.0
2023-09-12,Hepafix,pred,pred,predicted_value,1067.0
2023-09-12,Hepafix,pred,pred,lower_bound,867.0
2023-09-12,Fungistop,trend_seasonality,pred,predicted_value,367.0
2023-09-12,Fungistop,stationarity,pred,predicted_value,0.0
2023-09-12,Fungistop,pred,pred,upper_bound,426.0
2023-09-12,Immunomax,stationarity,pred,predicted_value,0.0
2023-09-12,Hepaheal,pred,pred,upper_bound,1885.0
2023-09-12,Immunomax,trend_seasonality,pred,predicted_value,1103.0
2023-09-12,Osteogrow,pred,pred,predicted_value,786.0
2023-09-12,Neurofix,pred,pred,predicted_value,2282.0
2023-09-12,Fungistop,pred,pred,lower_bound,313.0
2023-09-12,Virustop,stationarity,pred,predicted_value,0.0
2023-09-12,Virustop,pred,pred,upper_bound,1662.0
2023-09-12,Virustop,pred,pred,predicted_value,1379.0
2023-09-12,Virustop,pred,pred,lower_bound,1091.0
2023-09-12,Thyrocare,trend_seasonality,pred,predicted_value,1831.0
2023-09-12,Thyrocare,stationarity,pred,predicted_value,0.0
2023-09-12,Thyrocare,pred,pred,upper_bound,2084.0
2023-09-12,Thyrocare,pred,pred,predicted_value,1831.0
2023-09-12,Thyrocare,pred,pred,lower_bound,1532.0
2023-09-12,Osteogrow,trend_seasonality,pred,predicted_value,786.0
2023-09-12,Osteogrow,stationarity,pred,predicted_value,0.0
2023-09-12,Osteogrow,pred,pred,upper_bound,912.0
2023-09-12,Osteogrow,pred,pred,lower_bound,653.0
2023-09-12,Osteofix,trend_seasonality,pred,predicted_value,1498.0
2023-09-12,Osteofix,stationarity,pred,predicted_value,0.0
2023-09-12,Osteofix,pred,pred,upper_bound,1738.0
2023-09-12,Osteofix,pred,pred,predicted_value,1498.0
2023-09-12,Osteofix,pred,pred,lower_bound,1248.0
2023-09-12,Neurofix,trend_seasonality,pred,predicted_value,2282.0
2023-09-12,Neurofix,stationarity,pred,predicted_value,0.0
2023-09-12,Neurofix,pred,pred,upper_bound,2647.0
2023-09-12,Neurofix,pred,pred,lower_bound,1941.0
2023-09-12,Virustop,trend_seasonality,pred,predicted_value,1379.0
2023-09-12,Diabetrol,trend_seasonality,pred,predicted_value,2530.0
2023-09-12,Cardioplus,pred,pred,predicted_value,723.0
2023-09-12,Cardioplus,pred,pred,lower_bound,621.0
2023-09-12,Cancerend,trend_seasonality,pred,predicted_value,1324.0
2023-09-12,Cancerend,stationarity,pred,predicted_value,0.0
2023-09-12,Cancerend,pred,pred,upper_bound,1495.0
2023-09-12,Cancerend,pred,pred,predicted_value,1324.0
2023-09-12,Cancerend,pred,pred,lower_bound,1149.0
2023-09-12,Bronchosafe,trend_seasonality,pred,predicted_value,1934.0
2023-09-12,Bronchosafe,stationarity,pred,predicted_value,0.0
2023-09-12,Bronchosafe,pred,pred,upper_bound,2296.0
2023-09-12,Cardioplus,pred,pred,upper_bound,821.0
2023-09-12,Bronchosafe,pred,pred,predicted_value,1934.0
2023-09-12,AntifungalY,trend_seasonality,pred,predicted_value,1567.0
2023-09-12,AntifungalY,stationarity,pred,predicted_value,0.0
2023-09-12,AntifungalY,pred,pred,upper_bound,1801.0
2023-09-12,AntifungalY,pred,pred,predicted_value,1567.0
2023-09-12,AntifungalY,pred,pred,lower_bound,1336.0
2023-09-12,Analgesix,trend_seasonality,pred,predicted_value,652.0
2023-09-12,Analgesix,stationarity,pred,predicted_value,0.0
2023-09-12,Analgesix,pred,pred,upper_bound,792.0
2023-09-12,Analgesix,pred,pred,predicted_value,652.0
2023-09-12,Analgesix,pred,pred,lower_bound,527.0
2023-09-12,Bronchosafe,pred,pred,lower_bound,1620.0
2023-09-12,Diabetrol,stationarity,pred,predicted_value,0.0
2023-09-12,Cardioplus,trend_seasonality,pred,predicted_value,723.0
2023-09-12,Cardioplus,stationarity,pred,predicted_value,0.0
2023-09-12,Diabetrol,pred,pred,upper_bound,2878.0
2023-09-12,Diabetrol,pred,pred,predicted_value,2530.0
2023-09-12,Diabetrol,pred,pred,lower_bound,2124.0
2023-09-12,Diabecheck,trend_seasonality,pred,predicted_value,480.0
2023-09-12,Diabecheck,stationarity,pred,predicted_value,0.0
2023-09-12,Diabecheck,pred,pred,upper_bound,566.0
2023-09-12,Diabecheck,pred,pred,lower_bound,392.0
2023-09-12,Dermaglow,trend_seasonality,pred,predicted_value,658.0
