Date,SKU,decomposition,real/pred,prediction_type,Demand
2021-09-14 00:00:00,Paingelix_Online Store,real,real,real,380.0
2021-09-14 00:00:00,Paingelix_Retail Store,real,real,real,316.0
2021-09-14 00:00:00,Thyrocare_Chain Store,real,real,real,312.0
2021-09-14 00:00:00,Thyrocare_Online Store,real,real,real,593.0
2021-09-14 00:00:00,Thyrocare_Retail Store,real,real,real,1133.0
2021-09-14 00:00:00,Virustop_Chain Store,real,real,real,388.0
2021-09-14 00:00:00,Virustop_Online Store,real,real,real,455.0
2021-09-14 00:00:00,Osteofix_Chain Store,real,real,real,571.0
2021-09-14 00:00:00,Virustop_Retail Store,real,real,real,659.0
2021-09-14 00:00:00,Fungistop_Retail Store,real,real,real,468.0
2021-09-14 00:00:00,Fungistop_Chain Store,real,real,real,108.0
2021-09-14 00:00:00,AntifungalY_Chain Store,real,real,real,108.0
2021-09-14 00:00:00,AntifungalY_Online Store,real,real,real,591.0
2021-09-14 00:00:00,AntifungalY_Retail Store,real,real,real,477.0
2021-09-14 00:00:00,Bronchosafe_Chain Store,real,real,real,396.0
2021-09-14 00:00:00,Bronchosafe_Online Store,real,real,real,464.0
2021-09-14 00:00:00,Bronchosafe_Retail Store,real,real,real,659.0
2021-09-14 00:00:00,Cancerend_Chain Store,real,real,real,318.0
2021-09-14 00:00:00,Cancerend_Online Store,real,real,real,593.0
2021-09-14 00:00:00,Cancerend_Retail Store,real,real,real,1155.0
2021-09-14 00:00:00,Cardioplus_Chain Store,real,real,real,184.0
2021-09-14 00:00:00,Cardioplus_Online Store,real,real,real,373.0
2021-09-14 00:00:00,Cardioplus_Retail Store,real,real,real,310.0
2021-09-14 00:00:00,Cardiox_Chain Store,real,real,real,188.0
2021-09-14 00:00:00,Fungistop_Online Store,real,real,real,591.0
2021-09-14 00:00:00,Cardiox_Retail Store,real,real,real,316.0
2021-09-14 00:00:00,Cardiox_Online Store,real,real,real,380.0
2021-09-14 00:00:00,Diabetrol_Retail Store,real,real,real,674.0
2021-09-14 00:00:00,Diabetrol_Online Store,real,real,real,526.0
2021-09-14 00:00:00,Diabetrol_Chain Store,real,real,real,578.0
2021-09-14 00:00:00,Diabecheck_Online Store,real,real,real,537.0
2021-09-14 00:00:00,Diabecheck_Chain Store,real,real,real,578.0
2021-09-14 00:00:00,Diabecheck_Retail Store,real,real,real,674.0
2021-09-14 00:00:00,Dermaglow_Online Store,real,real,real,460.0
2021-09-14 00:00:00,Dermaglow_Chain Store,real,real,real,562.0
2021-09-14 00:00:00,Dermacil_Retail Store,real,real,real,349.0
2021-09-14 00:00:00,Dermacil_Online Store,real,real,real,460.0
2021-09-14 00:00:00,Dermacil_Chain Store,real,real,real,550.0
2021-09-14 00:00:00,Dermaglow_Retail Store,real,real,real,349.0
2021-09-21 00:00:00,Immunomax_Chain Store,real,real,real,258.0
2021-09-21 00:00:00,Neurofix_Chain Store,real,real,real,201.0
2021-09-21 00:00:00,Immunomax_Retail Store,real,real,real,428.0
2021-09-21 00:00:00,Immunomax_Online Store,real,real,real,294.0
2021-09-21 00:00:00,Immunoboost_Retail Store,real,real,real,419.0
2021-09-21 00:00:00,Hepafix_Retail Store,real,real,real,392.0
2021-09-21 00:00:00,Immunoboost_Chain Store,real,real,real,258.0
2021-09-21 00:00:00,Hepaheal_Retail Store,real,real,real,399.0
2021-09-21 00:00:00,Hepaheal_Online Store,real,real,real,271.0
2021-09-21 00:00:00,Hepaheal_Chain Store,real,real,real,412.0
2021-09-21 00:00:00,Neurofix_Online Store,real,real,real,370.0
2021-09-21 00:00:00,Immunoboost_Online Store,real,real,real,294.0
2021-09-21 00:00:00,Neurofix_Retail Store,real,real,real,735.0
2021-09-21 00:00:00,Paingelix_Chain Store,real,real,real,116.0
2021-09-21 00:00:00,Osteofix_Online Store,real,real,real,221.0
2021-09-21 00:00:00,Osteofix_Retail Store,real,real,real,299.0
2021-09-21 00:00:00,Osteogrow_Chain Store,real,real,real,361.0
2021-09-21 00:00:00,Osteogrow_Online Store,real,real,real,217.0
2021-09-21 00:00:00,Osteogrow_Retail Store,real,real,real,294.0
2021-09-21 00:00:00,Paingelix_Online Store,real,real,real,238.0
2021-09-21 00:00:00,Paingelix_Retail Store,real,real,real,199.0
2021-09-21 00:00:00,Thyrocare_Chain Store,real,real,real,201.0
2021-09-21 00:00:00,Thyrocare_Online Store,real,real,real,377.0
2021-09-21 00:00:00,Thyrocare_Retail Store,real,real,real,721.0
2021-09-21 00:00:00,Virustop_Chain Store,real,real,real,253.0
2021-09-21 00:00:00,Virustop_Online Store,real,real,real,294.0
2021-09-21 00:00:00,Hepafix_Online Store,real,real,real,276.0
2021-09-21 00:00:00,Osteofix_Chain Store,real,real,real,369.0
2021-09-21 00:00:00,Hepafix_Chain Store,real,real,real,420.0
2021-09-21 00:00:00,Virustop_Retail Store,real,real,real,428.0
2021-09-21 00:00:00,Fungistop_Online Store,real,real,real,368.0
2021-09-21 00:00:00,AntifungalY_Chain Store,real,real,real,70.0
2021-09-21 00:00:00,AntifungalY_Online Store,real,real,real,368.0
2021-09-21 00:00:00,AntifungalY_Retail Store,real,real,real,298.0
2021-09-21 00:00:00,Bronchosafe_Chain Store,real,real,real,258.0
2021-09-21 00:00:00,Bronchosafe_Online Store,real,real,real,300.0
2021-09-21 00:00:00,Bronchosafe_Retail Store,real,real,real,428.0
2021-09-21 00:00:00,Cancerend_Chain Store,real,real,real,205.0
2021-09-21 00:00:00,Cancerend_Online Store,real,real,real,377.0
2021-09-21 00:00:00,Cancerend_Retail Store,real,real,real,735.0
2021-09-21 00:00:00,Cardioplus_Chain Store,real,real,real,116.0
2021-09-21 00:00:00,Cardioplus_Online Store,real,real,real,233.0
2021-09-21 00:00:00,Cardioplus_Retail Store,real,real,real,195.0
2021-09-21 00:00:00,Cardiox_Chain Store,real,real,real,118.0
2021-09-21 00:00:00,Cardiox_Online Store,real,real,real,238.0
2021-09-21 00:00:00,Fungistop_Retail Store,real,real,real,293.0
2021-09-21 00:00:00,Dermacil_Chain Store,real,real,real,358.0
2021-09-21 00:00:00,Fungistop_Chain Store,real,real,real,70.0
2021-09-21 00:00:00,Diabetrol_Retail Store,real,real,real,430.0
2021-09-21 00:00:00,Diabetrol_Online Store,real,real,real,335.0
2021-09-21 00:00:00,Cardiox_Retail Store,real,real,real,199.0
2021-09-21 00:00:00,Diabecheck_Retail Store,real,real,real,430.0
2021-09-21 00:00:00,Diabecheck_Online Store,real,real,real,342.0
2021-09-21 00:00:00,Diabetrol_Chain Store,real,real,real,369.0
2021-09-21 00:00:00,Dermaglow_Retail Store,real,real,real,227.0
2021-09-21 00:00:00,Dermaglow_Online Store,real,real,real,299.0
2021-09-21 00:00:00,Dermaglow_Chain Store,real,real,real,366.0
2021-09-21 00:00:00,Dermacil_Retail Store,real,real,real,227.0
2021-09-21 00:00:00,Dermacil_Online Store,real,real,real,299.0
2021-09-21 00:00:00,Diabecheck_Chain Store,real,real,real,369.0
2021-09-28 00:00:00,Neurofix_Chain Store,real,real,real,203.0
2021-09-28 00:00:00,Immunomax_Retail Store,real,real,real,433.0
2021-09-28 00:00:00,Immunomax_Online Store,real,real,real,302.0
2021-09-28 00:00:00,Immunomax_Chain Store,real,real,real,262.0
2021-09-28 00:00:00,Immunoboost_Retail Store,real,real,real,424.0
2021-09-28 00:00:00,Hepafix_Online Store,real,real,real,283.0
2021-09-28 00:00:00,Immunoboost_Chain Store,real,real,real,262.0
2021-09-28 00:00:00,Hepaheal_Retail Store,real,real,real,413.0
2021-09-28 00:00:00,Hepaheal_Online Store,real,real,real,278.0
2021-09-28 00:00:00,Hepaheal_Chain Store,real,real,real,421.0
2021-09-28 00:00:00,Hepafix_Retail Store,real,real,real,405.0
2021-09-28 00:00:00,Neurofix_Online Store,real,real,real,384.0
2021-09-28 00:00:00,Immunoboost_Online Store,real,real,real,302.0
2021-09-28 00:00:00,Neurofix_Retail Store,real,real,real,764.0
2021-09-28 00:00:00,Paingelix_Chain Store,real,real,real,121.0
2021-09-28 00:00:00,Osteofix_Online Store,real,real,real,222.0
2021-09-28 00:00:00,Osteofix_Retail Store,real,real,real,300.0
2021-09-28 00:00:00,Osteogrow_Chain Store,real,real,real,362.0
2021-09-28 00:00:00,Osteogrow_Online Store,real,real,real,218.0
2021-09-28 00:00:00,Osteogrow_Retail Store,real,real,real,295.0
2021-09-28 00:00:00,Paingelix_Online Store,real,real,real,245.0
2021-09-28 00:00:00,Paingelix_Retail Store,real,real,real,207.0
2021-09-28 00:00:00,Thyrocare_Chain Store,real,real,real,203.0
2021-09-28 00:00:00,Thyrocare_Online Store,real,real,real,392.0
2021-09-28 00:00:00,Thyrocare_Retail Store,real,real,real,749.0
2021-09-28 00:00:00,Virustop_Chain Store,real,real,real,257.0
2021-09-28 00:00:00,Virustop_Online Store,real,real,real,302.0
2021-09-28 00:00:00,Hepafix_Chain Store,real,real,real,429.0
2021-09-28 00:00:00,Osteofix_Chain Store,real,real,real,369.0
2021-09-28 00:00:00,Virustop_Retail Store,real,real,real,433.0
2021-09-28 00:00:00,Fungistop_Retail Store,real,real,real,300.0
2021-09-28 00:00:00,Fungistop_Chain Store,real,real,real,70.0
2021-09-28 00:00:00,Fungistop_Online Store,real,real,real,378.0
2021-09-28 00:00:00,AntifungalY_Chain Store,real,real,real,70.0
2021-09-28 00:00:00,AntifungalY_Online Store,real,real,real,378.0
2021-09-28 00:00:00,AntifungalY_Retail Store,real,real,real,306.0
2021-09-28 00:00:00,Bronchosafe_Chain Store,real,real,real,262.0
2021-09-28 00:00:00,Bronchosafe_Online Store,real,real,real,309.0
2021-09-28 00:00:00,Bronchosafe_Retail Store,real,real,real,433.0
2021-09-28 00:00:00,Cancerend_Chain Store,real,real,real,207.0
2021-09-28 00:00:00,Cancerend_Retail Store,real,real,real,764.0
2021-09-28 00:00:00,Cardioplus_Chain Store,real,real,real,121.0
2021-09-28 00:00:00,Cardioplus_Online Store,real,real,real,240.0
2021-09-28 00:00:00,Cardioplus_Retail Store,real,real,real,203.0
2021-09-28 00:00:00,Cardiox_Chain Store,real,real,real,123.0
2021-09-28 00:00:00,Cancerend_Online Store,real,real,real,392.0
2021-09-28 00:00:00,Cardiox_Retail Store,real,real,real,207.0
2021-09-28 00:00:00,Cardiox_Online Store,real,real,real,245.0
2021-09-28 00:00:00,Diabetrol_Online Store,real,real,real,340.0
2021-09-28 00:00:00,Diabetrol_Chain Store,real,real,real,373.0
2021-09-28 00:00:00,Diabecheck_Retail Store,real,real,real,435.0
2021-09-28 00:00:00,Diabecheck_Online Store,real,real,real,347.0
2021-09-28 00:00:00,Diabecheck_Chain Store,real,real,real,373.0
2021-09-28 00:00:00,Diabetrol_Retail Store,real,real,real,435.0
2021-09-28 00:00:00,Dermaglow_Online Store,real,real,real,308.0
2021-09-28 00:00:00,Dermaglow_Chain Store,real,real,real,359.0
2021-09-28 00:00:00,Dermacil_Retail Store,real,real,real,227.0
2021-09-28 00:00:00,Dermacil_Online Store,real,real,real,308.0
2021-09-28 00:00:00,Dermacil_Chain Store,real,real,real,351.0
2021-09-28 00:00:00,Dermaglow_Retail Store,real,real,real,227.0
2021-10-05 00:00:00,Neurofix_Online Store,real,real,real,603.0
2021-10-05 00:00:00,Neurofix_Chain Store,real,real,real,311.0
2021-10-05 00:00:00,Immunomax_Retail Store,real,real,real,711.0
2021-10-05 00:00:00,Immunomax_Online Store,real,real,real,497.0
2021-10-05 00:00:00,Immunomax_Chain Store,real,real,real,421.0
2021-10-05 00:00:00,Immunoboost_Chain Store,real,real,real,421.0
2021-10-05 00:00:00,Immunoboost_Online Store,real,real,real,497.0
2021-10-05 00:00:00,Hepaheal_Retail Store,real,real,real,648.0
2021-10-05 00:00:00,Hepaheal_Online Store,real,real,real,440.0
2021-10-05 00:00:00,Hepaheal_Chain Store,real,real,real,667.0
2021-10-05 00:00:00,Neurofix_Retail Store,real,real,real,1194.0
2021-10-05 00:00:00,Immunoboost_Retail Store,real,real,real,697.0
2021-10-05 00:00:00,Osteofix_Chain Store,real,real,real,586.0
2021-10-05 00:00:00,Hepafix_Retail Store,real,real,real,636.0
2021-10-05 00:00:00,Osteofix_Retail Store,real,real,real,480.0
2021-10-05 00:00:00,Osteogrow_Chain Store,real,real,real,574.0
2021-10-05 00:00:00,Osteogrow_Online Store,real,real,real,347.0
2021-10-05 00:00:00,Osteogrow_Retail Store,real,real,real,471.0
2021-10-05 00:00:00,Paingelix_Chain Store,real,real,real,198.0
2021-10-05 00:00:00,Paingelix_Online Store,real,real,real,406.0
2021-10-05 00:00:00,Paingelix_Retail Store,real,real,real,335.0
2021-10-05 00:00:00,Thyrocare_Chain Store,real,real,real,311.0
2021-10-05 00:00:00,Thyrocare_Online Store,real,real,real,615.0
2021-10-05 00:00:00,Thyrocare_Retail Store,real,real,real,1170.0
2021-10-05 00:00:00,Virustop_Chain Store,real,real,real,412.0
2021-10-05 00:00:00,Virustop_Online Store,real,real,real,497.0
2021-10-05 00:00:00,Virustop_Retail Store,real,real,real,711.0
2021-10-05 00:00:00,Osteofix_Online Store,real,real,real,355.0
2021-10-05 00:00:00,Hepafix_Online Store,real,real,real,448.0
2021-10-05 00:00:00,Hepafix_Chain Store,real,real,real,681.0
2021-10-05 00:00:00,AntifungalY_Chain Store,real,real,real,113.0
2021-10-05 00:00:00,Fungistop_Retail Store,real,real,real,497.0
2021-10-05 00:00:00,AntifungalY_Online Store,real,real,real,629.0
2021-10-05 00:00:00,AntifungalY_Retail Store,real,real,real,507.0
2021-10-05 00:00:00,Bronchosafe_Chain Store,real,real,real,421.0
2021-10-05 00:00:00,Bronchosafe_Online Store,real,real,real,507.0
2021-10-05 00:00:00,Bronchosafe_Retail Store,real,real,real,711.0
2021-10-05 00:00:00,Cancerend_Chain Store,real,real,real,317.0
2021-10-05 00:00:00,Cancerend_Online Store,real,real,real,615.0
2021-10-05 00:00:00,Cardioplus_Chain Store,real,real,real,198.0
2021-10-05 00:00:00,Cardioplus_Online Store,real,real,real,398.0
2021-10-05 00:00:00,Cardioplus_Retail Store,real,real,real,328.0
2021-10-05 00:00:00,Cardiox_Chain Store,real,real,real,202.0
2021-10-05 00:00:00,Cardiox_Online Store,real,real,real,406.0
2021-10-05 00:00:00,Cardiox_Retail Store,real,real,real,335.0
2021-10-05 00:00:00,Cancerend_Retail Store,real,real,real,1194.0
2021-10-05 00:00:00,Dermacil_Online Store,real,real,real,471.0
2021-10-05 00:00:00,Fungistop_Online Store,real,real,real,629.0
2021-10-05 00:00:00,Dermacil_Chain Store,real,real,real,525.0
2021-10-05 00:00:00,Fungistop_Chain Store,real,real,real,113.0
2021-10-05 00:00:00,Diabetrol_Retail Store,real,real,real,688.0
2021-10-05 00:00:00,Diabetrol_Online Store,real,real,real,538.0
2021-10-05 00:00:00,Diabecheck_Retail Store,real,real,real,688.0
2021-10-05 00:00:00,Diabetrol_Chain Store,real,real,real,590.0
2021-10-05 00:00:00,Diabecheck_Chain Store,real,real,real,590.0
2021-10-05 00:00:00,Dermaglow_Retail Store,real,real,real,342.0
2021-10-05 00:00:00,Dermaglow_Online Store,real,real,real,471.0
2021-10-05 00:00:00,Dermaglow_Chain Store,real,real,real,536.0
2021-10-05 00:00:00,Dermacil_Retail Store,real,real,real,342.0
2021-10-05 00:00:00,Diabecheck_Online Store,real,real,real,549.0
2021-10-12 00:00:00,Immunomax_Chain Store,real,real,real,269.0
2021-10-12 00:00:00,Neurofix_Chain Store,real,real,real,206.0
2021-10-12 00:00:00,Immunomax_Retail Store,real,real,real,455.0
2021-10-12 00:00:00,Immunomax_Online Store,real,real,real,308.0
2021-10-12 00:00:00,Immunoboost_Retail Store,real,real,real,446.0
2021-10-12 00:00:00,Hepafix_Retail Store,real,real,real,404.0
2021-10-12 00:00:00,Immunoboost_Chain Store,real,real,real,269.0
2021-10-12 00:00:00,Hepaheal_Retail Store,real,real,real,413.0
2021-10-12 00:00:00,Hepaheal_Online Store,real,real,real,278.0
2021-10-12 00:00:00,Hepaheal_Chain Store,real,real,real,422.0
2021-10-12 00:00:00,Neurofix_Online Store,real,real,real,396.0
2021-10-12 00:00:00,Immunoboost_Online Store,real,real,real,308.0
2021-10-12 00:00:00,Neurofix_Retail Store,real,real,real,783.0
2021-10-12 00:00:00,Virustop_Retail Store,real,real,real,455.0
2021-10-12 00:00:00,Osteofix_Online Store,real,real,real,231.0
2021-10-12 00:00:00,Osteofix_Retail Store,real,real,real,313.0
2021-10-12 00:00:00,Osteogrow_Chain Store,real,real,real,375.0
2021-10-12 00:00:00,Osteogrow_Online Store,real,real,real,227.0
2021-10-12 00:00:00,Osteogrow_Retail Store,real,real,real,307.0
2021-10-12 00:00:00,Paingelix_Online Store,real,real,real,255.0
2021-10-12 00:00:00,Paingelix_Retail Store,real,real,real,210.0
2021-10-12 00:00:00,Thyrocare_Chain Store,real,real,real,206.0
2021-10-12 00:00:00,Thyrocare_Online Store,real,real,real,404.0
2021-10-12 00:00:00,Thyrocare_Retail Store,real,real,real,767.0
2021-10-12 00:00:00,Virustop_Chain Store,real,real,real,264.0
2021-10-12 00:00:00,Virustop_Online Store,real,real,real,308.0
2021-10-12 00:00:00,Hepafix_Online Store,real,real,real,284.0
2021-10-12 00:00:00,Osteofix_Chain Store,real,real,real,382.0
2021-10-12 00:00:00,Hepafix_Chain Store,real,real,real,430.0
2021-10-12 00:00:00,Paingelix_Chain Store,real,real,real,123.0
2021-10-12 00:00:00,Fungistop_Online Store,real,real,real,401.0
2021-10-12 00:00:00,Fungistop_Retail Store,real,real,real,317.0
2021-10-12 00:00:00,AntifungalY_Online Store,real,real,real,401.0
2021-10-12 00:00:00,AntifungalY_Retail Store,real,real,real,324.0
2021-10-12 00:00:00,Bronchosafe_Chain Store,real,real,real,269.0
2021-10-12 00:00:00,Bronchosafe_Online Store,real,real,real,314.0
2021-10-12 00:00:00,Bronchosafe_Retail Store,real,real,real,455.0
2021-10-12 00:00:00,Cancerend_Chain Store,real,real,real,210.0
2021-10-12 00:00:00,Cancerend_Online Store,real,real,real,404.0
2021-10-12 00:00:00,Cancerend_Retail Store,real,real,real,783.0
2021-10-12 00:00:00,Cardioplus_Chain Store,real,real,real,123.0
2021-10-12 00:00:00,Cardioplus_Online Store,real,real,real,250.0
2021-10-12 00:00:00,Cardioplus_Retail Store,real,real,real,206.0
2021-10-12 00:00:00,Cardiox_Chain Store,real,real,real,125.0
2021-10-12 00:00:00,Cardiox_Online Store,real,real,real,255.0
2021-10-12 00:00:00,AntifungalY_Chain Store,real,real,real,73.0
2021-10-12 00:00:00,Dermacil_Chain Store,real,real,real,350.0
2021-10-12 00:00:00,Cardiox_Retail Store,real,real,real,210.0
2021-10-12 00:00:00,Diabetrol_Retail Store,real,real,real,442.0
2021-10-12 00:00:00,Diabetrol_Online Store,real,real,real,345.0
2021-10-12 00:00:00,Diabetrol_Chain Store,real,real,real,379.0
2021-10-12 00:00:00,Diabecheck_Online Store,real,real,real,352.0
2021-10-12 00:00:00,Diabecheck_Chain Store,real,real,real,379.0
2021-10-12 00:00:00,Diabecheck_Retail Store,real,real,real,442.0
2021-10-12 00:00:00,Dermaglow_Online Store,real,real,real,311.0
2021-10-12 00:00:00,Dermaglow_Chain Store,real,real,real,358.0
2021-10-12 00:00:00,Dermacil_Retail Store,real,real,real,227.0
2021-10-12 00:00:00,Dermacil_Online Store,real,real,real,311.0
2021-10-12 00:00:00,Dermaglow_Retail Store,real,real,real,227.0
2021-10-12 00:00:00,Fungistop_Chain Store,real,real,real,73.0
2021-10-19 00:00:00,Neurofix_Chain Store,real,real,real,197.0
2021-10-19 00:00:00,Immunoboost_Retail Store,real,real,real,438.0
2021-10-19 00:00:00,Immunomax_Retail Store,real,real,real,446.0
2021-10-19 00:00:00,Immunomax_Online Store,real,real,real,307.0
2021-10-19 00:00:00,Immunomax_Chain Store,real,real,real,273.0
2021-10-19 00:00:00,Hepaheal_Chain Store,real,real,real,419.0
2021-10-19 00:00:00,Immunoboost_Chain Store,real,real,real,273.0
2021-10-19 00:00:00,Hepaheal_Retail Store,real,real,real,409.0
2021-10-19 00:00:00,Hepaheal_Online Store,real,real,real,276.0
2021-10-19 00:00:00,Neurofix_Online Store,real,real,real,378.0
2021-10-19 00:00:00,Hepafix_Retail Store,real,real,real,401.0
2021-10-19 00:00:00,Immunoboost_Online Store,real,real,real,307.0
2021-10-19 00:00:00,Neurofix_Retail Store,real,real,real,745.0
2021-10-19 00:00:00,Paingelix_Chain Store,real,real,real,125.0
2021-10-19 00:00:00,Osteofix_Online Store,real,real,real,231.0
2021-10-19 00:00:00,Osteofix_Retail Store,real,real,real,313.0
2021-10-19 00:00:00,Osteogrow_Chain Store,real,real,real,377.0
2021-10-19 00:00:00,Osteogrow_Online Store,real,real,real,227.0
2021-10-19 00:00:00,Osteogrow_Retail Store,real,real,real,306.0
2021-10-19 00:00:00,Paingelix_Online Store,real,real,real,257.0
2021-10-19 00:00:00,Paingelix_Retail Store,real,real,real,215.0
2021-10-19 00:00:00,Thyrocare_Chain Store,real,real,real,197.0
2021-10-19 00:00:00,Thyrocare_Online Store,real,real,real,386.0
2021-10-19 00:00:00,Thyrocare_Retail Store,real,real,real,731.0
2021-10-19 00:00:00,Virustop_Chain Store,real,real,real,267.0
2021-10-19 00:00:00,Virustop_Online Store,real,real,real,307.0
2021-10-19 00:00:00,Hepafix_Online Store,real,real,real,282.0
2021-10-19 00:00:00,Virustop_Retail Store,real,real,real,446.0
2021-10-19 00:00:00,Osteofix_Chain Store,real,real,real,384.0
2021-10-19 00:00:00,Hepafix_Chain Store,real,real,real,428.0
2021-10-19 00:00:00,Diabecheck_Chain Store,real,real,real,389.0
2021-10-19 00:00:00,Fungistop_Online Store,real,real,real,384.0
2021-10-19 00:00:00,AntifungalY_Chain Store,real,real,real,71.0
2021-10-19 00:00:00,AntifungalY_Online Store,real,real,real,384.0
2021-10-19 00:00:00,AntifungalY_Retail Store,real,real,real,311.0
2021-10-19 00:00:00,Bronchosafe_Chain Store,real,real,real,273.0
2021-10-19 00:00:00,Bronchosafe_Online Store,real,real,real,314.0
2021-10-19 00:00:00,Bronchosafe_Retail Store,real,real,real,446.0
2021-10-19 00:00:00,Fungistop_Retail Store,real,real,real,305.0
2021-10-19 00:00:00,Cancerend_Online Store,real,real,real,386.0
2021-10-19 00:00:00,Cancerend_Retail Store,real,real,real,745.0
2021-10-19 00:00:00,Cardioplus_Chain Store,real,real,real,125.0
2021-10-19 00:00:00,Cardioplus_Online Store,real,real,real,252.0
2021-10-19 00:00:00,Cardioplus_Retail Store,real,real,real,211.0
2021-10-19 00:00:00,Cardiox_Chain Store,real,real,real,128.0
2021-10-19 00:00:00,Cancerend_Chain Store,real,real,real,201.0
2021-10-19 00:00:00,Cardiox_Retail Store,real,real,real,215.0
2021-10-19 00:00:00,Cardiox_Online Store,real,real,real,257.0
2021-10-19 00:00:00,Fungistop_Chain Store,real,real,real,71.0
2021-10-19 00:00:00,Diabetrol_Retail Store,real,real,real,454.0
2021-10-19 00:00:00,Diabetrol_Online Store,real,real,real,355.0
2021-10-19 00:00:00,Diabecheck_Retail Store,real,real,real,454.0
2021-10-19 00:00:00,Diabecheck_Online Store,real,real,real,362.0
2021-10-19 00:00:00,Diabetrol_Chain Store,real,real,real,389.0
2021-10-19 00:00:00,Dermaglow_Online Store,real,real,real,313.0
2021-10-19 00:00:00,Dermaglow_Chain Store,real,real,real,384.0
2021-10-19 00:00:00,Dermacil_Retail Store,real,real,real,238.0
2021-10-19 00:00:00,Dermacil_Online Store,real,real,real,313.0
2021-10-19 00:00:00,Dermacil_Chain Store,real,real,real,377.0
2021-10-19 00:00:00,Dermaglow_Retail Store,real,real,real,238.0
2021-10-26 00:00:00,Immunomax_Chain Store,real,real,real,275.0
2021-10-26 00:00:00,Neurofix_Online Store,real,real,real,395.0
2021-10-26 00:00:00,Neurofix_Chain Store,real,real,real,207.0
2021-10-26 00:00:00,Immunomax_Retail Store,real,real,real,458.0
2021-10-26 00:00:00,Immunomax_Online Store,real,real,real,319.0
2021-10-26 00:00:00,Immunoboost_Retail Store,real,real,real,449.0
2021-10-26 00:00:00,Neurofix_Retail Store,real,real,real,778.0
2021-10-26 00:00:00,Immunoboost_Chain Store,real,real,real,275.0
2021-10-26 00:00:00,Hepaheal_Retail Store,real,real,real,431.0
2021-10-26 00:00:00,Hepaheal_Online Store,real,real,real,296.0
2021-10-26 00:00:00,Hepaheal_Chain Store,real,real,real,450.0
2021-10-26 00:00:00,Hepafix_Retail Store,real,real,real,422.0
2021-10-26 00:00:00,Immunoboost_Online Store,real,real,real,319.0
2021-10-26 00:00:00,Osteofix_Chain Store,real,real,real,370.0
2021-10-26 00:00:00,Hepafix_Online Store,real,real,real,301.0
2021-10-26 00:00:00,Osteofix_Retail Store,real,real,real,296.0
2021-10-26 00:00:00,Osteogrow_Chain Store,real,real,real,363.0
2021-10-26 00:00:00,Osteogrow_Online Store,real,real,real,215.0
2021-10-26 00:00:00,Osteogrow_Retail Store,real,real,real,291.0
2021-10-26 00:00:00,Paingelix_Chain Store,real,real,real,123.0
2021-10-26 00:00:00,Paingelix_Online Store,real,real,real,250.0
2021-10-26 00:00:00,Paingelix_Retail Store,real,real,real,212.0
2021-10-26 00:00:00,Thyrocare_Chain Store,real,real,real,207.0
2021-10-26 00:00:00,Thyrocare_Online Store,real,real,real,403.0
2021-10-26 00:00:00,Thyrocare_Retail Store,real,real,real,762.0
2021-10-26 00:00:00,Virustop_Chain Store,real,real,real,269.0
2021-10-26 00:00:00,Virustop_Online Store,real,real,real,319.0
2021-10-26 00:00:00,Virustop_Retail Store,real,real,real,458.0
2021-10-26 00:00:00,Osteofix_Online Store,real,real,real,220.0
2021-10-26 00:00:00,Hepafix_Chain Store,real,real,real,460.0
2021-10-26 00:00:00,AntifungalY_Chain Store,real,real,real,71.0
2021-10-26 00:00:00,Fungistop_Online Store,real,real,real,385.0
2021-10-26 00:00:00,AntifungalY_Online Store,real,real,real,385.0
2021-10-26 00:00:00,AntifungalY_Retail Store,real,real,real,312.0
2021-10-26 00:00:00,Bronchosafe_Chain Store,real,real,real,275.0
2021-10-26 00:00:00,Bronchosafe_Online Store,real,real,real,325.0
2021-10-26 00:00:00,Bronchosafe_Retail Store,real,real,real,458.0
2021-10-26 00:00:00,Cancerend_Chain Store,real,real,real,211.0
2021-10-26 00:00:00,Cancerend_Online Store,real,real,real,403.0
2021-10-26 00:00:00,Cancerend_Retail Store,real,real,real,778.0
2021-10-26 00:00:00,Cardioplus_Chain Store,real,real,real,123.0
2021-10-26 00:00:00,Cardioplus_Online Store,real,real,real,246.0
2021-10-26 00:00:00,Cardioplus_Retail Store,real,real,real,208.0
2021-10-26 00:00:00,Cardiox_Chain Store,real,real,real,126.0
2021-10-26 00:00:00,Cardiox_Online Store,real,real,real,250.0
2021-10-26 00:00:00,Fungistop_Retail Store,real,real,real,305.0
2021-10-26 00:00:00,Dermacil_Chain Store,real,real,real,370.0
2021-10-26 00:00:00,Cardiox_Retail Store,real,real,real,212.0
2021-10-26 00:00:00,Fungistop_Chain Store,real,real,real,71.0
2021-10-26 00:00:00,Diabetrol_Retail Store,real,real,real,450.0
2021-10-26 00:00:00,Diabetrol_Online Store,real,real,real,353.0
2021-10-26 00:00:00,Diabecheck_Retail Store,real,real,real,450.0
2021-10-26 00:00:00,Diabecheck_Online Store,real,real,real,360.0
2021-10-26 00:00:00,Diabetrol_Chain Store,real,real,real,386.0
2021-10-26 00:00:00,Dermaglow_Retail Store,real,real,real,238.0
2021-10-26 00:00:00,Dermaglow_Online Store,real,real,real,322.0
2021-10-26 00:00:00,Dermaglow_Chain Store,real,real,real,378.0
2021-10-26 00:00:00,Dermacil_Retail Store,real,real,real,238.0
